config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,5,b4,blue,adc,射手,mirrorshot,standard,0,15,15,0,43838,16878,18873,658.9,11.54,17.82,20.38,5,0,1,2,5,1281,398,1514,3273,3441,5778,10414,6253,551,2850,,570,,190,,t3_shieldbreaker|t3_rendspear
standard,5,b5,blue,sup,輔助,mantra,standard,0,1,3,4,13920,28095,13776,481,6.58,12.43,16.48,5,1,2,3,5,544,349,652,576,4544,7379,9402,6253,275,,142,570,,190,1971,t3_calmveil
standard,5,r1,red,top,戰士,ronggang,standard,1,1,2,1,17030,33904,12768,445.8,9.47,17.42,26.05,3,1,1,2,3,576,636,506,1367,3726,5816,7906,6253,855,,285,95,,418,,t3_shieldbreaker|t3_finalstring
standard,5,r2,red,jungle,戰士,tielian,standard,1,5,2,0,14824,21840,15681,547.5,8.04,14.19,18.37,4,1,2,3,4,114,534,784,2281,4164,7584,10814,6253,389,1710,,570,1472,418,,t3_shieldbreaker|t3_finalstring
standard,5,r3,red,mid,法師,gambler,standard,1,5,7,0,29759,19086,14354,501.2,11.09,17.53,25.59,4,0,1,2,4,1441,1224,92,524,3701,6674,8422,6253,848,570,,332,,418,,t3_psyward
standard,5,r4,red,adc,射手,mirrorshot,standard,1,20,13,1,68356,17021,22090,771.3,10.42,17.46,19.33,5,0,1,3,5,2079,624,1125,6490,4239,6304,11605,6253,753,3990,285,95,,228,,t3_shieldbreaker|t3_rendspear
standard,5,r5,red,sup,輔助,mantra,standard,1,2,3,3,11646,22139,14903,520.3,7.02,11.65,13.93,5,1,3,4,5,925,427,279,1703,5225,8427,11239,6253,383,1140,570,807,,418,1666,t3_calmveil
standard,6,b1,blue,top,戰士,jingci,standard,1,2,2,0,8960,21986,10224,428.4,9.23,18.81,22.96,3,1,1,2,3,443,265,863,323,3593,5265,7963,6253,608,570,,190,,342,,t3_shieldbreaker|t3_finalstring
standard,6,b2,blue,jungle,戰士,greymantle,standard,1,1,0,0,7045,13721,10960,459.2,9.24,16.66,21.07,3,1,1,2,3,150,593,583,1110,3900,6023,9133,6253,513,570,,427,1027,342,,t3_shieldbreaker|t3_finalstring
standard,6,b3,blue,mid,法師,ronghuo,standard,1,9,5,1,27384,15748,15183,636.2,9.34,16.19,18.88,4,1,1,3,4,406,684,757,1352,5436,7184,11307,6253,817,3420,285,190,,342,,t3_psyward
standard,6,b4,blue,adc,射手,hanbing,standard,1,6,6,1,19350,10151,12789,535.8,7.72,16.81,21.28,3,1,1,2,3,842,830,1104,988,4192,6510,9654,6253,636,1710,285,427,,342,,t3_shieldbreaker|t3_rendspear
standard,6,b5,blue,sup,輔助,xuemai,standard,1,1,3,0,4725,18880,12235,512.6,6.78,10.75,15.05,4,1,2,3,4,179,702,1067,1534,5029,7732,10107,6253,123,570,,1140,51,152,1817,t3_calmveil
standard,6,r1,red,top,戰士,jingci,standard,0,6,2,0,14266,29734,12190,510.8,9.03,15.07,19.2,3,1,1,3,3,1213,1448,61,790,4363,6928,10861,6253,864,3420,,95,,228,,t3_shieldbreaker|t3_finalstring
standard,6,r2,red,jungle,戰士,greymantle,standard,0,1,2,2,10487,16503,10711,448.8,8.87,14.77,22.54,3,1,2,2,3,1175,211,752,261,4275,7261,9302,6253,171,570,570,95,1414,228,,t3_shieldbreaker|t3_finalstring
standard,6,r3,red,mid,法師,ronghuo,standard,0,4,7,2,16199,15240,12732,533.5,10.94,16.48,22.41,3,0,1,2,3,1428,769,161,1131,3688,6519,9141,6253,950,570,570,570,,228,,t3_psyward
standard,6,r4,red,adc,射手,hanbing,standard,0,4,7,0,10195,10212,10965,459.4,10.09,17.77,23.48,3,0,1,2,3,1376,151,507,184,3536,5531,8457,6253,741,1140,,95,,228,,t3_shieldbreaker|t3_rendspear
standard,6,r5,red,sup,輔助,xuemai,standard,0,1,1,3,6911,16208,11881,497.8,6.19,11.58,17.06,4,1,2,3,4,1492,367,1036,501,4592,7397,10266,6253,351,570,570,570,,228,1723,t3_calmveil
standard,7,b1,blue,top,戰士,longyi,standard,0,1,2,1,15848,35504,11461,435.4,8.69,16.53,22.74,3,1,1,2,3,677,307,343,611,3827,5537,8273,6253,899,570,,475,,76,,t3_shieldbreaker|t3_finalstring
standard,7,b2,blue,jungle,刺客,jingxiang,standard,0,2,5,0,7088,12487,12014,456.4,8.67,17.29,20.93,3,1,1,2,3,745,1609,1066,1313,3945,6589,9196,6253,465,1140,,,1260,76,,t3_finalstring
standard,7,b3,blue,mid,法師,haixiao,standard,0,3,7,0,18831,17955,11765,446.9,10.8,18.71,24.33,3,0,1,2,3,1510,374,461,215,3770,5974,8311,6253,842,1140,,,,76,,t3_psyward
standard,7,b4,blue,adc,射手,xuanfeng,standard,0,4,7,2,21525,12457,12169,462.3,10.2,18.76,24.07,3,0,1,2,3,1496,119,296,1218,3656,5499,7616,6253,842,,427,,17,76,,t3_shieldbreaker|t3_rendspear
standard,7,b5,blue,sup,坦克,longji,standard,0,0,3,2,8865,30326,13174,500.4,7.17,12.89,16.52,4,1,2,3,4,177,252,229,1394,4677,7052,9809,6253,446,,142,475,,76,2415,t3_calmveil|t3_thornmail
standard,7,r1,red,top,戰士,longyi,standard,1,5,0,0,17510,28248,13995,531.6,8.87,15.99,20.35,4,1,1,2,4,627,1211,865,1444,3777,6741,9515,6253,1133,1140,,760,,228,,t3_shieldbreaker|t3_finalstring
standard,7,r2,red,jungle,刺客,jingxiang,standard,1,2,2,2,9393,12169,13335,506.6,8.84,15.48,24.67,4,1,1,2,4,200,1606,1298,535,4100,7236,9678,6253,289,570,427,285,1624,228,,t3_finalstring
standard,7,r3,red,mid,法師,haixiao,standard,1,5,2,1,31017,16870,13968,530.6,10.64,19.25,22.52,4,0,1,2,4,1594,210,868,617,3854,6410,8718,6253,1239,570,142,285,,228,,t3_psyward
standard,7,r4,red,adc,射手,xuanfeng,standard,1,7,5,2,29534,12586,15461,587.3,10.05,17.74,22.63,4,0,1,2,4,1623,630,439,1610,3783,6310,8989,6253,1178,570,,760,,228,,t3_shieldbreaker|t3_rendspear
standard,7,r5,red,sup,坦克,longji,standard,1,5,1,1,13496,25253,15471,587.7,6.58,12.63,15.78,5,1,2,4,5,484,1434,102,1870,4684,8674,11402,6253,414,1710,285,285,17,228,2209,t3_calmveil|t3_thornmail
standard,8,b1,blue,top,戰士,chichuan,standard,0,0,6,1,12474,31342,9821,393.4,9.11,19.7,,2,1,1,2,2,468,136,397,1541,3618,5366,8197,6253,633,,285,950,,76,,t3_shieldbreaker|t3_finalstring
standard,8,b2,blue,jungle,刺客,guihuo,standard,0,0,6,2,6952,12442,9898,396.4,8.75,19.35,23.84,3,1,1,2,3,717,330,674,397,3917,5660,8154,6253,430,,570,,824,76,,t3_finalstring
standard,8,b3,blue,mid,法師,leiming,standard,0,0,4,0,18760,17122,8814,353,10.49,20.75,,2,0,1,1,2,1479,330,710,414,3739,5480,7190,6253,861,,,,,76,,t3_psyward
standard,8,b4,blue,adc,射手,dawnstrike,standard,0,9,6,0,30470,13223,14908,597.1,8.7,17.42,19.51,4,1,1,3,4,569,543,778,1358,3919,5743,10778,6253,1124,2850,,475,,76,,t3_shieldbreaker|t3_rendspear
standard,8,b5,blue,sup,坦克,thornwall,standard,0,1,5,1,7396,25940,12309,493,6.51,12.82,16.81,4,1,2,3,4,761,505,717,529,4661,7005,9697,6253,370,,,475,51,76,2471,t3_calmveil|t3_thornmail
standard,8,r1,red,top,戰士,chichuan,standard,1,12,2,2,26985,29314,17558,703.2,8.68,13.98,18.12,5,1,2,3,5,332,1579,2215,2207,4182,8429,13065,6253,874,4560,427,475,,475,,t3_shieldbreaker|t3_finalstring
standard,8,r2,red,jungle,刺客,guihuo,standard,1,3,2,3,10921,11803,13765,551.3,8.6,13.89,19.45,4,1,2,3,4,1218,1046,458,965,4418,7746,11108,6253,582,1710,570,475,1041,475,,t3_finalstring
standard,8,r3,red,mid,法師,leiming,standard,1,3,3,0,16335,13649,12086,484.1,11.08,18.73,,2,0,1,2,2,1352,67,665,2685,3612,5997,8695,6253,1016,570,,475,,380,,t3_psyward
standard,8,r4,red,adc,射手,dawnstrike,standard,1,7,3,4,33941,10981,15677,627.9,9.45,15.76,20.41,4,1,1,2,4,424,1105,2160,1826,3774,6785,10110,6253,1054,1140,712,475,,475,,t3_shieldbreaker|t3_rendspear
standard,8,r5,red,sup,坦克,thornwall,standard,1,2,0,8,9909,22424,15206,609,7.59,12.42,15.3,5,1,2,3,5,379,1586,2414,1605,4579,8826,12394,6253,272,1140,1140,950,,475,2163,t3_calmveil|t3_thornmail
standard,9,b1,blue,top,戰士,xueyue,standard,0,0,4,0,10953,31990,10075,389.9,9.53,19.58,24.5,3,1,1,2,3,443,79,527,195,3593,5379,8077,6253,874,,,950,,0,,t3_shieldbreaker|t3_finalstring
standard,9,b2,blue,jungle,刺客,jiansheng,standard,0,0,8,0,3683,11789,9593,371.2,8.93,19.93,,2,1,1,2,2,570,1148,119,1512,3770,5778,7549,6253,133,,,,1162,0,,t3_finalstring
standard,9,b3,blue,mid,法師,haixiao,standard,0,0,8,0,18494,18209,9562,370,11.23,17.88,,2,0,1,2,2,1371,245,453,1382,3631,5455,7583,6253,855,,,475,,0,,t3_psyward
standard,9,b4,blue,adc,射手,yanfeng,standard,0,4,11,0,17795,15211,11607,449.1,9.13,18.75,24.31,3,1,1,2,3,291,238,980,1086,3641,5438,7880,6253,750,570,,237,68,0,,t3_shieldbreaker|t3_rendspear
standard,9,b5,blue,sup,輔助,shengming,standard,0,0,6,1,3758,21259,12049,466.3,6.78,12.41,16.63,4,1,2,3,4,178,1129,1087,599,4478,7309,10127,6253,389,,285,1187,,0,2012,t3_calmveil
standard,9,r1,red,top,戰士,xueyue,standard,1,9,1,0,23548,30114,16485,637.9,7.63,14.36,18.01,5,1,2,3,5,155,485,190,1184,4435,7285,10990,6253,1165,2280,,760,,532,,t3_shieldbreaker|t3_finalstring
standard,9,r2,red,jungle,刺客,jiansheng,standard,1,6,0,0,11976,11309,15593,603.4,9.13,14.93,18.03,3,1,2,3,3,534,107,724,4513,4864,7957,11324,6253,164,2280,,285,1809,532,,t3_finalstring
standard,9,r3,red,mid,法師,haixiao,standard,1,2,1,2,14153,14292,12260,474.4,10.41,18.26,23.55,3,0,1,2,3,1485,287,1038,830,3745,6187,8888,6253,820,570,427,285,,532,,t3_psyward
standard,9,r4,red,adc,射手,yanfeng,standard,1,20,2,0,53781,12494,22533,872,7.44,12.32,16.74,5,1,2,3,5,90,521,1325,6932,4990,8771,13125,6253,782,4560,,997,,532,,t3_shieldbreaker|t3_rendspear
standard,9,r5,red,sup,輔助,shengming,standard,1,0,0,5,3568,14487,13750,532.1,6.62,12.57,17.92,4,1,2,3,4,299,295,1414,2300,4599,7325,10454,6253,487,,712,522,26,532,1919,t3_calmveil
standard,10,b1,blue,top,戰士,langwang,standard,1,1,1,0,6976,22157,10063,454.5,9.81,16.34,21.78,3,1,1,2,3,576,20,282,412,3726,5550,8932,6253,931,570,,950,,228,,t3_shieldbreaker|t3_finalstring
standard,10,b2,blue,jungle,刺客,youming,standard,1,0,3,0,5555,11806,9140,412.8,9.53,16.75,,2,1,1,2,2,268,546,640,760,4168,6176,8240,6253,731,,,,1027,228,,t3_finalstring
standard,10,b3,blue,mid,法師,leiming,standard,1,1,3,0,13541,13164,9792,442.2,10.78,18.43,,2,0,1,2,2,1423,471,279,992,3683,5621,8129,6253,1078,570,,,,228,,t3_psyward
standard,10,b4,blue,adc,射手,siwang,standard,1,7,4,0,16171,9656,12485,563.9,7.71,15.93,21.16,3,1,1,2,3,287,1115,963,685,4287,6795,9863,6253,864,2280,,237,,228,,t3_shieldbreaker|t3_rendspear
standard,10,b5,blue,sup,坦克,tiemu,standard,1,0,1,1,5538,21134,11643,525.9,7.49,12.58,18.01,4,1,2,3,4,763,259,1146,743,4663,7359,10686,6253,308,,285,1187,17,228,2406,t3_calmveil|t3_thornmail
standard,10,r1,red,top,戰士,langwang,standard,0,3,0,0,8452,18628,11074,500.2,9.62,14.86,19.81,3,1,2,3,3,368,82,165,224,4218,6932,10295,6253,832,1710,,1140,17,342,,t3_shieldbreaker|t3_finalstring
standard,10,r2,red,jungle,刺客,youming,standard,0,4,1,1,8935,11385,13367,603.7,8.63,14.33,19.07,4,1,2,3,4,504,567,596,567,4404,7747,10776,6253,418,570,285,665,2242,342,,t3_finalstring
standard,10,r3,red,mid,法師,leiming,standard,0,2,4,0,13026,13127,10120,457,11.53,18.55,,2,0,1,2,2,1552,86,351,1139,3812,6016,8201,6253,1130,,,665,,152,,t3_psyward
standard,10,r4,red,adc,射手,siwang,standard,0,3,1,2,21230,8982,10367,468.2,9.42,17.08,21.16,3,1,1,2,3,234,583,278,366,3584,6263,8828,6253,902,1140,,190,,342,,t3_shieldbreaker|t3_rendspear
standard,10,r5,red,sup,坦克,tiemu,standard,0,0,3,4,5341,17348,11218,506.6,8.03,13.03,17.29,3,1,2,3,3,363,623,489,1237,4563,7283,9869,6253,288,,285,190,,342,2510,t3_calmveil|t3_thornmail
standard,11,b1,blue,top,戰士,rongyan,standard,0,0,5,0,12015,24743,9101,402,8.98,18.61,,2,1,1,2,2,709,567,1589,771,3859,5617,8239,6253,959,,,950,,76,,t3_shieldbreaker|t3_finalstring
standard,11,b2,blue,jungle,刺客,yueying,standard,0,0,5,0,5521,11921,8877,392.1,9.38,18.08,,2,1,1,2,2,913,391,434,746,4113,6021,7914,6253,402,,,,1182,76,,t3_finalstring
standard,11,b3,blue,mid,法師,haixiao,standard,0,3,3,0,19405,14363,10562,466.5,8.98,16.34,22.16,3,1,1,2,3,541,91,694,412,4391,6301,9094,6253,1149,1140,,475,,76,,t3_psyward
standard,11,b4,blue,adc,射手,maestro,standard,0,2,6,0,12219,12040,9358,413.3,11.09,17.41,,2,0,1,2,2,1405,315,174,1257,3565,5465,7374,6253,807,,,237,,76,,t3_shieldbreaker|t3_rendspear
standard,11,b5,blue,sup,坦克,suishan,standard,0,0,5,1,4912,20785,10688,472.1,6.98,13.2,18.83,3,1,2,3,3,41,202,1302,1148,4541,7002,9502,6253,291,,,712,,76,2169,t3_calmveil|t3_thornmail
standard,11,r1,red,top,戰士,rongyan,standard,1,7,0,1,14770,25454,14679,648.3,9.02,14.56,18.13,4,1,2,3,4,140,214,732,1649,3990,7964,12182,6253,1181,2850,,1425,17,456,,t3_shieldbreaker|t3_finalstring
standard,11,r2,red,jungle,刺客,yueying,standard,1,8,1,2,12877,12395,15148,669,6.15,12.74,17.49,4,1,2,4,4,986,302,271,1747,5666,8202,12771,6253,326,3420,237,475,1602,456,,t3_finalstring
standard,11,r3,red,mid,法師,haixiao,standard,1,1,3,2,13728,12362,9814,433.4,11.08,18.57,,2,0,1,2,2,1523,406,273,763,3783,6006,8723,6253,779,570,190,475,,456,,t3_psyward
standard,11,r4,red,adc,射手,maestro,standard,1,8,1,6,27421,9046,14672,648,9.08,15.8,19.83,3,1,1,3,3,367,1260,184,2871,3717,6940,10484,6253,829,1710,760,475,,456,,t3_shieldbreaker|t3_rendspear
standard,11,r5,red,sup,坦克,suishan,standard,1,0,0,5,5566,17568,11744,518.7,7.2,13.11,18.39,3,1,2,3,3,506,498,445,1763,4706,7438,10425,6253,494,,807,475,51,456,1887,t3_calmveil|t3_thornmail
standard,12,b1,blue,top,戰士,embercoil,standard,1,2,3,2,13983,27562,11066,477,8.59,16.22,21.66,3,1,1,2,3,551,653,476,685,3701,6133,8476,6253,855,,570,475,,323,,t3_shieldbreaker|t3_finalstring
standard,12,b2,blue,jungle,刺客,yeiren,standard,1,0,1,2,3711,10938,9979,430.1,8.86,15.93,,2,1,1,2,2,124,813,875,1649,3974,6393,8605,6253,582,,427,,923,418,,t3_finalstring
standard,12,b3,blue,mid,法師,leiming,standard,1,9,2,0,20977,14736,15527,669.3,8.05,13.98,18.5,4,1,2,3,4,784,88,562,1126,4634,8238,12462,6253,1292,3990,,475,34,418,,t3_psyward
standard,12,b4,blue,adc,射手,liuxing,standard,1,11,6,0,29047,10687,14986,645.9,9.11,17.01,20.53,4,1,1,2,4,370,173,2594,1765,3720,5553,11494,6253,927,3990,,,,323,,t3_shieldbreaker|t3_rendspear
standard,12,b5,blue,sup,輔助,mingyunyindao,standard,1,1,3,2,5887,15833,12674,546.3,6.98,12.53,15.24,4,1,2,3,4,320,620,2023,1224,4620,7650,11063,6253,332,570,142,1425,,418,1922,t3_calmveil
standard,12,r1,red,top,戰士,embercoil,standard,0,2,0,1,11606,26481,10695,461,9.62,16.23,22.29,3,1,1,2,3,747,1020,227,195,3897,6500,8457,6253,1102,,285,665,,152,,t3_shieldbreaker|t3_finalstring
standard,12,r2,red,jungle,刺客,yeiren,standard,0,1,5,0,5933,14050,10300,444,8.58,15.94,22.03,3,1,1,2,3,233,1557,773,169,4083,7137,9103,6253,114,570,,190,1824,152,,t3_finalstring
standard,12,r3,red,mid,法師,leiming,standard,0,1,7,2,11248,15075,10572,455.7,9.83,19.42,,2,1,1,2,2,66,325,204,1491,3916,6225,8714,6253,1263,570,285,190,,152,,t3_psyward
