config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,3,r3,red,mid,法師,gambler,standard,1,2,0,1,17584,12557,9790,447.7,10.93,19.38,,2,0,1,2,2,1387,498,7,1039,3647,6248,8457,5924,1026,540,270,360,48,288,,t3_psyward
standard,3,r4,red,adc,射手,liangzi,standard,1,7,2,0,18343,9044,11829,541,11.2,17.66,20.44,3,0,1,2,3,1271,256,3176,448,3431,5636,10496,5924,684,3240,,360,,288,,t3_shieldbreaker|t3_rendspear
standard,3,r5,red,sup,輔助,shiguang,standard,1,0,0,1,6666,11190,10309,471.5,6.61,13.25,16.38,3,1,2,3,3,305,239,814,1559,4305,7269,9564,5924,234,,270,1035,,288,1813,t3_calmveil
standard,4,b1,blue,top,戰士,dadi2,standard,1,0,4,0,11083,25388,9369,388.8,10.18,18.13,,2,0,1,2,2,1426,460,360,1289,3476,5510,7490,5924,594,,,900,,72,,t3_shieldbreaker|t3_finalstring
standard,4,b2,blue,jungle,戰士,langwang,standard,1,2,5,1,13455,20604,10241,424.9,9.54,17.68,22.77,3,1,1,2,3,567,461,459,840,3667,5461,8489,5924,333,1080,270,,810,72,,t3_shieldbreaker|t3_finalstring
standard,4,b3,blue,mid,法師,ronghuo,standard,1,1,5,1,21791,16439,10530,436.9,10.97,19.68,,2,0,1,2,2,1378,444,218,1250,3638,5294,7868,5924,1152,,270,450,,72,,t3_psyward
standard,4,b4,blue,adc,射手,shengyan,standard,1,7,5,0,25889,12374,12078,501.2,9.89,19.16,21.43,3,1,1,2,3,180,340,2138,928,3530,5240,9038,5924,882,2160,,,,72,,t3_shieldbreaker|t3_rendspear
standard,4,b5,blue,sup,坦克,dadi,standard,1,0,3,1,3942,23232,11731,486.8,7.85,12.67,18.5,3,1,2,3,3,1459,514,440,2151,4359,7014,9420,5924,243,,270,900,,72,2010,t3_calmveil|t3_thornmail
standard,4,r1,red,top,戰士,dadi2,standard,0,2,0,0,12923,24119,10215,423.9,8.29,19.13,22.76,3,1,1,2,3,893,583,199,85,4043,6113,8849,5924,927,1080,,450,,468,,t3_shieldbreaker|t3_finalstring
standard,4,r2,red,jungle,戰士,langwang,standard,0,6,0,1,12756,15652,13995,580.7,7.33,14.4,19.26,4,1,2,3,4,117,206,374,544,4217,8206,10754,5924,342,1620,135,675,1589,468,,t3_shieldbreaker|t3_finalstring
standard,4,r3,red,mid,法師,ronghuo,standard,0,6,3,2,19916,14234,13185,547.1,11.88,16.13,20.2,3,0,1,2,3,1144,363,1393,1105,3404,6293,10793,5924,666,2700,540,675,,288,,t3_psyward
standard,4,r4,red,adc,射手,shengyan,standard,0,7,6,2,23365,11041,12924,536.3,10.63,19.39,22.57,3,0,1,2,3,1262,340,824,1544,3422,5420,8444,5924,522,1080,,450,,468,,t3_shieldbreaker|t3_rendspear
standard,4,r5,red,sup,坦克,dadi,standard,0,1,1,5,8322,22785,12578,521.9,7.9,12.39,17.35,4,1,2,3,4,720,312,728,378,4620,7552,10708,5924,207,,1215,450,16,468,2427,t3_calmveil|t3_thornmail
standard,5,b1,blue,top,戰士,ronggang,standard,1,1,1,2,10264,22101,10089,431.4,10.51,17.5,22.38,3,0,1,2,3,1210,552,1080,488,3260,6032,8480,5924,468,540,,1260,,288,,t3_shieldbreaker|t3_finalstring
standard,5,b2,blue,jungle,戰士,tielian,standard,1,7,2,1,10547,17587,12695,542.9,9.19,17.17,19.27,3,1,1,3,3,332,1097,232,1344,3432,6227,10082,5924,144,2700,,360,665,288,,t3_shieldbreaker|t3_finalstring
standard,5,b3,blue,mid,法師,gambler,standard,1,0,2,0,16200,13473,8487,362.9,11.16,21.75,,2,0,1,1,2,1180,405,783,336,3440,5735,7283,5924,711,,,360,,288,,t3_psyward
standard,5,b4,blue,adc,射手,mirrorshot,standard,1,5,5,2,18971,10331,11340,484.9,11.5,18.48,22.26,3,0,1,2,3,1055,547,230,139,3215,5447,8480,5924,423,1080,405,360,,288,,t3_shieldbreaker|t3_rendspear
standard,5,b5,blue,sup,輔助,mantra,standard,1,0,2,2,7653,17730,11006,470.7,7.13,13.33,15.92,4,1,2,3,4,1778,327,500,506,4278,7057,9730,5924,90,,405,810,15,288,2197,t3_calmveil
standard,5,r1,red,top,戰士,ronggang,standard,0,3,3,0,10130,22838,10020,428.5,11.44,18.48,22.28,3,0,1,2,3,1282,270,316,119,3332,4970,8066,5924,612,1080,,450,,0,,t3_shieldbreaker|t3_finalstring
standard,5,r2,red,jungle,戰士,tielian,standard,0,3,2,1,13853,16105,10867,464.7,9.85,15.78,22.26,3,1,1,2,3,667,785,80,536,3767,6215,8630,5924,468,1080,,,1157,0,,t3_shieldbreaker|t3_finalstring
standard,5,r3,red,mid,法師,gambler,standard,0,0,2,3,16249,12658,9381,401.2,11.83,20.4,,2,0,1,1,2,1144,264,882,1050,3404,5114,7382,5924,768,,540,150,,0,,t3_psyward
standard,5,r4,red,adc,射手,mirrorshot,standard,0,5,4,1,22258,10928,12510,535,10.81,19.69,22.16,3,0,1,2,3,1271,331,388,709,3431,5411,7388,5924,819,,270,374,,0,,t3_shieldbreaker|t3_rendspear
standard,5,r5,red,sup,輔助,mantra,standard,0,1,2,1,6790,15849,11545,493.7,7.16,13.63,17.47,4,1,2,3,4,560,330,471,95,4260,6510,9051,5924,212,,,374,,0,2539,t3_calmveil
standard,6,b1,blue,top,戰士,jingci,standard,0,1,6,0,13200,30611,10420,380.8,9.85,17.16,25.53,3,1,1,2,3,218,426,192,220,3368,5906,7892,5924,420,540,,720,,288,,t3_shieldbreaker|t3_finalstring
standard,6,b2,blue,jungle,戰士,greymantle,standard,0,0,3,0,8568,22049,10434,381.3,9.98,17.77,25.43,3,1,1,2,3,555,522,495,284,3655,5952,7845,5924,324,,,270,1038,288,,t3_shieldbreaker|t3_finalstring
standard,6,b3,blue,mid,法師,ronghuo,standard,0,1,7,0,22438,17008,10534,384.9,11.02,20.94,,2,0,1,1,2,1342,486,1194,1134,3602,6086,7694,5924,762,,,720,,288,,t3_psyward
standard,6,b4,blue,adc,射手,hanbing,standard,0,12,8,1,51469,14621,17113,625.3,10.55,16.73,20.12,4,0,1,2,4,1361,829,1691,3263,3521,6509,10241,5924,878,2160,270,720,,288,,t3_shieldbreaker|t3_rendspear
standard,6,b5,blue,sup,輔助,xuemai,standard,0,0,3,0,8226,22836,11181,408.5,6.91,12.18,17.3,4,1,2,3,4,32,284,580,220,4332,7014,8760,5924,207,,,270,,288,2071,t3_calmveil
standard,6,r1,red,top,戰士,jingci,standard,1,1,2,1,13867,34135,11251,411.1,10.78,17.99,23.94,3,0,1,2,3,1786,348,72,451,3836,5528,8372,5924,594,540,,1080,,234,,t3_shieldbreaker|t3_finalstring
standard,6,r2,red,jungle,戰士,greymantle,standard,1,7,1,0,12974,21183,14576,532.6,9.34,16.39,20.13,4,1,1,2,4,419,911,1251,1645,3519,6041,9801,5924,417,2160,,180,885,234,,t3_shieldbreaker|t3_finalstring
standard,6,r3,red,mid,法師,ronghuo,standard,1,4,0,5,27427,17116,14341,524,10.67,19.08,24.86,4,0,1,2,4,1576,222,318,691,3836,5672,8168,5924,1020,,810,180,,234,,t3_psyward
standard,6,r4,red,adc,射手,hanbing,standard,1,15,9,0,47539,15563,17809,650.8,11.31,17.93,21.39,5,0,1,2,5,1289,289,1121,2209,3449,5069,8741,5924,783,1620,,180,,234,,t3_shieldbreaker|t3_rendspear
standard,6,r5,red,sup,輔助,xuemai,standard,1,0,2,3,9388,18628,12867,470.2,8.32,12.45,17.92,4,1,2,3,4,914,711,889,1486,4314,6591,8889,5924,461,,270,180,,144,1909,t3_calmveil
standard,7,b1,blue,top,戰士,longyi,standard,0,0,1,0,5174,21403,7317,355.9,9.79,19.35,,2,1,1,2,2,146,862,498,187,3296,5312,7148,5924,702,,,450,,72,,t3_shieldbreaker|t3_finalstring
standard,7,b2,blue,jungle,刺客,jingxiang,standard,0,0,5,0,4371,10383,7554,367.5,9.14,18.71,,2,1,1,2,2,510,552,173,374,3710,5532,7353,5924,351,,,,1005,72,,t3_finalstring
standard,7,b3,blue,mid,法師,haixiao,standard,0,0,5,1,10836,13600,7794,379.1,11.18,20.13,,2,0,1,1,2,1288,155,875,144,3548,5285,7355,5924,909,,,450,,72,,t3_psyward
standard,7,b4,blue,adc,射手,xuanfeng,standard,0,1,4,0,13881,12219,7803,379.6,11.01,19.88,,2,0,1,2,2,1136,172,194,423,3296,4952,7094,5924,648,,,450,,72,,t3_shieldbreaker|t3_rendspear
standard,7,b5,blue,sup,坦克,longji,standard,0,0,3,0,4713,18123,9497,461.9,8.88,14.08,19.02,3,1,2,3,3,360,247,1055,416,4260,6447,9255,5924,270,,,450,,72,2539,t3_calmveil|t3_thornmail
standard,7,r1,red,top,戰士,longyi,standard,1,1,0,2,7363,16838,9126,443.9,9.9,16.92,,2,1,1,2,2,380,124,127,476,3530,5654,8777,5924,666,540,225,990,,432,,t3_shieldbreaker|t3_finalstring
standard,7,r2,red,jungle,刺客,jingxiang,standard,1,5,0,0,8456,8444,11692,568.7,9.54,13.1,19.02,3,1,2,3,3,406,95,660,1041,4306,8175,11310,5924,471,2700,,540,1243,432,,t3_finalstring
standard,7,r3,red,mid,法師,haixiao,standard,1,4,1,2,18783,10501,10962,533.2,10.02,17.13,,2,0,1,2,2,1594,1044,1213,1562,3854,7544,10613,5924,882,2160,225,990,,432,,t3_psyward
standard,7,r4,red,adc,射手,xuanfeng,standard,1,6,0,2,23166,7145,11682,568.3,9.89,18.49,19.58,3,1,1,3,3,63,1003,253,1682,3413,6383,10253,5924,837,2160,360,540,,432,,t3_shieldbreaker|t3_rendspear
standard,7,r5,red,sup,坦克,longji,standard,1,2,0,5,7765,15628,12386,602.5,7.43,12.48,14.79,4,1,3,3,4,600,247,1984,785,4500,8847,11964,5924,239,1080,1080,990,,432,2218,t3_calmveil|t3_thornmail
standard,8,b1,blue,top,戰士,chichuan,standard,1,1,1,0,13475,28904,9778,394.8,10.01,18.68,,2,0,1,2,2,1354,460,412,1127,3404,5510,7562,5924,594,,,900,,144,,t3_shieldbreaker|t3_finalstring
standard,8,b2,blue,jungle,刺客,guihuo,standard,1,0,4,0,7683,11739,9023,364.3,10.26,19.37,,2,0,1,2,2,1546,510,421,943,3476,5310,7121,5924,162,,,,891,144,,t3_finalstring
standard,8,b3,blue,mid,法師,leiming,standard,1,3,4,1,21950,15619,10714,432.6,11.95,19.27,,2,0,1,2,2,1198,300,108,1313,3458,5150,7958,5924,630,540,270,450,,144,,t3_psyward
standard,8,b4,blue,adc,射手,dawnstrike,standard,1,9,7,1,29690,13309,14318,578.1,9.98,17.46,20.66,4,1,1,2,4,216,329,970,1097,3566,6009,9870,5924,648,2160,270,675,48,144,,t3_shieldbreaker|t3_rendspear
standard,8,b5,blue,sup,坦克,thornwall,standard,1,1,3,0,6672,21989,11674,471.4,9.03,13.08,18.93,4,1,2,3,4,105,297,1348,374,4305,7077,9948,5924,126,540,,675,,144,2539,t3_calmveil|t3_thornmail
standard,8,r1,red,top,戰士,chichuan,standard,0,4,0,1,15986,28120,11353,458.4,9.53,18.13,22.59,3,1,1,2,3,173,391,211,322,3323,5321,7661,5924,531,540,,270,,396,,t3_shieldbreaker|t3_finalstring
standard,8,r2,red,jungle,刺客,guihuo,standard,0,6,2,1,12574,11736,13917,561.9,8.85,16.48,21.03,4,1,1,2,4,670,1324,1640,516,3870,6474,10020,5924,148,1620,,270,1661,396,,t3_finalstring
standard,8,r3,red,mid,法師,leiming,standard,0,0,5,1,12721,13784,9889,399.3,11.18,19.63,,2,0,1,2,2,1165,417,129,488,3425,5567,7979,5924,849,,270,720,,216,,t3_psyward
standard,8,r4,red,adc,射手,dawnstrike,standard,0,6,7,1,26477,11795,12316,497.3,10.75,18.77,22.88,3,0,1,2,3,1190,604,74,935,3350,5384,7994,5924,594,540,270,270,,396,,t3_shieldbreaker|t3_rendspear
standard,8,r5,red,sup,坦克,thornwall,standard,0,3,0,4,10508,21846,13603,549.2,7.91,12.21,17.54,4,1,2,3,4,1202,163,741,1402,4802,7403,10721,5924,145,1080,540,270,,396,2365,t3_calmveil|t3_thornmail
standard,9,b1,blue,top,戰士,xueyue,standard,0,1,5,0,10097,24512,9217,382.7,11.22,18.22,,2,0,1,2,2,1228,570,202,987,3278,5450,7952,5924,498,540,,810,,180,,t3_shieldbreaker|t3_finalstring
standard,9,b2,blue,jungle,刺客,jiansheng,standard,0,0,6,1,6803,10411,9470,393.2,9.34,19.57,,2,1,1,2,2,305,460,282,1389,3505,5740,7882,5924,255,,270,360,893,180,,t3_finalstring
standard,9,b3,blue,mid,法師,haixiao,standard,0,3,6,0,11677,15339,9916,411.8,11.51,20.01,,2,0,1,1,2,1090,99,1101,516,3350,5549,7601,5924,596,540,,360,,180,,t3_psyward
standard,9,b4,blue,adc,射手,yanfeng,standard,0,3,5,1,16247,11276,10177,422.6,10.58,19.65,23.66,3,0,1,2,3,1208,304,286,177,3368,5504,7286,5924,552,,270,360,,180,,t3_shieldbreaker|t3_rendspear
standard,9,b5,blue,sup,輔助,shengming,standard,0,0,6,1,4630,17131,10444,433.6,7.13,12.82,16.92,3,1,2,3,3,560,83,412,1403,4260,6813,8872,5924,149,,,810,,0,1988,t3_calmveil
standard,9,r1,red,top,戰士,xueyue,standard,1,12,0,1,23956,25046,17018,706.6,9.89,15.89,19.14,5,1,1,3,5,284,1287,489,1717,3434,6767,10389,5924,735,2700,135,450,48,396,,t3_shieldbreaker|t3_finalstring
standard,9,r2,red,jungle,刺客,jiansheng,standard,1,2,1,2,8522,11353,11377,472.4,8.46,17.22,20.76,3,1,1,2,3,749,702,1277,1726,3949,6282,9607,5924,495,1080,405,,1306,396,,t3_finalstring
standard,9,r3,red,mid,法師,haixiao,standard,1,3,2,4,14229,13235,11910,494.5,11.41,19.11,23.66,3,0,1,2,3,1342,206,581,479,3602,5236,8611,5924,985,540,540,225,,396,,t3_psyward
standard,9,r4,red,adc,射手,yanfeng,standard,1,11,3,0,25063,11009,15214,631.7,11.43,17.44,19.9,4,0,1,3,4,1235,793,163,1364,3395,5573,10163,5924,693,2700,,450,,396,,t3_shieldbreaker|t3_rendspear
standard,9,r5,red,sup,輔助,shengming,standard,1,0,1,7,6141,13220,12046,500.2,7.88,12.93,17.12,4,1,2,3,4,370,184,633,1645,4320,6734,9673,5924,259,,1080,225,,216,1968,t3_calmveil
standard,10,b1,blue,top,戰士,langwang,standard,0,1,3,0,14821,31936,9257,387.2,10.01,19.35,,2,0,1,2,2,1453,301,319,607,3503,5231,7769,5924,693,540,,450,,162,,t3_shieldbreaker|t3_finalstring
standard,10,b2,blue,jungle,刺客,youming,standard,0,2,3,2,8309,14097,10653,445.6,9.23,17.11,23.67,3,1,1,2,3,415,291,352,173,3615,5621,8132,5924,414,540,540,,551,162,,t3_finalstring
standard,10,b3,blue,mid,法師,leiming,standard,0,6,4,0,15413,15240,11653,487.4,11.65,18.03,23.7,3,0,1,2,3,1149,403,163,102,3409,5713,8563,5924,706,1620,,150,,162,,t3_psyward
standard,10,b4,blue,adc,射手,siwang,standard,0,6,3,2,21768,13735,12611,527.5,10.75,18.64,21.4,3,0,1,2,3,1172,463,1421,1461,3332,4943,8801,5924,495,1620,540,149,,72,,t3_shieldbreaker|t3_rendspear
standard,10,b5,blue,sup,坦克,tiemu,standard,0,0,1,2,8794,19221,11483,480.3,8.39,14.71,17.91,4,1,2,3,4,755,534,149,103,4355,6734,9689,5924,283,,270,599,48,162,2400,t3_calmveil|t3_thornmail
standard,10,r1,red,top,戰士,langwang,standard,1,2,2,1,15275,27006,10413,435.5,9.83,17.37,22.34,3,1,1,2,3,470,898,316,463,3620,6428,8966,5924,918,1080,270,630,,144,,t3_shieldbreaker|t3_finalstring
standard,10,r2,red,jungle,刺客,youming,standard,1,1,3,1,9741,13674,9702,405.8,9.38,16.27,,2,1,1,2,2,425,738,179,1322,3625,6368,8259,5924,189,540,270,180,1011,144,,t3_finalstring
standard,10,r3,red,mid,法師,leiming,standard,1,3,4,0,20799,15104,11315,473.3,12.66,16.18,22.97,3,0,1,2,3,1135,303,151,485,3395,6803,9431,5924,663,1620,,1080,,144,,t3_psyward
standard,10,r4,red,adc,射手,siwang,standard,1,8,6,0,25689,10274,12659,529.5,9.82,18.38,22.6,3,1,1,2,3,63,193,977,859,3413,5393,8597,5924,729,1620,,180,,144,,t3_shieldbreaker|t3_rendspear
standard,10,r5,red,sup,坦克,tiemu,standard,1,0,0,2,7657,18903,10835,453.2,8.32,13.46,18.82,3,1,2,3,3,1414,438,273,855,4314,7098,9473,5924,200,,540,180,,144,2484,t3_calmveil|t3_thornmail
standard,11,b1,blue,top,戰士,rongyan,standard,0,1,2,0,7544,18074,7239,386.4,10.58,16.23,,2,0,1,,2,1234,620,,509,3284,5570,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,11,b2,blue,jungle,刺客,yueying,standard,0,0,6,0,3499,7519,6598,352.2,9.39,17.98,,2,1,1,,2,361,308,,598,3561,5238,,,,,,,,,,t3_finalstring
standard,11,b3,blue,mid,法師,haixiao,standard,0,0,5,0,9705,11589,6333,338.1,12.38,,,1,0,1,,1,1324,438,,553,3584,5168,,,,,,,,,,t3_psyward
standard,11,b4,blue,adc,射手,maestro,standard,0,1,3,0,6886,9088,7287,389,10.38,17.99,,2,0,1,,2,1073,402,,1037,3233,5132,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,11,b5,blue,sup,坦克,suishan,standard,0,1,2,0,4399,15623,8547,456.3,8.82,14.22,18.27,3,1,2,,3,672,895,,347,4272,7395,,,,,,,,,,t3_calmveil|t3_thornmail
standard,11,r1,red,top,戰士,rongyan,standard,1,2,0,0,9096,16267,9240,493.3,10.03,15.58,,2,0,1,,2,2506,1141,,590,4556,6671,,,,,,,,,,t3_shieldbreaker|t3_finalstring
standard,11,r2,red,jungle,刺客,yueying,standard,1,8,0,1,8452,8229,13067,697.5,8.53,12.32,15.89,3,1,2,,3,577,1330,,1937,5257,9710,,,,,,,,,,t3_finalstring
standard,11,r3,red,mid,法師,haixiao,standard,1,1,0,3,9429,9617,8331,444.7,10.49,17.51,,2,0,1,,2,1459,399,,781,3719,6599,,,,,,,,,,t3_psyward
standard,11,r4,red,adc,射手,maestro,standard,1,6,2,0,14558,7804,10815,577.3,11.08,16.66,,2,0,1,,2,1352,520,,1915,3512,5600,,,,,,,,,,t3_shieldbreaker|t3_rendspear
standard,11,r5,red,sup,坦克,suishan,standard,1,1,1,4,5678,11550,10244,546.9,6.86,12.83,18.49,3,1,2,,3,1681,1170,,744,4581,7830,,,,,,,,,,t3_calmveil|t3_thornmail
standard,12,b1,blue,top,戰士,embercoil,standard,0,2,2,0,15203,27400,9648,417.4,10.03,16.68,,2,0,1,2,2,1399,237,603,1618,3449,5537,8633,5924,657,1080,,900,,72,,t3_shieldbreaker|t3_finalstring
standard,12,b2,blue,jungle,刺客,yeiren,standard,0,1,4,1,4560,11100,8909,385.4,10.22,18.98,,2,0,1,2,2,1578,402,310,828,3508,5332,7260,5924,36,,270,,957,72,,t3_finalstring
standard,12,b3,blue,mid,法師,leiming,standard,0,3,1,0,14528,14624,10337,447.1,11.62,18.88,22.48,3,0,1,2,3,1266,308,272,186,3526,5218,7702,5924,805,,,900,,72,,t3_psyward
standard,12,b4,blue,adc,射手,liuxing,standard,0,2,5,0,13262,13209,8478,366.7,11.64,19.49,,2,0,1,2,2,1253,495,205,1098,3413,4925,6455,5924,459,,,,,72,,t3_shieldbreaker|t3_rendspear
standard,12,b5,blue,sup,輔助,mingyunyindao,standard,0,2,1,2,5188,17169,11667,504.7,6.3,13.17,16.69,4,1,2,3,4,892,730,1144,787,4292,7460,10184,5924,202,1080,,900,48,72,1956,t3_calmveil
standard,12,r1,red,top,戰士,embercoil,standard,1,1,1,0,12410,25531,10221,442.1,9.91,17.47,22.98,3,1,1,2,3,362,336,222,621,3512,5816,8822,5924,828,540,,1080,,450,,t3_shieldbreaker|t3_finalstring
standard,12,r2,red,jungle,刺客,yeiren,standard,1,4,3,0,10577,12814,11689,505.6,8.27,14.08,19.16,3,1,2,3,3,1290,591,579,608,4490,7241,10229,5924,72,2160,,180,1532,360,,t3_finalstring
standard,12,r3,red,mid,法師,leiming,standard,1,1,3,1,18578,13346,9684,418.9,12.33,19.03,,2,0,1,2,2,1333,291,135,1184,3593,6041,7985,5924,891,,90,630,,450,,t3_psyward
standard,12,r4,red,adc,射手,liuxing,standard,1,7,1,1,23246,8854,12678,548.4,12.44,17.86,22.48,3,0,1,2,3,1352,415,219,1777,3512,6095,9119,5924,855,1620,90,180,,450,,t3_shieldbreaker|t3_rendspear
standard,12,r5,red,sup,輔助,mingyunyindao,standard,1,0,2,1,6111,13691,10827,468.3,7.57,13.29,18.63,3,1,2,3,3,68,280,592,1786,4368,7310,9632,5924,270,,90,1080,,450,1817,t3_calmveil
