config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,2,b1,blue,top,戰士,cinderfist,standard,1,0,6,0,11503,27366,9653,415.9,9.93,18.38,,2,1,1,2,2,443,298,132,1422,3593,5778,8362,6253,627,,,1330,,152,,t3_shieldbreaker|t3_finalstring
standard,2,b2,blue,jungle,戰士,chichuan,standard,1,0,3,0,8116,18236,9348,402.8,9.98,16.98,,2,1,1,2,2,22,747,500,1167,3772,6177,8030,6253,209,,,380,1036,152,,t3_shieldbreaker|t3_finalstring
standard,2,b3,blue,mid,法師,ronghuo,standard,1,2,8,0,14909,13195,9945,428.5,11.27,18.3,,2,0,1,2,2,1333,356,310,1344,3593,5956,8160,6253,779,570,,380,26,152,,t3_psyward
standard,2,b4,blue,adc,射手,leiting,standard,1,2,3,0,15159,9358,10147,437.2,9.98,19.46,,2,1,1,2,2,129,341,317,1246,3479,5721,7317,6253,532,,,380,,152,,t3_shieldbreaker|t3_rendspear
standard,2,b5,blue,sup,輔助,linghun,standard,1,0,4,0,7098,17400,9910,427,6.39,12.41,17.91,3,1,2,3,3,1330,331,415,870,4430,7061,8695,6253,133,,,380,,152,1777,t3_calmveil
standard,2,r1,red,top,戰士,cinderfist,standard,0,9,0,1,20369,26515,14802,637.8,9.05,14.37,18.03,4,1,2,3,4,44,373,509,1822,4144,7773,11909,6253,570,3420,285,950,51,380,,t3_shieldbreaker|t3_finalstring
standard,2,r2,red,jungle,戰士,chichuan,standard,0,6,0,3,15169,16199,13512,582.2,9.02,13.56,16.33,4,1,2,3,4,999,201,838,581,4099,8451,12188,6253,316,3420,665,475,678,380,,t3_shieldbreaker|t3_finalstring
standard,2,r3,red,mid,法師,ronghuo,standard,0,3,0,2,19267,11629,10904,469.8,11.21,18.96,,2,0,1,2,2,1276,596,958,1503,3536,5626,8508,6253,544,570,285,475,,380,,t3_psyward
standard,2,r4,red,adc,射手,leiting,standard,0,5,4,2,21857,10380,12078,520.4,10.7,18.94,21.5,3,0,1,2,3,1395,466,1711,878,3555,5366,9331,6253,703,1140,380,475,,380,,t3_shieldbreaker|t3_rendspear
standard,2,r5,red,sup,輔助,linghun,standard,0,1,0,4,4733,14350,12357,532.4,6.68,12.25,18.96,4,1,2,3,4,825,1020,952,1396,4525,6900,10182,6253,183,570,665,,,380,2130,t3_calmveil
standard,3,b1,blue,top,戰士,leimingcf,standard,1,2,0,0,10579,26143,11299,457,9.9,16.94,21.93,3,1,1,2,3,348,1067,845,499,3498,6247,9075,6253,731,1140,,475,,475,,t3_shieldbreaker|t3_finalstring
standard,3,b2,blue,jungle,戰士,jufeng,standard,1,1,3,2,9737,17114,11235,454.4,9.89,17.07,21.71,3,1,1,2,3,612,1686,565,304,3712,6336,8815,6253,402,,285,475,924,475,,t3_shieldbreaker|t3_finalstring
standard,3,b3,blue,mid,法師,gambler,standard,1,1,4,1,22658,15088,10524,425.6,11.33,19.36,,2,0,1,2,2,1546,70,293,1123,3806,6000,8793,6253,1016,570,142,475,51,285,,t3_psyward
standard,3,b4,blue,adc,射手,liangzi,standard,1,7,9,0,27119,12254,13285,537.3,9.88,18.8,23.23,3,1,1,2,3,129,218,1166,1484,3479,5598,8166,6253,487,570,,475,,380,,t3_shieldbreaker|t3_rendspear
standard,3,b5,blue,sup,輔助,shiguang,standard,1,0,3,2,8047,19192,12279,496.6,6.06,11.6,15.99,4,1,2,3,4,740,648,829,1318,4440,7678,10059,6253,212,,427,950,,285,1931,t3_calmveil
standard,3,r1,red,top,戰士,leimingcf,standard,0,2,2,0,11749,33661,10906,441.1,9.07,15.99,21.69,3,1,1,2,3,519,1011,532,406,3669,6491,9132,6253,636,1140,,950,,152,,t3_shieldbreaker|t3_finalstring
standard,3,r2,red,jungle,戰士,jufeng,standard,0,4,0,2,17469,20465,13053,527.9,8.39,16.72,20.98,4,1,1,2,4,797,844,971,303,3897,6274,9521,6253,323,1140,142,,1510,152,,t3_shieldbreaker|t3_finalstring
standard,3,r3,red,mid,法師,gambler,standard,0,4,1,1,23971,15460,12373,500.4,10.85,15.52,22.53,3,0,1,2,3,1517,678,704,292,3777,7178,10104,6253,753,1710,285,950,,152,,t3_psyward
standard,3,r4,red,adc,射手,liangzi,standard,0,8,6,1,23321,12652,13728,555.2,10.75,17.13,21.08,4,0,1,2,4,1481,155,929,827,3641,5835,9179,6253,684,1710,142,237,,152,,t3_shieldbreaker|t3_rendspear
standard,3,r5,red,sup,輔助,shiguang,standard,0,1,2,4,7026,16431,12373,500.4,6.61,11.59,15.78,4,1,2,3,4,841,889,608,993,4541,7919,9838,6253,224,570,570,237,,152,1830,t3_calmveil
standard,4,b1,blue,top,戰士,dadi2,standard,0,0,5,0,11750,24929,8943,383.1,10.18,19.42,,2,0,1,2,2,1410,365,174,662,3460,5595,7324,6253,513,,,380,26,152,,t3_shieldbreaker|t3_finalstring
standard,4,b2,blue,jungle,戰士,langwang,standard,0,0,4,0,9921,17204,9246,396.1,8.69,17.4,,2,1,1,2,2,622,571,865,1016,3722,6051,8145,6253,247,,,380,986,278,,t3_shieldbreaker|t3_finalstring
standard,4,b3,blue,mid,法師,ronghuo,standard,0,0,8,0,12821,14717,8736,374.3,11.49,20.92,,2,0,1,1,2,1438,264,1093,235,3698,5864,7593,6253,807,,,380,,152,,t3_psyward
standard,4,b4,blue,adc,射手,shengyan,standard,0,3,5,0,19379,11042,10468,448.5,10.25,18.61,,2,0,1,2,2,1348,597,235,1617,3508,5797,8185,6253,465,570,,617,,278,,t3_shieldbreaker|t3_rendspear
standard,4,b5,blue,sup,坦克,dadi,standard,0,0,4,0,4122,21270,11724,502.3,6.78,12.68,18.13,4,1,2,3,4,963,776,200,523,4563,7556,10580,6253,285,,,1092,,278,2671,t3_calmveil|t3_thornmail
standard,4,r1,red,top,戰士,dadi2,standard,1,3,0,2,12357,17576,11861,508.2,9.19,16.2,22.05,3,1,1,2,3,313,932,1270,831,4163,6462,9920,6253,608,1710,570,475,,304,,t3_shieldbreaker|t3_finalstring
standard,4,r2,red,jungle,戰士,langwang,standard,1,8,0,3,21492,17815,15550,666.2,7.58,15.08,18.13,4,1,1,3,4,872,1791,354,2100,3972,7271,11154,6253,503,2280,712,,1101,304,,t3_shieldbreaker|t3_finalstring
standard,4,r3,red,mid,法師,ronghuo,standard,1,5,2,2,16392,13223,12571,538.5,11.21,18.11,23.11,3,0,1,2,3,1311,127,13,490,3571,5727,9413,6253,813,1140,427,475,,304,,t3_psyward
standard,4,r4,red,adc,射手,shengyan,standard,1,4,1,1,19140,10734,12542,537.3,9.52,18.68,20.88,3,1,1,2,3,382,832,550,1342,3732,6212,9100,6253,880,570,142,950,,304,,t3_shieldbreaker|t3_rendspear
standard,4,r5,red,sup,坦克,dadi,standard,1,6,0,5,9035,20849,15042,644.4,7.54,12.38,16.05,5,1,2,4,5,1112,1006,825,1441,4712,8246,13025,6253,196,3420,712,,,304,2138,t3_calmveil|t3_thornmail
standard,5,b1,blue,top,戰士,ronggang,standard,0,1,2,0,8402,22389,8667,398.8,9.61,16.28,,2,1,1,2,2,462,887,364,437,3612,6367,8114,6253,722,570,,475,17,76,,t3_shieldbreaker|t3_finalstring
standard,5,b2,blue,jungle,戰士,tielian,standard,0,2,3,1,10923,16487,10638,489.5,9.74,16.08,20.68,3,1,1,2,3,598,475,1326,487,3698,5905,9506,6253,285,1140,285,475,992,76,,t3_shieldbreaker|t3_finalstring
standard,5,b3,blue,mid,法師,gambler,standard,0,1,5,0,11428,14761,8340,383.8,10.98,19.76,,2,0,1,2,2,1441,580,80,410,3701,5430,7710,6253,760,570,,,51,76,,t3_psyward
standard,5,b4,blue,adc,射手,mirrorshot,standard,0,3,3,1,15352,9091,10406,478.8,9.75,19,,2,1,1,2,2,120,280,192,1555,3470,5180,8712,6253,560,570,285,950,17,76,,t3_shieldbreaker|t3_rendspear
standard,5,b5,blue,sup,輔助,mantra,standard,0,0,4,1,5119,17974,9386,431.9,6.89,12.38,17.29,3,1,2,3,3,2054,319,372,345,4554,6799,8832,6253,294,,285,,,76,1923,t3_calmveil
standard,5,r1,red,top,戰士,ronggang,standard,1,3,1,2,14537,23279,12033,553.6,8.9,15.45,19.12,3,1,1,3,3,538,1489,1119,1232,3688,6969,10719,6253,741,1140,570,1488,51,475,,t3_shieldbreaker|t3_finalstring
standard,5,r2,red,jungle,戰士,tielian,standard,1,5,1,2,12350,14668,13043,600.2,6.79,17.48,19.08,4,1,1,3,4,872,3224,847,113,5102,8654,12197,6253,228,2850,570,538,1282,475,,t3_shieldbreaker|t3_finalstring
standard,5,r3,red,mid,法師,gambler,standard,1,2,3,1,13738,11416,10550,485.4,10.98,18.98,,2,0,1,2,2,1314,199,906,1149,3574,5949,9236,6253,893,570,285,855,,380,,t3_psyward
standard,5,r4,red,adc,射手,mirrorshot,standard,1,7,2,3,24449,10329,13280,611,10.46,17.23,20.28,3,0,1,2,3,1379,420,2496,1479,3539,5800,11396,6253,487,2850,712,617,,475,,t3_shieldbreaker|t3_rendspear
standard,5,r5,red,sup,輔助,mantra,standard,1,0,0,1,4662,12757,10487,482.5,7.18,12.95,16.07,3,1,2,3,3,598,661,513,1256,4598,7391,9743,6253,82,,142,775,,475,2014,t3_calmveil
standard,6,b1,blue,top,戰士,jingci,standard,1,2,0,2,18331,27058,11518,473,9.93,17.32,23.63,3,1,1,2,3,386,593,419,1018,3536,6073,8419,6253,665,,427,617,,456,,t3_shieldbreaker|t3_finalstring
standard,6,b2,blue,jungle,戰士,greymantle,standard,1,2,0,2,14465,16972,12051,494.9,8.54,17.21,21.38,3,1,1,2,3,165,907,974,1300,3915,6337,9524,6253,506,1140,,380,787,456,,t3_shieldbreaker|t3_finalstring
standard,6,b3,blue,mid,法師,ronghuo,standard,1,7,5,1,20904,15500,14024,575.9,10.37,18.44,21.24,4,0,1,2,4,1466,280,670,193,3726,6180,10070,6253,696,1710,285,617,51,456,,t3_psyward
standard,6,b4,blue,adc,射手,hanbing,standard,1,7,4,0,20911,11708,14102,579.1,9.56,17.25,21.53,3,1,1,2,3,281,155,838,2302,3631,5835,9388,6253,589,1710,,380,,456,,t3_shieldbreaker|t3_rendspear
standard,6,b5,blue,sup,輔助,xuemai,standard,1,1,1,4,6410,13762,13238,543.6,6.91,12.88,18.07,4,1,2,4,4,282,278,199,1857,4582,7308,10699,6253,240,570,427,855,,456,1896,t3_calmveil
standard,6,r1,red,top,戰士,jingci,standard,0,1,1,0,13427,24120,9866,405.2,9.01,19.35,23.62,3,1,1,2,3,367,271,344,265,3517,5151,7444,6253,570,570,,,51,0,,t3_shieldbreaker|t3_finalstring
standard,6,r2,red,jungle,戰士,greymantle,standard,0,2,2,0,11370,18448,10874,446.6,9.37,16.74,21.32,3,1,1,2,3,672,728,746,424,3772,5858,8926,6253,418,1140,,,1114,0,,t3_shieldbreaker|t3_finalstring
standard,6,r3,red,mid,法師,ronghuo,standard,0,3,7,1,16660,16626,11262,462.5,10.28,17.24,22.62,3,0,1,2,3,1533,67,270,311,3793,5997,8600,6253,1016,570,285,475,,0,,t3_psyward
standard,6,r4,red,adc,射手,hanbing,standard,0,4,7,0,18924,10837,10825,444.5,9.85,20.25,,2,1,1,1,2,177,233,1343,1924,3527,5313,7023,6253,769,,,,,0,,t3_shieldbreaker|t3_rendspear
standard,6,r5,red,sup,輔助,xuemai,standard,0,0,2,1,7783,18248,11764,483.1,7.08,12.75,17.35,4,1,2,3,4,1406,1057,233,313,4506,7307,9273,6253,228,,285,475,26,0,2005,t3_calmveil
standard,7,b1,blue,top,戰士,longyi,standard,0,0,4,0,11294,33688,9331,371.5,9.42,19.22,,2,1,1,2,2,348,443,534,1000,3498,5493,7184,6253,551,,,380,,0,,t3_shieldbreaker|t3_finalstring
standard,7,b2,blue,jungle,刺客,jingxiang,standard,0,0,7,1,3407,10901,10634,423.4,8.93,16.62,23.04,3,1,1,2,3,746,1009,477,533,3946,6639,8607,6253,256,,285,380,1179,253,,t3_finalstring
standard,7,b3,blue,mid,法師,haixiao,standard,0,5,8,1,19783,17020,12938,515.1,11.54,14.32,20.88,3,0,2,2,3,1485,702,1341,1587,3745,7352,10221,6253,912,2280,142,380,,253,,t3_psyward
standard,7,b4,blue,adc,射手,xuanfeng,standard,0,8,8,1,26149,10934,14337,570.8,10.52,16.12,20.11,4,0,1,2,4,1319,1225,953,737,3479,6905,9803,6253,589,1710,142,855,,253,,t3_shieldbreaker|t3_rendspear
standard,7,b5,blue,sup,坦克,longji,standard,0,1,3,2,7206,25746,11413,454.4,7.43,13.65,17.29,4,1,2,3,4,583,214,114,212,4483,7154,9614,6253,161,570,285,380,14,0,1950,t3_calmveil|t3_thornmail
standard,7,r1,red,top,戰士,longyi,standard,1,7,1,0,13896,26976,14898,593.1,8.73,13.37,17.6,4,1,2,3,4,595,540,609,1867,3745,8590,11459,6253,988,3420,,475,,323,,t3_shieldbreaker|t3_finalstring
standard,7,r2,red,jungle,刺客,jingxiang,standard,1,4,2,1,12095,12857,13671,544.3,8.72,14.74,17.61,4,1,2,3,4,979,104,871,1171,4179,7584,10871,6253,506,1710,285,475,1317,323,,t3_finalstring
standard,7,r3,red,mid,法師,haixiao,standard,1,6,3,7,31360,14823,15867,631.7,10.65,16.63,21.58,3,0,1,2,3,1523,1204,714,3386,3783,6804,9464,6253,893,570,1425,,,323,,t3_psyward
standard,7,r4,red,adc,射手,xuanfeng,standard,1,10,5,3,34005,13196,15652,623.2,10.36,16.23,19.56,4,0,1,3,4,1614,605,370,1801,3774,6285,10370,6253,801,2280,712,,,323,,t3_shieldbreaker|t3_rendspear
standard,7,r5,red,sup,坦克,longji,standard,1,3,3,3,9115,22647,13850,551.4,6.64,12.94,17.19,4,1,2,3,4,641,150,735,1649,4541,7390,10715,6253,193,1140,142,950,,228,1808,t3_calmveil|t3_thornmail
standard,8,b1,blue,top,戰士,chichuan,standard,0,1,5,1,11514,21878,8550,413.5,8.8,16.57,,2,1,1,2,2,975,894,1004,269,4125,6424,8334,6253,598,570,285,475,,152,,t3_shieldbreaker|t3_finalstring
standard,8,b2,blue,jungle,刺客,guihuo,standard,0,1,4,1,6621,9989,8458,409.1,9.41,17.43,,2,1,1,2,2,394,777,554,327,3594,5757,8204,6253,259,570,285,,684,152,,t3_finalstring
standard,8,b3,blue,mid,法師,leiming,standard,0,1,1,1,9658,12707,8958,433.3,10.53,18.04,,2,0,1,2,2,1742,272,884,78,4002,5902,8714,6253,978,570,285,475,,152,,t3_psyward
standard,8,b4,blue,adc,射手,dawnstrike,standard,0,5,1,0,10867,9620,10644,514.8,10.49,17.23,20.35,3,0,1,2,3,1447,125,1708,744,3607,5925,9858,6253,698,2280,,475,,152,,t3_shieldbreaker|t3_rendspear
standard,8,b5,blue,sup,坦克,thornwall,standard,0,0,2,0,6624,16724,10041,485.7,8.82,14.56,17.82,3,1,2,3,3,646,635,823,541,4546,7415,9723,6253,163,,,475,,152,2680,t3_calmveil|t3_thornmail
standard,8,r1,red,top,戰士,chichuan,standard,1,4,0,0,10448,17882,11322,547.6,8.11,16.85,19.75,3,1,1,3,3,758,1320,140,291,4608,6850,10270,6253,596,1710,,1330,,380,,t3_shieldbreaker|t3_finalstring
standard,8,r2,red,jungle,刺客,guihuo,standard,1,1,2,4,10255,11543,10196,493.2,8.11,15.72,20.27,3,1,1,2,3,224,1134,1308,496,4124,6764,9688,6253,159,570,855,380,1089,380,,t3_finalstring
standard,8,r3,red,mid,法師,leiming,standard,1,4,2,1,12235,12102,10904,527.4,11.24,17.5,,2,0,1,2,2,1455,251,1060,1503,3715,6451,10460,6253,881,2280,285,380,,380,,t3_psyward
standard,8,r4,red,adc,射手,dawnstrike,standard,1,2,4,1,12381,8007,9141,442.1,9.81,19.21,,2,1,1,2,2,122,248,1115,590,3472,5628,8735,6253,438,1140,142,380,,380,,t3_shieldbreaker|t3_rendspear
standard,8,r5,red,sup,坦克,thornwall,standard,1,2,0,3,5781,14157,12311,595.4,6.67,12.05,16.08,4,1,2,3,4,630,861,1925,710,5080,8101,11905,6253,203,1140,712,855,,380,2360,t3_calmveil|t3_thornmail
standard,9,b1,blue,top,戰士,xueyue,standard,1,0,2,0,17981,30790,10324,392.8,9.18,17.73,24.98,3,1,1,2,3,367,503,449,723,3517,5683,7849,6253,608,,,760,,228,,t3_shieldbreaker|t3_finalstring
standard,9,b2,blue,jungle,刺客,jiansheng,standard,1,2,5,1,12129,13595,12126,461.3,8.66,18.13,21.36,3,1,1,2,3,653,785,965,1045,3853,6365,8815,6253,285,570,285,285,908,228,,t3_finalstring
standard,9,b3,blue,mid,法師,haixiao,standard,1,7,9,0,16609,16962,14444,549.5,11.18,16.28,22.76,4,0,1,2,4,1409,599,1068,613,3669,7099,9398,6253,1016,1140,,760,,228,,t3_psyward
standard,9,b4,blue,adc,射手,yanfeng,standard,1,10,7,0,28518,13438,15859,603.4,10.17,17.43,20.46,4,0,1,2,4,1471,379,1305,2009,3631,5759,10205,6253,684,2280,,760,,228,,t3_shieldbreaker|t3_rendspear
standard,9,b5,blue,sup,輔助,shengming,standard,1,0,2,2,8792,19709,12181,463.5,7.58,13.13,17.73,4,1,2,3,4,825,605,196,731,4525,7085,8776,6253,104,,,285,,228,1904,t3_calmveil
standard,9,r1,red,top,戰士,xueyue,standard,0,4,1,1,20805,30461,12512,476,8.88,17.15,22.98,3,1,1,2,3,462,1145,286,1112,3612,6025,8286,6253,741,570,,475,,247,,t3_shieldbreaker|t3_finalstring
standard,9,r2,red,jungle,刺客,jiansheng,standard,0,4,0,1,12041,14951,13325,507,8.85,15.86,20.45,4,1,1,2,4,908,586,1299,575,4108,6166,9629,6253,57,1140,142,,1789,247,,t3_finalstring
standard,9,r3,red,mid,法師,haixiao,standard,0,8,7,3,24952,16419,15327,583.2,11.1,18.69,20.46,4,0,1,2,4,1561,543,1914,927,3821,5873,10414,6253,1016,1710,712,475,,247,,t3_psyward
standard,9,r4,red,adc,射手,yanfeng,standard,0,9,8,0,22252,11860,14358,546.3,10.96,19.45,21.7,4,0,1,2,4,1319,531,1487,508,3479,5911,9407,6253,627,2280,,,,247,,t3_shieldbreaker|t3_rendspear
standard,9,r5,red,sup,輔助,shengming,standard,0,0,3,3,10235,19682,12834,488.3,6.47,12.24,16.5,4,1,2,3,4,468,1434,1358,1383,4468,6834,9938,6253,218,,285,950,,152,2079,t3_calmveil
standard,10,b1,blue,top,戰士,langwang,standard,1,0,1,0,15359,22533,8520,392.9,10.76,18.52,,2,0,1,2,2,1543,267,642,469,3593,5797,7792,6253,798,,,285,,456,,t3_shieldbreaker|t3_finalstring
standard,10,b2,blue,jungle,刺客,youming,standard,1,2,2,0,4861,9266,10304,475.2,8.38,17.88,21.37,3,1,1,2,3,654,1030,1094,604,3854,6660,9474,6253,209,1140,,285,1130,456,,t3_finalstring
standard,10,b3,blue,mid,法師,leiming,standard,1,4,3,2,15137,12421,12491,576.1,11.61,15.58,20.32,3,0,1,2,3,1517,716,2443,590,3777,7216,11193,6253,969,1710,570,1235,,456,,t3_psyward
standard,10,b4,blue,adc,射手,siwang,standard,1,11,1,2,27152,8775,16012,738.5,10.71,15.34,18.02,5,0,1,4,5,1490,1314,278,412,3650,6994,13498,6253,899,4560,570,760,,456,,t3_shieldbreaker|t3_rendspear
standard,10,b5,blue,sup,坦克,tiemu,standard,1,1,0,0,4896,16879,11508,530.7,7.2,13.67,18.73,3,1,2,3,3,32,549,801,1528,4532,7209,10781,6253,202,570,,760,34,456,2504,t3_calmveil|t3_thornmail
standard,10,r1,red,top,戰士,langwang,standard,0,2,1,0,13027,24165,9776,450.8,9.14,16.43,21.3,3,1,1,2,3,355,996,939,125,3505,6526,9219,6253,722,1140,,950,77,76,,t3_shieldbreaker|t3_finalstring
standard,10,r2,red,jungle,刺客,youming,standard,0,1,5,3,8981,10413,9736,449,7.99,15.57,21.32,3,1,1,2,3,953,967,890,236,4153,6597,9020,6253,411,570,712,,996,76,,t3_finalstring
standard,10,r3,red,mid,法師,leiming,standard,0,0,7,1,11521,14060,8355,385.3,10.55,20.21,,2,0,1,1,2,1637,252,1279,325,3897,5702,7779,6253,1007,,285,158,,76,,t3_psyward
standard,10,r4,red,adc,射手,siwang,standard,0,3,4,0,12079,9327,9799,451.9,10.7,19.27,,2,0,1,2,2,1158,308,821,949,3318,5208,8121,6253,589,570,,633,,76,,t3_shieldbreaker|t3_rendspear
standard,10,r5,red,sup,坦克,tiemu,standard,0,1,1,2,5833,18192,11117,512.7,6.78,12.27,17.43,4,1,2,3,4,197,379,142,217,4997,7619,10522,6253,234,570,427,633,,76,2327,t3_calmveil|t3_thornmail
standard,11,b1,blue,top,戰士,rongyan,standard,0,0,7,0,13396,34549,9500,367,9.03,18.51,,2,1,1,2,2,405,411,395,1219,3555,5341,7545,6253,817,,,475,,0,,t3_shieldbreaker|t3_finalstring
standard,11,b2,blue,jungle,刺客,yueying,standard,0,0,7,0,5581,13096,9601,370.9,8.48,19.11,25.68,3,1,1,2,3,551,510,107,101,3751,5490,7407,6253,380,,,,774,0,,t3_finalstring
standard,11,b3,blue,mid,法師,haixiao,standard,0,1,6,0,20339,16595,10678,412.5,11.38,19.06,25.65,3,0,1,2,3,1485,182,180,227,3745,5512,7830,6253,1007,570,,,,0,,t3_psyward
standard,11,b4,blue,adc,射手,maestro,standard,0,9,6,0,30908,12081,14411,556.8,10.02,17.86,21.06,4,0,1,2,4,1433,403,441,1411,3593,5303,8391,6253,760,1140,,237,,0,,t3_shieldbreaker|t3_rendspear
standard,11,b5,blue,sup,坦克,suishan,standard,0,0,5,0,7454,28421,11720,452.8,7.25,13.52,19.19,4,1,2,3,4,287,324,372,359,4487,6824,8872,6253,228,,,237,,0,2153,t3_calmveil|t3_thornmail
standard,11,r1,red,top,戰士,rongyan,standard,1,12,1,0,28345,30479,17727,684.9,9.32,14.46,17.92,5,1,2,3,5,329,395,771,2376,3479,7545,11801,6253,817,3420,,855,,456,,t3_shieldbreaker|t3_finalstring
standard,11,r2,red,jungle,刺客,yueying,standard,1,2,2,1,10670,13247,13251,511.9,8.42,16.4,21.64,3,1,1,2,3,221,1522,1002,2600,4121,7152,9382,6253,218,570,,380,1504,456,,t3_finalstring
standard,11,r3,red,mid,法師,haixiao,standard,1,5,3,1,17488,15566,13490,521.2,11.16,19.76,22.94,4,0,1,2,4,1466,254,284,139,3726,5854,8134,6253,760,,285,380,,456,,t3_psyward
standard,11,r4,red,adc,射手,maestro,standard,1,11,4,2,38687,12087,17201,664.6,10.42,17.86,19.9,5,0,1,3,5,1414,1834,300,1600,3574,6614,10300,6253,646,2280,285,380,,456,,t3_shieldbreaker|t3_rendspear
standard,11,r5,red,sup,坦克,suishan,standard,1,1,0,5,7638,20503,14814,572.3,6.48,13.45,16.69,5,1,2,3,5,363,1057,1315,1214,4563,8297,11295,6253,256,570,570,855,,456,2334,t3_calmveil|t3_thornmail
standard,12,b1,blue,top,戰士,embercoil,standard,0,1,4,1,14971,26671,10363,435.1,9.18,19.43,22.78,3,1,1,2,3,415,270,336,763,3565,5750,7916,6253,541,570,,475,,76,,t3_shieldbreaker|t3_finalstring
standard,12,b2,blue,jungle,刺客,yeiren,standard,0,1,4,0,4679,10591,10029,421.1,8.72,17.82,23.08,3,1,1,2,3,677,417,400,99,3877,5697,8480,6253,193,570,,,1387,76,,t3_finalstring
standard,12,b3,blue,mid,法師,leiming,standard,0,0,6,1,17460,14724,9152,384.3,11.12,19.26,,2,0,1,2,2,1385,319,364,351,3645,5469,7914,6253,824,,285,475,,76,,t3_psyward
standard,12,b4,blue,adc,射手,liuxing,standard,0,7,4,0,22368,11469,13739,576.9,9.11,18.49,20.84,3,1,1,2,3,462,442,175,2138,3812,5522,7795,6253,896,570,,,,76,,t3_shieldbreaker|t3_rendspear
standard,12,b5,blue,sup,輔助,mingyunyindao,standard,0,2,1,0,5712,17687,11814,496,7.4,12.18,16.66,4,1,2,3,4,211,929,1182,364,4511,7479,10222,6253,166,1140,,475,51,76,2059,t3_calmveil
standard,12,r1,red,top,戰士,embercoil,standard,1,7,1,0,18332,27675,14055,590.2,9.51,14.9,19.49,4,1,2,3,4,595,84,582,1255,3745,7184,11982,6253,988,3420,,1092,,228,,t3_shieldbreaker|t3_finalstring
standard,12,r2,red,jungle,刺客,yeiren,standard,1,2,3,1,6746,14254,11532,484.2,8.02,14.82,22.67,3,1,2,2,3,848,66,444,452,4048,6716,8774,6253,152,,285,380,1476,228,,t3_finalstring
standard,12,r3,red,mid,法師,leiming,standard,1,4,4,1,14824,14764,11880,498.8,11.23,18.27,22.77,3,0,1,2,3,1400,414,261,1329,3660,5864,8761,6253,807,570,285,617,,228,,t3_psyward
standard,12,r4,red,adc,射手,liuxing,standard,1,6,1,0,16264,10719,12592,528.7,10.92,17.68,21.27,3,0,1,2,3,1376,284,279,792,3536,5664,9179,6253,608,1710,,380,,228,,t3_shieldbreaker|t3_rendspear
