config,seed,strategySide,over,duration_min,winner,strategyWon,kills,kills10,kills15,kills20,bK,rK,towers_blue_down,towers_red_down,towers20,blue_lane_cleared_min,red_lane_cleared_min,stall_min,guards_down_end,blue_nexus_hp_end,red_nexus_hp_end,dragons,barons,lastTowerFall_min,team_t3_20,rejected,violations,conservationFails,wallMs
standard,29,,1,20.56,blue,,22,0,3,22,14,8,3,9,10,,,,2,7200,-343,3,2,20.41,12,0,0,0,5626
standard,30,,1,23.41,blue,,31,1,6,18,16,15,6,10,10,,,,2,7200,-1429,3,2,23.37,11.5,0,0,0,6273
standard,31,,1,19.67,blue,,14,2,4,,4,10,4,8,,,,,2,7200,-815,3,1,19.59,0,0,0,0,5865
standard,32,,1,24.23,blue,,33,0,3,18,16,17,6,9,10,,,,2,7200,-481,3,3,24.14,11.5,0,0,0,6405
standard,33,,1,31.79,red,,70,1,4,12,29,41,11,8,10,28.68,,,2,-381,7200,4,4,31.78,11,0,0,0,8015
standard,34,,1,23.22,red,,28,2,5,18,10,18,11,8,13,22.15,,,2,-1151,7200,3,2,23.16,12,0,0,0,6137
standard,35,,1,20.44,blue,,22,2,6,19,12,10,2,9,9,,,,2,7200,-595,3,2,20.38,12,0,0,0,5524
standard,36,,1,19.27,blue,,17,2,7,,7,10,3,8,,,,,2,7200,-468,2,2,19.16,0,0,0,0,5243
standard,37,,1,22.38,red,,34,1,5,24,6,28,10,4,10,,,,2,-1090,7200,3,2,22.33,13,0,0,0,5740
standard,38,,1,18.93,red,,18,4,9,,3,15,9,5,,,,,2,-696,7200,3,2,18.84,0,0,0,0,5410
standard,39,,1,24.08,red,,26,1,5,12,8,18,10,5,9,,,,2,-1843,7200,3,3,24.05,11.5,0,0,0,6131
standard,40,,1,23.83,red,,26,2,6,16,5,21,9,5,9,,,,2,-13,7200,3,2,23.73,12,0,0,0,6422
standard,41,,1,21.39,red,,20,0,3,15,8,12,10,6,12,,,,2,-986,7200,3,2,21.33,12,0,0,0,5804
standard,42,,1,22.91,blue,,23,1,2,10,17,6,4,11,10,,22.09,,2,7200,-179,3,2,22.87,11,0,0,0,6214
standard,43,,1,23.18,red,,35,2,6,19,7,28,11,7,16,19.88,,,2,-1113,7200,3,2,23.14,12.5,0,0,0,6205
standard,44,,1,19.9,red,,14,4,7,,3,11,7,4,,,,,2,-344,7200,3,2,19.84,0,0,0,0,5406
standard,45,,1,18.42,blue,,5,0,2,,1,4,3,10,,,,,2,7200,-861,2,2,18.37,0,0,0,0,5245
standard,46,,1,22.13,red,,20,2,4,11,1,19,11,6,13,20.62,,,2,-240,7200,3,2,22.09,11.5,0,0,0,5624
standard,47,,1,22.42,blue,,24,2,4,16,6,18,7,10,13,,,,2,7200,-101,4,3,22.38,11.5,0,0,0,5653
standard,48,,1,24.88,blue,,31,1,5,16,25,6,6,10,9,,,,2,7200,-1193,4,3,24.46,11,0,0,0,6162
standard,49,,1,24.17,blue,,29,1,5,14,7,22,6,9,12,,,,2,7200,-1121,4,3,24.12,12,0,0,0,6202
standard,50,,1,22.35,red,,27,2,8,20,4,23,11,6,10,22.3,,,2,-749,7200,3,3,22.33,13,0,0,0,5518
standard,51,,1,22.5,red,,21,4,6,15,5,16,11,7,12,20.77,,,2,-165,7200,4,2,22.41,12,0,0,0,5487
standard,52,,1,20.88,red,,20,3,8,16,0,20,10,4,11,,,,2,-1365,7200,3,2,20.83,12.5,0,0,0,5151
standard,53,,1,23.83,red,,29,0,5,13,8,21,9,7,8,,,,2,-13,7200,3,2,23.73,11,0,0,0,6220
standard,54,,1,21.38,blue,,23,3,10,19,7,16,7,9,10,,,,2,7200,-38,3,2,21.23,11.5,0,0,0,5353
standard,55,,1,20.23,red,,14,2,5,14,1,13,10,6,13,,,,2,-223,7200,3,2,20.22,12.5,0,0,0,5267
standard,56,,1,23.63,red,,38,1,5,20,15,23,9,5,11,,,,2,-1096,7200,4,3,23.58,12,0,0,0,6065
standard,57,,1,33.77,red,,91,4,6,21,35,56,11,8,9,30.88,,,2,-1039,7200,5,4,33.73,11.5,0,0,0,7692
standard,58,,1,20.4,red,,10,0,3,7,4,6,10,6,13,,,,2,-525,7200,3,2,20.33,11.5,0,0,0,5165
standard,59,,1,21.92,red,,19,2,7,15,2,17,9,3,9,,,,2,-420,7200,4,2,21.87,11.5,0,0,0,5283
standard,60,,1,21.04,red,,14,0,5,12,5,9,10,5,13,,,,2,-363,7200,3,2,20.91,11.5,0,0,0,5666
standard,61,,1,36.88,red,,92,2,7,13,34,58,11,9,10,32.67,30.82,4.2,2,-4488,7200,6,5,36.87,11.5,0,0,0,8605
standard,62,,1,21.38,blue,,21,2,4,15,17,4,5,11,12,,19.38,,2,7200,-538,3,2,21.33,11.5,0,0,0,5565
standard,63,,1,22.38,red,,19,2,6,14,9,10,11,3,8,21.28,,,2,-1090,7200,3,2,22.33,12.5,0,0,0,5867
standard,64,,1,24.6,red,,32,2,3,17,10,22,11,7,11,22.11,,,2,-942,7200,3,3,24.56,12,0,0,0,6201
standard,65,,1,19.14,blue,,5,0,3,,4,1,3,9,,,,,2,7200,-852,2,2,19.08,0,0,0,0,4934
standard,66,,1,21.64,red,,20,1,5,17,5,15,10,5,13,,,,2,-489,7200,3,2,21.59,12.5,0,0,0,5536
standard,67,,1,21.7,blue,,10,0,1,6,5,5,5,10,9,,,,2,7200,-104,3,2,21.69,11,0,0,0,5535
standard,68,,1,27.37,blue,,49,4,11,20,14,35,7,9,11,,,,2,7200,-1371,5,3,27.34,13.5,0,0,0,6098
standard,69,,1,23.39,red,,38,2,8,24,11,27,11,6,10,22.58,,,2,-2038,7200,4,3,23.37,14,0,0,0,5357
standard,70,,1,20.56,red,,10,0,1,10,4,6,9,4,11,,,,2,-343,7200,3,2,20.41,11,0,0,0,5200
standard,71,,1,21.04,red,,16,0,3,13,8,8,9,5,12,,,,2,-363,7200,3,2,20.91,11.5,0,0,0,5328
standard,72,,1,20.38,blue,,16,1,3,16,9,7,8,10,12,,,,2,7200,-524,2,2,20.35,11.5,0,0,0,4923
standard,73,,1,19.45,red,,21,2,9,,4,17,9,4,,,,,2,-128,7200,3,2,19.38,0,0,0,0,4905
standard,74,,1,22.88,red,,27,1,8,17,7,20,9,4,10,,,,2,-4081,7200,4,2,22.78,12,0,0,0,5289
standard,75,,1,22.91,red,,20,0,4,12,6,14,9,6,10,,,,2,-179,7200,3,2,22.87,12,0,0,0,5722
standard,76,,1,23.2,red,,26,0,2,14,15,11,8,6,12,,,,2,-674,7200,3,3,23.18,11.5,0,0,0,5625
standard,77,,1,19.42,red,,13,2,4,,3,10,9,3,,,,,2,-68,7200,2,2,19.34,0,0,0,0,4867
standard,78,,1,21.59,red,,29,1,10,24,5,24,11,5,10,21.3,,,2,-2673,7200,3,3,21.56,13,0,0,0,5317
standard,79,,1,21.72,red,,20,1,3,13,10,10,10,6,14,,,,2,-127,7200,3,2,21.65,11.5,0,0,0,5513
standard,80,,1,24.13,red,,27,1,5,14,6,21,9,6,10,,,,2,-390,7200,3,2,24.09,11.5,0,0,0,5527
standard,81,,1,21.98,red,,15,0,3,11,4,11,8,2,8,,,,2,-1,7200,3,2,21.9,10.5,0,0,0,5775
standard,82,,1,23.19,blue,,27,2,4,15,19,8,6,9,12,,,,2,7200,-663,4,3,23.17,12.5,0,0,0,5519
standard,83,,1,21.53,red,,22,1,5,17,6,16,10,5,9,,,,2,-258,7200,3,2,21.41,11.5,0,0,0,5390
standard,84,,1,24.63,red,,29,2,6,16,7,22,11,6,9,23.49,,,2,-978,7200,3,2,24.59,11.5,0,0,0,6164
standard,85,,1,18.46,red,,12,4,7,,3,9,8,2,,,,,2,-160,7200,3,2,18.36,0,0,0,0,4841
standard,86,,1,19.94,red,,13,1,4,,1,12,9,5,,,,,2,-717,7200,4,2,19.87,0,0,0,0,5249
standard,87,,1,29.34,red,,60,1,8,19,28,32,10,7,9,,,,2,-2201,7200,4,3,29.32,11.5,0,0,0,7723
standard,88,,1,22.92,red,,18,0,4,9,4,14,11,8,11,22.77,,,2,-757,7200,3,2,22.88,11.5,0,0,0,6087
standard,89,,1,20.41,red,,20,1,7,16,3,17,10,4,10,,,,2,-918,7200,3,2,20.36,11.5,0,0,0,5664
standard,90,,1,22.38,blue,,20,1,5,13,8,12,6,9,10,,,,2,7200,-507,3,2,22.25,11,0,0,0,5874
standard,91,,1,20.89,red,,19,3,8,15,5,14,9,5,12,,,,2,-207,7200,3,2,20.83,12.5,0,0,0,5664
standard,92,,1,20.68,red,,14,1,2,11,4,10,10,3,11,,,,2,-992,7200,3,2,20.61,11,0,0,0,5633
standard,93,,1,22.9,blue,,31,2,6,20,13,18,7,10,10,,,,2,7200,-291,3,3,22.88,11.5,0,0,0,5909
standard,94,,1,24.78,red,,26,4,5,13,6,20,11,4,8,23.48,,,2,-1152,7200,3,3,24.73,11,0,0,0,6420
standard,95,,1,21.23,red,,22,1,9,20,2,20,9,3,10,,,,2,-289,7200,3,2,21.15,13,0,0,0,5161
standard,96,,1,19.89,red,,16,1,4,,3,13,10,5,,,,,2,-952,7200,4,2,19.83,0,0,0,0,5541
standard,97,,1,31.73,blue,,78,3,8,21,23,55,8,11,11,,28.15,,2,7200,-1347,5,4,31.68,11.5,0,0,0,7955
standard,98,,1,22.91,blue,,30,0,6,19,16,14,5,9,8,,,,2,7200,-179,4,2,22.87,11.5,0,0,0,6440
standard,99,,1,22.42,red,,32,3,8,19,3,29,11,5,10,21.99,,,2,-1139,7200,4,2,22.37,12.5,0,0,0,5727
standard,100,,1,23.38,red,,21,1,6,14,2,19,11,8,11,21.47,,,2,-770,7200,3,2,23.33,12.5,0,0,0,6291
standard,101,,1,22.35,red,,25,2,6,13,5,20,10,5,11,,,,2,-472,7200,3,2,22.23,11.5,0,0,0,5837
standard,102,,1,26.41,blue,,38,2,5,12,13,25,7,10,10,,,,2,7200,-2299,4,3,26.38,12,0,0,0,6974
standard,103,,1,20.25,red,,17,1,5,16,3,14,9,6,13,,,,2,-251,7200,3,2,20.16,11.5,0,0,0,5627
standard,104,,1,20.53,red,,18,1,4,17,3,15,9,6,13,,,,2,-555,7200,3,3,20.41,12,0,0,0,5786
standard,105,,1,20.42,blue,,21,1,12,21,9,12,6,11,13,,20.35,,2,7200,-1266,3,2,20.36,11.5,0,0,0,5636
standard,106,,1,19.39,red,,13,0,5,,3,10,9,5,,,,,2,-1392,7200,3,2,19.35,0,0,0,0,5385
standard,107,,1,20.93,red,,19,1,6,16,4,15,10,7,15,,,,2,-258,7200,3,2,20.87,13,0,0,0,5615
standard,108,,1,19.66,red,,8,0,2,,1,7,10,4,,,,,2,-505,7200,3,2,19.58,0,0,0,0,5445
standard,109,,1,24.33,red,,24,0,5,14,3,21,10,6,10,,,,2,-625,7200,4,3,24.29,12,0,0,0,6288
standard,110,,1,24.6,blue,,24,3,6,12,13,11,6,11,10,,23.66,,2,7200,-213,3,2,24.58,12,0,0,0,6490
standard,111,,1,23.63,blue,,27,1,6,16,10,17,8,11,13,,21.13,,2,7200,-1107,3,2,23.59,11.5,0,0,0,6062
standard,112,,1,20.87,red,,27,3,10,23,7,20,11,4,10,20.43,,,2,-2208,7200,4,3,20.83,12,0,0,0,5521
standard,113,,1,20.4,blue,,12,1,3,11,7,5,4,8,10,,,,2,7200,-525,4,2,20.33,11.5,0,0,0,5374
standard,114,,1,24.68,red,,25,1,5,10,12,13,10,8,8,,,,2,-2702,7200,3,3,24.66,11,0,0,0,6587
standard,115,,1,43.67,red,,103,0,2,7,50,53,11,8,12,40.31,,,2,-2071,7200,6,6,43.66,11,0,0,0,10467
standard,116,,1,24.87,red,,28,0,3,13,9,19,11,6,12,23.88,,,2,-1270,7200,3,3,24.83,12,0,0,0,6497
standard,117,,1,20.91,red,,18,2,8,16,2,16,10,5,11,,,,2,-232,7200,3,2,20.85,12,0,0,0,5316
standard,118,,1,22.72,blue,,19,1,5,13,6,13,7,9,11,,,,2,7200,-479,3,2,22.66,12,0,0,0,5986
standard,119,,1,24.13,blue,,28,0,2,10,8,20,6,10,11,,,,2,7200,-1777,4,3,24.09,11.5,0,0,0,6215
standard,120,,1,21.46,red,,14,1,3,11,0,14,11,4,12,20.12,,,2,-640,7200,3,2,21.38,12,0,0,0,5924
standard,121,,1,21.63,red,,11,0,1,7,2,9,10,7,14,,,,2,-1023,7200,3,3,21.59,11,0,0,0,5848
standard,122,,1,21.41,red,,22,2,8,17,2,20,11,6,12,20.05,,,2,-85,7200,3,2,21.27,13,0,0,0,5913
standard,123,,1,22.41,red,,25,1,5,17,11,14,9,5,10,,,,2,-1970,7200,3,3,22.38,12.5,0,0,0,5780
standard,124,,1,22.84,blue,,23,1,6,14,8,15,5,9,11,,,,2,7200,-53,4,2,22.73,11.5,0,0,0,5815
standard,125,,1,24.12,red,,33,1,3,15,10,23,9,4,8,,,,2,-381,7200,3,2,24.08,11.5,0,0,0,6184
standard,126,,1,23.13,blue,,21,0,0,10,16,5,8,9,15,,,,2,7200,-462,5,2,23.09,12,0,0,0,5745
standard,127,,1,20.89,red,,14,2,4,9,6,8,9,5,12,,,,2,-207,7200,3,2,20.83,11,0,0,0,5564
standard,128,,1,22.87,red,,25,0,6,16,6,19,9,4,10,,,,2,-693,7200,3,2,22.83,12,0,0,0,5812
standard,129,,1,23.13,red,,22,0,3,11,11,11,9,7,12,,,,2,-1039,7200,3,2,23.08,11.5,0,0,0,5833
standard,130,,1,22.91,blue,,22,1,3,13,12,10,5,9,6,,,,2,7200,-179,3,2,22.87,11,0,0,0,6243
standard,131,,1,20.43,red,,18,3,7,17,6,12,8,5,11,,,,2,-932,7200,3,2,20.37,12,0,0,0,5311
standard,132,,1,21.56,red,,23,2,5,18,7,16,11,5,12,21.17,,,2,-2610,7200,3,3,21.53,12,0,0,0,5300
standard,133,,1,21.38,red,,27,0,5,20,12,15,8,6,10,,,,2,-38,7200,3,2,21.23,11.5,0,0,0,5312
standard,134,,1,23.35,blue,,25,3,5,14,10,15,7,10,13,,,,2,7200,-91,3,3,23.25,11.5,0,0,0,5964
standard,135,,1,20.93,red,,19,0,5,17,7,12,11,5,12,20.68,,,2,-258,7200,3,2,20.87,12,0,0,0,5531
standard,136,,1,20.91,red,,20,2,7,19,7,13,10,5,11,,,,2,-232,7200,3,3,20.85,11.5,0,0,0,5336
standard,137,,1,20.48,red,,22,1,3,18,4,18,11,7,15,18.75,,,2,-626,7200,4,2,20.38,12,0,0,0,5283
standard,138,,1,21.53,red,,25,1,6,15,8,17,11,6,12,21.43,,,2,-258,7200,3,2,21.43,11,0,0,0,5419
standard,139,,1,20.43,red,,22,1,6,21,2,20,11,4,13,19.02,,,2,-581,7200,3,2,20.37,12,0,0,0,5418
standard,140,,1,20.91,red,,15,0,3,10,3,12,10,5,12,,,,2,-232,7200,3,2,20.85,11.5,0,0,0,5428
standard,141,,1,22.5,blue,,24,2,5,15,8,16,6,9,10,,,,2,7200,-165,3,2,22.41,11.5,0,0,0,5563
standard,142,,1,24.17,red,,30,0,3,12,9,21,10,6,11,,,,2,-1970,7200,5,3,24.14,11,0,0,0,6301
standard,143,,1,21.49,blue,,31,2,8,20,7,24,8,9,14,,,,2,7200,-235,3,2,21.4,12,0,0,0,5429
standard,144,,1,23.83,red,,30,2,4,15,13,17,10,6,10,,,,2,-13,7200,3,2,23.73,11,0,0,0,6164
standard,145,,1,21.8,red,,24,2,7,20,4,20,9,3,10,,,,2,-987,7200,3,3,21.73,13,0,0,0,5581
standard,146,,1,21.53,red,,17,0,0,10,2,15,9,4,10,,,,2,-258,7200,3,2,21.41,11,0,0,0,5544
standard,147,,1,21.68,blue,,18,2,8,15,5,13,7,10,12,,,,2,7200,-70,3,3,21.61,11.5,0,0,0,6068
standard,148,,1,20.56,red,,16,2,3,16,4,12,9,5,10,,,,2,-343,7200,3,2,20.41,11.5,0,0,0,5021
standard,149,,1,22.9,red,,35,1,7,22,12,23,11,7,11,22.66,,,2,-735,7200,3,2,22.86,12.5,0,0,0,5654
standard,150,,1,21.83,blue,,11,1,4,9,10,1,7,10,10,,,,2,7200,-280,3,2,21.81,12,0,0,0,5738
standard,151,,1,22.44,red,,27,0,9,20,11,16,9,8,9,,,,2,-868,7200,3,3,22.41,12.5,0,0,0,5934
standard,152,,1,21.87,red,,28,3,7,17,5,23,11,4,12,20.09,,,2,-289,7200,3,2,21.73,12,0,0,0,5603
standard,153,,1,19.19,red,,13,0,3,,3,10,8,1,,,,,2,-955,7200,2,2,19.13,0,0,0,0,5203
standard,154,,1,20.08,red,,19,3,5,19,3,16,10,4,14,,,,2,-212,7200,3,2,19.91,12.5,0,0,0,5040
standard,155,,1,19.87,blue,,11,3,4,,2,9,6,8,,,,,2,7200,-1216,2,1,19.8,0,0,0,0,5099
standard,156,,1,23.46,red,,21,1,3,12,3,18,11,6,10,21.7,,,2,-623,7200,4,3,23.41,12.5,0,0,0,6346
standard,157,,1,22.14,blue,,11,0,2,8,5,6,6,9,11,,,,2,7200,-1235,3,2,22.09,10.5,0,0,0,5671
standard,158,,1,20.43,red,,18,1,6,17,5,13,11,5,14,19.15,,,2,-581,7200,3,2,20.37,12,0,0,0,5465
standard,159,,1,20.93,red,,21,2,6,17,7,14,11,3,12,19.92,,,2,-270,7200,3,2,20.88,12.5,0,0,0,5689
standard,160,,1,29.61,red,,53,0,6,13,26,27,11,8,10,26.31,,,2,-3856,7200,5,3,29.58,11.5,0,0,0,7287
standard,161,,0,60,,,232,1,9,16,114,118,9,9,12,23.69,22.98,36.31,0,7200,7200,11,9,23.69,12,0,0,0,13057
standard,162,,1,22.71,blue,,25,1,2,14,18,7,6,10,13,,,,2,7200,-468,3,2,22.65,12.5,0,0,0,5713
standard,163,,1,21.43,red,,23,1,5,15,7,16,10,4,11,,,,2,-1039,7200,3,2,21.37,11.5,0,0,0,5570
standard,164,,1,20.56,red,,16,0,3,14,3,13,10,5,13,,,,2,-343,7200,3,2,20.41,12.5,0,0,0,5476
standard,165,,1,22.7,red,,21,0,4,11,9,12,9,5,12,,,,2,-457,7200,3,2,22.64,12,0,0,0,5700
standard,166,,1,21.95,red,,25,0,4,16,7,18,10,5,11,,,,2,-453,7200,3,2,21.88,12,0,0,0,5618
standard,167,,1,23.91,red,,18,1,5,8,5,13,10,6,9,,,,2,-1472,7200,4,2,23.87,12,0,0,0,6053
standard,168,,1,22.99,red,,21,3,5,14,9,12,10,4,10,,,,2,-247,7200,3,2,22.91,12.5,0,0,0,5675
standard,169,,1,21.04,blue,,22,2,5,18,12,10,5,10,10,,,,2,7200,-363,4,2,20.91,12.5,0,0,0,5230
standard,170,,1,21.36,red,,17,1,5,12,3,14,9,6,11,,,,2,-356,7200,3,3,21.33,12,0,0,0,5486
standard,171,,1,23.91,red,,31,0,5,17,10,21,11,6,11,23.68,,,2,-1472,7200,3,2,23.87,13,0,0,0,6017
standard,172,,1,27.61,blue,,45,1,3,17,23,22,8,11,10,,23.27,,2,7200,-1624,4,3,27.58,12,0,0,0,6561
standard,173,,1,23.83,blue,,34,1,5,17,19,15,6,10,9,,,,2,7200,-13,3,2,23.73,11,0,0,0,5807
standard,174,,1,20.93,red,,27,2,9,22,7,20,8,5,10,,,,2,-258,7200,3,2,20.87,13,0,0,0,5293
standard,175,,1,22.91,red,,24,1,3,8,9,15,10,7,10,,,,2,-179,7200,3,2,22.87,11,0,0,0,5518
standard,176,,1,24.22,blue,,32,2,8,20,13,19,6,8,11,,,,2,7200,-1184,3,2,24.17,12,0,0,0,5661
standard,177,,1,27.37,red,,52,2,9,19,18,34,10,8,11,,,,2,-2231,7200,5,4,27.35,13,0,0,0,6535
standard,178,,1,24.7,red,,38,2,7,15,15,23,9,7,9,,,,2,-311,7200,4,2,24.66,11.5,0,0,0,6006
standard,179,,1,23.2,blue,,33,2,2,19,9,24,5,8,11,,,,2,7200,-1128,4,2,23.14,12,0,0,0,5378
standard,180,,1,21.42,red,,22,1,3,15,5,17,11,4,9,20.85,,,2,-164,7200,3,2,21.37,11.5,0,0,0,5090
standard,181,,1,21.88,red,,26,2,7,19,7,19,10,6,10,,,,2,-362,7200,3,2,21.84,11,0,0,0,4816
standard,182,,1,25.38,red,,38,1,5,18,12,26,10,5,8,,,,2,-87,7200,4,3,25.36,11.5,0,0,0,5646
standard,183,,1,24.68,red,,25,2,2,11,16,9,10,5,7,,,,2,-293,7200,4,2,24.64,11,0,0,0,5791
standard,184,,1,24.42,red,,30,2,5,15,15,15,9,7,11,,,,2,-4,7200,3,3,24.38,11.5,0,0,0,5460
standard,185,,1,24.77,blue,,34,0,4,16,13,21,7,8,11,,,,2,7200,-361,3,3,24.68,11.5,0,0,0,5550
standard,186,,1,22.91,red,,26,0,5,14,9,17,9,7,11,,,,2,-179,7200,3,2,22.87,11.5,0,0,0,5267
standard,187,,1,21.53,red,,18,3,6,13,3,15,11,5,7,20.34,,,2,-258,7200,3,2,21.53,11.5,0,0,0,4789
standard,188,,1,18.27,blue,,16,0,6,,8,8,3,9,,,,,2,7200,-123,3,2,18.12,0,0,0,0,4298
standard,189,,1,26.63,red,,41,0,6,12,12,29,11,8,9,26.19,,,2,-2566,7200,5,3,26.59,11,0,0,0,5885
standard,190,,1,21.16,blue,,23,1,7,16,16,7,3,10,10,,,,2,7200,-1028,3,2,21.1,11.5,0,0,0,4768
standard,191,,1,21.89,red,,24,0,6,16,2,22,9,5,11,,,,2,-1161,7200,3,3,21.87,12.5,0,0,0,4656
standard,192,,1,21.36,blue,,20,4,6,15,9,11,8,10,12,,,,2,7200,-14,3,2,21.28,11.5,0,0,0,4743
standard,193,,1,21.04,red,,23,1,7,20,5,18,10,3,10,,,,2,-363,7200,3,2,20.91,12.5,0,0,0,4837
standard,194,,1,29.32,red,,61,2,9,20,36,25,11,8,10,27.37,,,2,-2176,7200,5,3,29.29,11.5,0,0,0,6086
standard,195,,1,24.4,blue,,43,2,8,24,23,20,7,9,9,,,,2,7200,-711,4,2,24.37,12,0,0,0,5219
standard,196,,1,21.72,blue,,22,0,2,17,10,12,6,10,9,,,,2,7200,-127,3,2,21.65,11,0,0,0,4860
standard,197,,1,39.42,red,,105,1,8,15,31,74,11,9,10,21.15,22.88,16.54,2,-5595,7200,6,5,39.41,12.5,0,0,0,5894
standard,198,,1,23.33,red,,23,0,7,13,10,13,10,6,12,,,,2,-61,7200,3,2,23.23,12,0,0,0,4533
standard,199,,1,20.43,red,,13,0,2,9,6,7,9,4,11,,,,2,-581,7200,4,2,20.37,11.5,0,0,0,4084
standard,200,,1,23.7,red,,31,2,9,20,8,23,10,7,9,,,,2,-542,7200,3,2,23.65,12.5,0,0,0,4100
