config,seed,strategySide,over,duration_min,winner,strategyWon,kills,kills10,kills15,kills20,bK,rK,towers_blue_down,towers_red_down,towers20,blue_lane_cleared_min,red_lane_cleared_min,stall_min,guards_down_end,blue_nexus_hp_end,red_nexus_hp_end,dragons,barons,lastTowerFall_min,team_t3_20,rejected,violations,conservationFails,wallMs
early,21,red,1,25.61,red,1,33,0,5,14,5,28,10,6,9,,,,2,-4766,7200,4,3,25.58,12,0,0,0,7387
early,22,blue,1,18.91,red,0,7,2,4,,0,7,9,4,,,,,2,-665,7200,3,2,18.83,0,0,0,0,5640
early,23,red,1,22.14,red,1,25,0,5,14,13,12,9,6,11,,,,2,-740,7200,3,2,22.09,11.5,0,0,0,6477
early,24,blue,1,21.04,blue,1,15,1,5,9,6,9,7,10,12,,,,2,7200,-363,3,2,20.91,11,0,0,0,6354
early,25,red,1,23.71,blue,0,26,0,5,13,14,12,7,8,9,,,,2,7200,-552,3,2,23.66,11,0,0,0,6837
early,26,blue,1,22.37,blue,1,26,2,5,16,14,12,5,10,11,,,,2,7200,-39,3,2,22.33,12,0,0,0,6288
early,27,red,1,21.92,red,1,20,2,7,14,8,12,9,6,12,,,,2,-895,7200,3,2,21.87,11,0,0,0,6292
early,28,blue,1,23.33,red,0,25,2,4,14,12,13,9,5,10,,,,2,-61,7200,3,2,23.23,12,0,0,0,6310
early,29,red,1,23.13,red,1,30,1,5,16,20,10,11,7,13,21.6,,,2,-1039,7200,3,2,23.08,12.5,0,0,0,6628
early,30,blue,1,23.71,blue,1,28,1,4,17,19,9,6,11,10,,23.61,,2,7200,-552,3,2,23.66,11.5,0,0,0,6464
early,31,red,1,26.3,red,1,39,2,5,15,13,26,10,5,10,,,,2,-1050,7200,4,3,26.28,12.5,0,0,0,7229
early,32,blue,1,22.25,red,0,23,2,5,18,6,17,10,6,12,,,,2,-584,7200,3,3,22.19,12,0,0,0,6452
early,33,red,1,26.38,red,1,40,2,7,16,12,28,11,7,12,25.54,,,2,-1334,7200,4,3,26.25,12,0,0,0,7224
early,34,blue,1,19.91,red,0,13,1,5,,2,11,9,4,,,,,2,-657,7200,3,2,19.83,0,0,0,0,5706
early,35,red,1,19.94,blue,0,18,1,7,,13,5,3,9,,,,,2,7200,-89,3,2,19.88,0,0,0,0,5470
early,36,blue,1,23.13,blue,1,31,0,3,18,14,17,7,8,11,,,,2,7200,-462,3,2,23.09,12,0,0,0,6107
early,37,red,1,25.22,blue,0,37,1,6,15,11,26,7,11,10,,24.58,,2,7200,-61,4,3,25.14,11.5,0,0,0,6849
early,38,blue,1,19.89,red,0,17,2,8,,2,15,10,5,,,,,2,-952,7200,3,2,19.83,0,0,0,0,5360
early,39,red,1,23.33,blue,0,28,1,7,17,5,23,7,10,10,,,,2,7200,-71,3,2,23.23,11.5,0,0,0,6620
early,40,blue,1,29.11,red,0,55,2,7,15,15,40,10,8,10,,,,2,-3275,7200,5,3,29.08,11.5,0,0,0,7583
early,41,red,1,25.12,blue,0,44,1,6,21,27,17,6,10,10,,,,2,7200,-1577,4,3,25.08,12,0,0,0,6815
early,42,blue,1,19.94,red,0,22,2,6,,4,18,8,4,,,,,2,-717,7200,3,2,19.87,0,0,0,0,5824
early,43,red,1,21.21,red,1,12,2,3,10,0,12,10,4,11,,,,2,-265,7200,3,2,21.13,12.5,0,0,0,6067
early,44,blue,1,28.69,blue,1,54,0,6,16,22,32,7,10,9,,,,2,7200,-290,3,3,28.64,11.5,0,0,0,7928
early,45,red,1,20.56,red,1,17,2,5,17,5,12,11,6,14,20.54,,,2,-343,7200,4,2,20.54,11.5,0,0,0,5440
early,46,blue,1,26.38,red,0,44,3,6,16,19,25,11,8,12,25.65,,,2,-9853,7200,4,3,26.35,12,0,0,0,7415
early,47,red,1,25.63,red,1,28,1,4,10,14,14,10,7,7,,,,2,-342,7200,3,3,25.61,11,0,0,0,7273
early,48,blue,1,24.16,blue,1,30,1,5,14,6,24,6,8,8,,,,2,7200,-1110,3,3,24.11,11.5,0,0,0,6581
early,49,red,1,20.88,red,1,31,2,10,27,4,27,10,4,12,,,,2,-1365,7200,3,2,20.83,13,0,0,0,5529
early,50,blue,1,22.22,red,0,25,0,3,17,6,19,10,5,12,,,,2,-833,7200,4,2,22.15,12,0,0,0,6334
early,51,red,1,18.45,red,1,10,3,5,,0,10,9,4,,,,,2,-122,7200,3,2,17.93,0,0,0,0,5207
early,52,blue,1,22.63,blue,1,23,1,1,14,15,8,4,9,9,,,,2,7200,-3415,4,3,22.58,11,0,0,0,6433
early,53,red,1,18.88,red,1,16,1,7,,2,14,9,2,,,,,2,-1421,7200,2,2,18.83,0,0,0,0,5481
early,54,blue,1,19.69,red,0,17,3,9,,2,15,11,6,,18.68,,,2,-5389,7200,4,2,19.62,0,0,0,0,5665
early,55,red,1,23.88,red,1,27,1,3,12,11,16,11,9,14,23.13,23.47,0.42,2,-1580,7200,5,3,23.86,12.5,0,0,0,6840
early,56,blue,1,20.84,red,0,20,2,6,17,1,19,10,5,9,,,,2,-625,7200,4,3,20.59,12,0,0,0,6030
early,57,red,1,21.43,red,1,18,0,3,14,8,10,9,4,11,,,,2,-1039,7200,3,2,21.37,11,0,0,0,5834
early,58,blue,1,21.87,red,0,15,0,2,11,1,14,10,7,9,,,,2,-289,7200,3,2,21.81,11.5,0,0,0,5826
early,59,red,1,22.13,red,1,26,2,4,17,10,16,9,7,9,,,,2,-1222,7200,3,2,22.08,11.5,0,0,0,6160
early,60,blue,1,24.41,red,0,18,0,0,6,8,10,9,7,9,,,,2,-2156,7200,4,2,24.37,10.5,0,0,0,6541
early,61,red,1,21.13,blue,0,18,1,6,14,7,11,5,10,12,,,,2,7200,-1803,2,2,21.08,11.5,0,0,0,5779
early,62,blue,1,19.93,red,0,17,2,6,,3,14,10,4,,,,,2,-75,7200,4,2,19.87,0,0,0,0,5642
early,63,red,1,23.38,red,1,38,1,6,21,12,26,10,4,10,,,,2,-2639,7200,4,3,23.35,13,0,0,0,5939
early,64,blue,1,20.45,red,0,24,3,10,24,0,24,11,4,13,18.38,,,2,-619,7200,3,3,20.4,14,0,0,0,5680
early,65,red,1,22.97,blue,0,26,0,1,16,17,9,5,10,8,,,,2,7200,-808,3,2,22.9,11.5,0,0,0,6446
early,66,blue,1,22.91,red,0,20,0,4,9,8,12,11,6,13,21.64,,,2,-179,7200,3,3,22.87,11,0,0,0,6503
early,67,red,1,17.52,blue,0,8,1,7,,1,7,3,9,,,,,2,7200,-95,2,1,17.4,0,0,0,0,4959
early,68,blue,1,23.19,blue,1,16,0,4,11,8,8,4,10,11,,,,2,7200,-1117,3,2,23.13,11,0,0,0,6246
early,69,red,1,23.35,red,1,22,0,5,12,10,12,11,3,10,23.31,,,2,-91,7200,3,2,23.31,11,0,0,0,6314
early,70,blue,1,23.87,red,0,21,0,2,11,6,15,9,6,9,,,,2,-1416,7200,3,3,23.83,11.5,0,0,0,6530
early,71,red,1,20.56,red,1,15,1,3,13,2,13,10,4,12,,,,2,-343,7200,3,2,20.41,11.5,0,0,0,5632
early,72,blue,1,22.42,red,0,19,1,3,9,1,18,10,3,9,,,,2,-1139,7200,3,2,22.37,12,0,0,0,6050
early,73,red,1,24.32,red,1,35,1,5,14,11,24,9,7,7,,,,2,-578,7200,3,2,24.28,11.5,0,0,0,6654
early,74,blue,1,21.35,red,0,21,2,5,15,6,15,10,6,12,,,,2,-2223,7200,2,2,21.32,11,0,0,0,6077
early,75,red,1,20.93,red,1,12,0,2,8,0,12,11,5,13,20.24,,,2,-258,7200,3,2,20.87,10.5,0,0,0,5951
early,76,blue,1,21.43,red,0,19,2,6,16,1,18,9,6,11,,,,2,-1052,7200,4,3,21.38,12.5,0,0,0,5682
early,77,red,1,20.93,red,1,20,1,5,20,4,16,11,5,13,20.53,,,2,-258,7200,3,2,20.87,12.5,0,0,0,5684
early,78,blue,1,21.92,red,0,18,0,5,11,4,14,9,4,8,,,,2,-420,7200,3,2,21.87,12.5,0,0,0,6262
early,79,red,1,22.83,red,1,28,2,6,16,7,21,10,7,12,,,,2,-43,7200,3,2,22.73,12.5,0,0,0,5883
early,80,blue,1,20.93,red,0,28,3,11,24,1,27,11,5,14,19.64,,,2,-258,7200,4,2,20.87,13,0,0,0,5411
early,81,red,1,22.42,red,1,27,1,9,19,5,22,10,4,7,,,,2,-1139,7200,3,2,22.37,12.5,0,0,0,5622
early,82,blue,1,21.88,red,0,18,2,3,12,8,10,10,7,9,,,,2,-1310,7200,3,2,21.83,11.5,0,0,0,6151
early,83,red,1,37.33,red,1,95,0,2,10,33,62,11,9,10,21.13,23.81,13.53,2,-4898,7200,7,5,36.92,11.5,0,0,0,8833
early,84,blue,1,18.97,red,0,10,3,6,,3,7,8,3,,,,,2,-262,7200,3,2,18.88,0,0,0,0,4994
early,85,red,1,20.35,red,1,17,1,9,17,4,13,10,3,10,,,,2,-468,7200,2,2,20.32,11,0,0,0,5186
early,86,blue,1,18.68,blue,1,16,0,5,,7,9,3,8,,,,,2,7200,-413,2,1,18.59,0,0,0,0,5111
early,87,red,1,19.91,red,1,16,2,6,,3,13,9,3,,,,,2,-657,7200,3,2,19.83,0,0,0,0,5267
early,88,blue,1,19.91,red,0,19,1,5,,1,18,11,4,,19.4,,,2,-657,7200,3,2,19.83,0,0,0,0,5091
early,89,red,1,22.69,blue,0,19,1,2,10,11,8,8,10,12,,,,2,7200,-446,3,2,22.63,11,0,0,0,5887
early,90,blue,1,20.4,red,0,23,2,8,21,2,21,10,4,12,,,,2,-525,7200,3,2,20.33,13,0,0,0,5673
early,91,red,1,22.72,red,1,19,1,3,9,8,11,9,5,12,,,,2,-479,7200,3,2,22.66,10,0,0,0,6026
early,92,blue,1,21.73,blue,1,20,1,5,13,9,11,6,8,10,,,,2,7200,-150,3,2,21.71,11.5,0,0,0,5736
early,93,red,1,23.48,red,1,23,1,3,12,8,15,10,7,12,,,,2,-239,7200,3,3,23.39,11.5,0,0,0,6428
early,94,blue,1,21.73,red,0,28,3,10,22,12,16,8,7,13,,,,2,-138,7200,3,2,21.66,12.5,0,0,0,5849
early,95,red,1,21.87,blue,0,24,1,4,15,8,16,6,9,13,,,,2,7200,-289,3,2,21.73,12,0,0,0,5657
early,96,blue,1,21.92,red,0,22,0,1,15,12,10,11,6,13,19.71,,,2,-895,7200,3,2,21.87,12,0,0,0,5676
early,97,red,1,21.16,red,1,19,0,2,13,4,15,10,4,11,,,,2,-1028,7200,3,2,21.1,12,0,0,0,5656
early,98,blue,1,21.92,red,0,24,0,5,17,5,19,10,7,12,,,,2,-420,7200,3,2,21.87,12,0,0,0,5904
early,99,red,1,21.43,red,1,19,1,6,13,4,15,10,5,12,,,,2,-1039,7200,4,2,21.37,11.5,0,0,0,5477
early,100,blue,1,22.91,red,0,15,1,3,8,5,10,10,4,9,,,,2,-179,7200,3,2,22.87,11,0,0,0,5945
early,101,red,1,36.35,red,1,104,0,2,16,47,57,11,8,10,35.64,,,2,-3000,7200,6,5,36.33,11,0,0,0,8224
early,102,blue,1,22.75,red,0,26,3,9,15,3,23,10,3,10,,,,2,-87,7200,3,3,22.7,12.5,0,0,0,5768
early,103,red,1,22.13,blue,0,18,0,3,8,8,10,6,10,13,,,,2,7200,-1222,4,2,22.08,11,0,0,0,6000
early,104,blue,1,21.53,red,0,15,0,1,10,0,15,9,4,11,,,,2,-258,7200,3,2,21.41,11.5,0,0,0,5986
early,105,red,1,21.22,red,1,19,1,5,14,3,16,11,5,13,19.68,,,2,-277,7200,3,2,21.14,12.5,0,0,0,5308
early,106,blue,1,23.68,red,0,20,2,5,12,5,15,10,6,8,,,,2,-1811,7200,3,2,23.64,11.5,0,0,0,5861
early,107,red,1,24.12,blue,0,34,3,8,17,15,19,6,9,8,,,,2,7200,-381,3,2,24.08,12,0,0,0,5926
early,108,blue,1,19.93,red,0,17,2,10,,4,13,11,4,,19.73,,,2,-2307,7200,3,2,19.87,0,0,0,0,5097
early,109,red,1,20.09,red,1,8,1,2,8,1,7,9,3,10,,,,2,-42,7200,3,2,20.06,11,0,0,0,5259
early,110,blue,1,26.11,red,0,41,1,6,17,18,23,10,7,10,,,,2,-111,7200,3,3,26.11,12,0,0,0,6604
early,111,red,1,21.64,red,1,15,3,4,11,6,9,9,4,10,,,,2,-38,7200,3,2,21.59,12.5,0,0,0,5850
early,112,blue,1,23.98,red,0,28,1,5,13,3,25,11,5,9,22.38,,,2,-191,7200,3,2,23.91,12,0,0,0,5965
early,113,red,1,21.92,red,1,19,1,5,16,6,13,11,5,9,21.37,,,2,-420,7200,3,2,21.87,12,0,0,0,5618
early,114,blue,1,20.88,red,0,17,2,4,16,2,15,9,6,13,,,,2,-1365,7200,3,2,20.83,12,0,0,0,5317
early,115,red,1,21.88,red,1,26,1,5,22,11,15,9,6,13,,,,2,-312,7200,3,2,21.75,13.5,0,0,0,5578
early,116,blue,1,21.88,red,0,25,1,5,14,4,21,10,5,10,,,,2,-373,7200,3,2,21.83,11.5,0,0,0,5509
early,117,red,1,20.93,red,1,12,1,2,10,5,7,9,5,12,,,,2,-662,7200,3,2,20.88,11.5,0,0,0,5418
early,118,blue,1,24.15,blue,1,29,2,5,16,11,18,6,11,11,,23.58,,2,7200,-1100,3,3,24.1,11.5,0,0,0,6260
early,119,red,1,23.2,red,1,28,2,3,15,19,9,9,7,12,,,,2,-1128,7200,3,2,23.14,12.5,0,0,0,6078
early,120,blue,1,23.36,red,0,26,1,2,15,3,23,11,3,9,21.48,,,2,-2228,7200,4,3,23.33,12.5,0,0,0,5909
early,121,red,1,20.43,red,1,14,1,4,14,3,11,9,6,13,,,,2,-581,7200,3,2,20.37,12.5,0,0,0,5274
early,122,blue,1,24.39,red,0,28,2,7,13,6,22,9,8,10,,,,2,-2086,7200,5,3,24.32,12,0,0,0,6002
early,123,red,1,21.38,red,1,16,2,5,11,6,10,10,5,13,,,,2,-538,7200,4,2,21.33,11,0,0,0,5552
early,124,blue,1,30.11,red,0,53,1,6,11,18,35,11,8,12,26.73,,,2,-2996,7200,6,3,30.08,12.5,0,0,0,7096
early,125,red,1,24.92,red,1,32,1,5,18,10,22,9,5,9,,,,2,-550,7200,4,3,24.88,12.5,0,0,0,5933
early,126,blue,1,24.13,red,0,30,0,4,15,6,24,9,5,9,,,,2,-1924,7200,4,3,24.11,11.5,0,0,0,5686
early,127,red,1,21.41,red,1,17,0,7,14,1,16,11,6,11,20.4,,,2,-1012,7200,4,3,21.35,12.5,0,0,0,5154
early,128,blue,1,24.87,red,0,29,3,9,16,6,23,11,8,9,23.07,,,2,-501,7200,4,2,24.83,12,0,0,0,5624
early,129,red,1,26.1,red,1,41,1,5,14,9,32,11,6,9,23.87,,,2,-837,7200,3,3,26.08,12,0,0,0,5858
early,130,blue,1,22.84,red,0,30,2,7,18,4,26,11,6,8,21.18,,,2,-1455,7200,3,3,22.82,12,0,0,0,5312
early,131,red,1,24.91,red,1,37,2,9,21,18,19,10,8,12,,,,2,-547,7200,4,3,24.88,12.5,0,0,0,5728
early,132,blue,1,22.42,blue,1,28,2,6,19,14,14,5,10,11,,,,2,7200,-1139,3,2,22.37,12,0,0,0,5391
early,133,red,1,22.69,red,1,31,1,7,18,13,18,11,7,12,20.11,,,2,-446,7200,3,2,22.63,11,0,0,0,5383
early,134,blue,1,20.89,red,0,21,3,9,17,1,20,11,7,14,18.98,,,2,-207,7200,4,2,20.83,13,0,0,0,5038
early,135,red,1,21.93,blue,0,20,1,3,10,11,9,4,9,10,,,,2,7200,-908,3,2,21.88,11.5,0,0,0,5456
early,136,blue,1,21.08,blue,1,21,2,5,15,11,10,5,9,11,,,,2,7200,-1739,2,2,21.05,11,0,0,0,5179
early,137,red,1,21.42,red,1,18,1,7,16,2,16,9,4,11,,,,2,-164,7200,4,2,21.37,12,0,0,0,5050
early,138,blue,1,22.5,blue,1,21,1,4,15,18,3,6,10,7,,,,2,7200,-165,3,2,22.41,10.5,0,0,0,5391
early,139,red,1,23.96,red,1,35,2,5,18,11,24,10,6,7,,,,2,-855,7200,3,2,23.95,11.5,0,0,0,5787
early,140,blue,1,26.68,blue,1,41,0,4,14,22,19,6,9,10,,,,2,7200,-1456,3,3,26.66,11,0,0,0,6343
early,141,red,1,22.86,blue,0,29,3,8,16,9,20,6,10,11,,,,2,7200,-4588,3,2,22.75,12,0,0,0,5394
early,142,blue,1,21.88,red,0,19,1,6,14,8,11,10,5,11,,,,2,-1310,7200,3,2,21.83,11.5,0,0,0,5343
early,143,red,1,21.43,red,1,24,0,3,17,5,19,11,4,12,20.02,,,2,-1039,7200,4,2,21.37,11.5,0,0,0,5152
early,144,blue,1,21.37,blue,1,18,2,5,15,6,12,7,9,13,,,,2,7200,-26,3,2,21.23,12,0,0,0,5174
early,145,red,1,24.36,blue,0,31,0,3,15,22,9,7,11,14,,24.13,,2,7200,-1300,4,3,24.13,11.5,0,0,0,5706
early,146,blue,1,22.42,red,0,28,2,9,20,4,24,10,3,10,,,,2,-1139,7200,3,2,22.37,12,0,0,0,5157
early,147,red,1,24.58,red,1,34,1,5,14,10,24,11,6,8,24.13,,,2,-4173,7200,3,3,24.55,11,0,0,0,5715
early,148,blue,1,21.92,red,0,26,2,6,20,4,22,11,4,11,20.71,,,2,-420,7200,3,2,21.87,13,0,0,0,5089
early,149,red,1,26.91,red,1,41,2,6,12,18,23,10,8,10,,,,2,-1714,7200,4,3,26.89,11,0,0,0,6469
early,150,blue,1,21.89,red,0,21,1,5,17,4,17,10,7,12,,,,2,-385,7200,4,3,21.84,12.5,0,0,0,5355
early,151,red,1,21.42,red,1,15,1,4,10,3,12,10,3,10,,,,2,-164,7200,3,2,21.37,12,0,0,0,5374
early,152,blue,1,26.87,blue,1,44,1,6,21,30,14,8,11,8,,26.04,,2,7200,-1026,4,3,26.42,12,0,0,0,6215
early,153,red,1,20.08,blue,0,18,2,6,18,11,7,4,9,13,,,,2,7200,-212,2,2,19.91,11.5,0,0,0,5057
early,154,blue,1,59.85,red,0,239,3,7,19,111,128,11,9,8,25.83,24.73,34.03,2,-33964,7200,10,9,59.84,12,0,0,0,12214
early,155,red,1,21.92,red,1,21,1,6,15,8,13,11,8,12,21.08,,,2,-420,7200,4,2,21.87,11.5,0,0,0,5554
early,156,blue,1,22.35,red,0,25,1,7,17,6,19,11,6,11,22.08,,,2,-472,7200,4,3,22.23,12.5,0,0,0,5113
early,157,red,1,22.91,blue,0,22,2,4,14,12,10,6,9,11,,,,2,7200,-179,3,2,22.87,11.5,0,0,0,5487
early,158,blue,1,21.93,blue,1,24,0,3,18,14,10,6,9,9,,,,2,7200,-920,3,2,21.88,11,0,0,0,5347
early,159,red,1,22.63,blue,0,22,1,1,12,9,13,6,8,10,,,,2,7200,-371,4,2,22.58,12.5,0,0,0,5328
early,160,blue,1,40.35,blue,1,112,1,5,13,56,56,9,11,9,23.99,25.18,15.17,2,7200,-6432,5,5,40.33,11,0,0,0,8826
early,161,red,1,25.31,red,1,31,0,3,10,13,18,9,6,11,,,,2,-154,7200,3,2,25.23,11.5,0,0,0,5793
early,162,blue,1,21.41,red,0,19,0,7,15,7,12,11,4,10,20.27,,,2,-152,7200,3,2,21.36,11.5,0,0,0,5254
early,163,red,1,20.93,red,1,16,3,5,14,3,13,10,3,11,,,,2,-258,7200,3,2,20.87,12.5,0,0,0,4972
early,164,blue,1,22.99,red,0,20,3,7,13,1,19,11,7,10,22.4,,,2,-247,7200,4,2,22.94,11.5,0,0,0,5384
early,165,red,1,20.89,red,1,17,2,7,14,3,14,11,8,17,19.66,,,2,-207,7200,4,2,20.83,11.5,0,0,0,5134
early,166,blue,1,23.85,red,0,21,0,6,15,9,12,11,5,6,23.73,,,2,-2993,7200,4,3,23.83,11,0,0,0,6051
early,167,red,1,21.43,blue,0,16,1,3,13,10,6,4,9,11,,,,2,7200,-176,3,2,21.38,10.5,0,0,0,5404
early,168,blue,1,25.58,red,0,33,2,4,13,8,25,10,6,11,,,,2,-290,7200,4,3,25.56,10.5,0,0,0,6183
early,169,red,1,22.01,blue,0,19,0,4,15,11,8,6,10,11,,,,2,7200,-20,3,2,21.91,11.5,0,0,0,5664
early,170,blue,1,22.84,red,0,26,0,11,19,4,22,9,6,10,,,,2,-53,7200,3,2,22.73,12.5,0,0,0,5694
early,171,red,1,25.4,red,1,35,0,5,13,12,23,11,8,8,23.31,,,2,-1102,7200,3,2,25.37,12,0,0,0,6421
early,172,blue,1,21.53,red,0,13,1,3,10,4,9,11,7,14,19.77,,,2,-258,7200,3,2,21.41,12.5,0,0,0,5783
early,173,red,1,45.33,red,1,163,5,10,26,72,91,11,9,10,26,27.9,17.43,2,-48391,7200,6,6,44.92,12.5,0,0,0,9977
early,174,blue,1,24.38,red,0,38,2,8,18,11,27,11,5,9,23.95,,,2,-733,7200,4,3,23.95,12.5,0,0,0,6084
early,175,red,1,20.93,red,1,21,1,5,18,8,13,10,4,11,,,,2,-258,7200,3,2,20.87,11.5,0,0,0,5569
early,176,blue,1,23.63,red,0,37,2,8,22,9,28,9,8,10,,,,2,-1107,7200,4,2,23.59,12.5,0,0,0,5587
early,177,red,1,23.19,red,1,35,1,3,21,11,24,9,5,12,,,,2,-663,7200,4,3,23.17,12,0,0,0,5556
early,178,blue,1,19.43,red,0,11,1,4,,1,10,9,2,,,,,2,-845,7200,2,2,19.38,0,0,0,0,5039
early,179,red,1,22.88,red,1,25,0,2,14,9,16,10,6,10,,,,2,-94,7200,3,2,22.77,11.5,0,0,0,5530
early,180,blue,1,23.88,red,0,29,1,5,18,10,19,11,6,10,23.14,,,2,-1428,7200,3,3,23.83,12,0,0,0,5650
early,181,red,1,22.42,red,1,27,1,6,18,8,19,11,7,10,21.39,,,2,-1139,7200,3,2,22.37,11,0,0,0,5511
early,182,blue,1,24.62,red,0,28,1,6,13,10,18,10,7,9,,,,2,-226,7200,3,2,24.58,11,0,0,0,5817
early,183,red,1,20.43,red,1,22,0,4,19,8,14,9,6,13,,,,2,-581,7200,3,2,20.37,12,0,0,0,4932
early,184,blue,1,20.93,red,0,16,1,4,12,10,6,9,3,10,,,,2,-258,7200,3,2,20.87,11,0,0,0,5107
early,185,red,1,21.72,blue,0,18,0,5,13,3,15,6,10,12,,,,2,7200,-127,3,2,21.65,12,0,0,0,5172
early,186,blue,1,22.88,red,0,28,2,8,19,2,26,11,7,8,22.53,,,2,-702,7200,4,3,22.83,12.5,0,0,0,5630
early,187,red,1,23.81,red,1,44,3,11,27,12,32,11,7,9,20.9,,,2,-644,7200,3,2,23.71,13.5,0,0,0,5446
early,188,blue,1,22.63,red,0,19,2,4,11,4,15,11,5,12,22.54,,,2,-3516,7200,3,3,22.59,11.5,0,0,0,5372
early,189,red,1,22.91,red,1,28,2,8,16,2,26,10,6,11,,,,2,-179,7200,4,2,22.87,12.5,0,0,0,5524
early,190,blue,1,19.61,red,0,16,2,6,,1,15,10,3,,,,,2,-5,7200,3,2,19.42,0,0,0,0,4753
early,191,red,1,21.38,red,1,16,1,3,13,1,15,9,6,11,,,,2,-381,7200,4,3,21.35,12,0,0,0,5321
early,192,blue,1,20.93,red,0,21,3,5,18,11,10,8,4,10,,,,2,-258,7200,3,2,20.87,11.5,0,0,0,5262
early,193,red,1,20.88,red,1,27,3,6,22,6,21,10,3,11,,,,2,-1365,7200,3,2,20.83,12.5,0,0,0,5168
early,194,blue,1,22.36,red,0,32,0,6,19,4,28,10,5,11,,,,2,-4694,7200,3,2,22.33,12,0,0,0,5569
early,195,red,1,21.92,red,1,25,0,2,16,8,17,10,5,9,,,,2,-420,7200,3,2,21.88,11.5,0,0,0,5402
early,196,blue,1,22.88,blue,1,18,1,3,11,8,10,7,9,11,,,,2,7200,-138,3,2,22.83,12,0,0,0,5691
early,197,red,1,22.42,blue,0,17,0,2,8,11,6,6,9,10,,,,2,7200,-1139,3,2,22.37,10.5,0,0,0,5601
early,198,blue,1,21.34,red,0,20,0,7,18,6,14,9,5,11,,,,2,-2208,7200,2,2,21.31,12,0,0,0,5454
early,199,red,1,23.88,blue,0,32,1,3,15,15,17,7,11,9,,21.36,,2,7200,-123,3,3,23.87,11.5,0,0,0,5816
early,200,blue,1,21.53,red,0,19,1,4,12,3,16,9,6,10,,,,2,-258,7200,4,2,21.41,11.5,0,0,0,5383
scaling,1,red,1,22.9,red,1,24,0,0,14,13,11,9,5,11,,,,2,-735,7200,3,3,22.86,12,0,0,0,5677
scaling,2,blue,1,23.33,blue,1,28,0,3,15,9,19,6,9,11,,,,2,7200,-71,3,3,23.23,12.5,0,0,0,5765
scaling,3,red,1,25.79,blue,0,33,0,2,14,21,12,8,10,8,,,,2,7200,-658,4,3,25.78,11.5,0,0,0,6161
scaling,4,blue,1,19.14,red,0,13,2,6,,2,11,7,2,,,,,2,-208,7200,3,2,18.92,0,0,0,0,4873
