config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
off,2,b3,blue,mid,法師,ronghuo,,0,2,4,0,11788,17128,654,20.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,2,b4,blue,adc,射手,leiting,,0,3,6,0,17406,14579,900,27.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,2,b5,blue,sup,輔助,linghun,,0,2,4,1,8634,17929,628,19.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,2,r1,red,top,戰士,cinderfist,,1,6,0,0,14106,25708,1800,55.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,2,r2,red,jungle,戰士,chichuan,,1,3,2,1,9923,15226,2081,64.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,2,r3,red,mid,法師,ronghuo,,1,6,2,2,24942,17172,1800,55.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,2,r4,red,adc,射手,leiting,,1,3,3,3,21149,13056,954,29.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,2,r5,red,sup,輔助,linghun,,1,1,2,4,7980,16498,300,9.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,b1,blue,top,戰士,leimingcf,,0,0,1,0,7299,17012,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,b2,blue,jungle,戰士,jufeng,,0,1,2,0,4547,10102,759,32.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,b3,blue,mid,法師,gambler,,0,0,1,0,8865,11537,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,b4,blue,adc,射手,liangzi,,0,0,4,0,9781,8290,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,b5,blue,sup,輔助,shiguang,,0,1,2,0,3226,10487,300,12.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,r1,red,top,戰士,leimingcf,,1,4,0,0,8161,16735,1200,50.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,r2,red,jungle,戰士,jufeng,,1,3,0,2,6585,10154,1661,70.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,r3,red,mid,法師,gambler,,1,0,0,0,10859,13114,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,r4,red,adc,射手,liangzi,,1,2,2,3,7464,8128,600,25.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,3,r5,red,sup,輔助,shiguang,,1,1,0,0,3709,10213,332,14.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,b1,blue,top,戰士,dadi2,,0,0,1,1,6007,18092,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,b2,blue,jungle,戰士,langwang,,0,0,6,0,5167,11039,586,24.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,b3,blue,mid,法師,ronghuo,,0,0,2,0,12539,12514,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,b4,blue,adc,射手,shengyan,,0,2,4,1,9374,8969,654,26.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,b5,blue,sup,坦克,dadi,,0,3,5,0,6484,15948,954,39.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,r1,red,top,戰士,dadi2,,1,6,0,0,8711,17122,1800,74,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,r2,red,jungle,戰士,langwang,,1,5,0,3,10330,11085,2191,90.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,r3,red,mid,法師,ronghuo,,1,1,1,1,12690,10736,300,12.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,r4,red,adc,射手,shengyan,,1,4,2,1,11170,8530,1200,49.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,4,r5,red,sup,坦克,dadi,,1,2,2,8,5817,13495,600,24.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,b1,blue,top,戰士,ronggang,,1,3,5,1,15613,29938,900,27.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,b2,blue,jungle,戰士,tielian,,1,2,8,1,7208,15654,1384,42.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,b3,blue,mid,法師,gambler,,1,3,6,4,19671,18315,928,28.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,b4,blue,adc,射手,mirrorshot,,1,4,6,0,18222,14749,1200,36.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,b5,blue,sup,輔助,mantra,,1,1,3,3,5638,17277,300,9.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,r1,red,top,戰士,ronggang,,0,11,2,0,22080,30045,3354,102.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,r2,red,jungle,戰士,tielian,,0,5,5,2,9663,17216,2701,82.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,r3,red,mid,法師,gambler,,0,6,1,1,20088,16588,1800,55.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,r4,red,adc,射手,mirrorshot,,0,4,1,3,16404,13150,1200,36.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,5,r5,red,sup,輔助,mantra,,0,2,4,5,8043,16731,600,18.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,b1,blue,top,戰士,jingci,,0,3,3,1,11789,27154,900,28.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,b2,blue,jungle,戰士,greymantle,,0,1,4,1,7973,15282,1127,35.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,b3,blue,mid,法師,ronghuo,,0,4,3,0,20462,16814,1200,37.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,b4,blue,adc,射手,hanbing,,0,4,5,2,17676,13639,1254,39.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,b5,blue,sup,輔助,xuemai,,0,2,2,4,8866,18356,628,19.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,r1,red,top,戰士,jingci,,1,3,1,0,11691,26725,900,28.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,r2,red,jungle,戰士,greymantle,,1,3,5,1,10613,15566,2084,65.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,r3,red,mid,法師,ronghuo,,1,4,2,3,23618,16238,1200,37.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,r4,red,adc,射手,hanbing,,1,6,4,2,19565,14586,1800,56.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,6,r5,red,sup,輔助,xuemai,,1,1,2,5,9660,16440,300,9.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,b1,blue,top,戰士,longyi,,1,0,3,0,6370,20326,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,b2,blue,jungle,刺客,jingxiang,,1,2,6,0,7037,11600,1375,51.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,b3,blue,mid,法師,haixiao,,1,3,1,0,14606,14571,900,33.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,b4,blue,adc,射手,xuanfeng,,1,2,3,2,16286,11274,600,22.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,b5,blue,sup,坦克,longji,,1,0,4,0,5632,17052,54,2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,r1,red,top,戰士,longyi,,0,0,1,1,6909,19030,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,r2,red,jungle,刺客,jingxiang,,0,7,1,2,7468,12637,3034,113.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,r3,red,mid,法師,haixiao,,0,5,3,0,14409,15360,1554,58.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,r4,red,adc,射手,xuanfeng,,0,3,2,4,13649,9355,900,33.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,7,r5,red,sup,坦克,longji,,0,2,0,1,6505,17007,654,24.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,b1,blue,top,戰士,chichuan,,1,4,1,1,9891,17775,1200,48.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,b2,blue,jungle,刺客,guihuo,,1,1,3,3,6752,9958,887,35.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,b3,blue,mid,法師,leiming,,1,2,2,1,12800,13074,600,24.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,b4,blue,adc,射手,dawnstrike,,1,5,2,0,10318,10373,1500,60.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,b5,blue,sup,坦克,thornwall,,1,3,1,0,5894,15082,900,36.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,r1,red,top,戰士,chichuan,,0,2,2,1,7489,19156,600,24.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,r2,red,jungle,刺客,guihuo,,0,3,3,0,10018,12968,1588,63.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,r3,red,mid,法師,leiming,,0,2,3,0,8246,11777,600,24.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,r4,red,adc,射手,dawnstrike,,0,2,3,0,13034,10545,600,24.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,8,r5,red,sup,坦克,thornwall,,0,0,4,0,3875,14031,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,b1,blue,top,戰士,xueyue,,0,1,0,0,6707,14961,300,14.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,b2,blue,jungle,刺客,jiansheng,,0,4,0,1,3192,8155,1841,89.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,b3,blue,mid,法師,haixiao,,0,1,1,1,7932,9705,300,14.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,b4,blue,adc,射手,yanfeng,,0,2,2,1,5842,7487,600,29.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,b5,blue,sup,輔助,shengming,,0,2,3,0,2584,9051,600,29.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,r1,red,top,戰士,xueyue,,1,4,4,0,6924,14776,1200,58.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,r2,red,jungle,刺客,jiansheng,,1,0,0,1,3614,7280,857,41.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,r3,red,mid,法師,haixiao,,1,1,2,0,8048,9331,300,14.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,r4,red,adc,射手,yanfeng,,1,1,4,0,6089,7355,300,14.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,9,r5,red,sup,輔助,shengming,,1,0,0,1,3285,9919,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,b1,blue,top,戰士,langwang,,1,3,1,0,5694,17201,900,38.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,b2,blue,jungle,刺客,youming,,1,1,4,1,5070,9830,950,41,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,b3,blue,mid,法師,leiming,,1,1,1,1,11863,11999,300,13,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,b4,blue,adc,射手,siwang,,1,2,5,0,11957,9741,618,26.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,b5,blue,sup,坦克,tiemu,,1,0,4,2,3666,13975,54,2.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,r1,red,top,戰士,langwang,,0,5,2,1,8988,17066,1500,64.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,r2,red,jungle,刺客,youming,,0,3,1,1,5279,8990,1637,70.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,r3,red,mid,法師,leiming,,0,3,1,0,11234,10513,900,38.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,r4,red,adc,射手,siwang,,0,0,1,4,12322,9011,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,10,r5,red,sup,坦克,tiemu,,0,4,2,5,4681,15283,1200,51.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,b1,blue,top,戰士,rongyan,,0,2,3,2,9443,21888,600,23.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,b2,blue,jungle,刺客,yueying,,0,0,3,0,7133,13111,649,25,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,b3,blue,mid,法師,haixiao,,0,2,2,0,11504,14470,600,23.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,b4,blue,adc,射手,maestro,,0,1,2,1,7379,10019,300,11.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,b5,blue,sup,坦克,suishan,,0,2,4,0,4988,15693,600,23.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,r1,red,top,戰士,rongyan,,1,7,0,2,13659,17890,2100,81.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,r2,red,jungle,刺客,yueying,,1,2,1,2,8995,11291,1561,60.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,r3,red,mid,法師,haixiao,,1,0,1,4,11654,11155,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,r4,red,adc,射手,maestro,,1,4,2,0,15817,10415,1200,46.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,11,r5,red,sup,坦克,suishan,,1,1,3,1,5601,13484,300,11.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,b1,blue,top,戰士,embercoil,,0,1,0,0,8020,16640,300,12.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,b2,blue,jungle,刺客,yeiren,,0,0,3,0,6705,12061,577,23.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,b3,blue,mid,法師,leiming,,0,0,2,1,11649,12245,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,b4,blue,adc,射手,liuxing,,0,2,4,1,6834,9121,600,24.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,b5,blue,sup,輔助,mingyunyindao,,0,1,2,0,4227,11234,354,14.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,r1,red,top,戰士,embercoil,,1,3,1,0,9378,15855,900,36.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,r2,red,jungle,刺客,yeiren,,1,3,1,1,7751,10952,1646,66.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,r3,red,mid,法師,leiming,,1,2,1,2,11416,11150,600,24.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,r4,red,adc,射手,liuxing,,1,0,1,2,10971,8386,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,12,r5,red,sup,輔助,mingyunyindao,,1,3,0,2,3297,9985,900,36.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,b1,blue,top,坦克,ironclad,,0,1,1,0,4941,15221,328,14.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,b2,blue,jungle,刺客,sting,,0,0,1,0,4836,10468,622,27.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,b3,blue,mid,法師,mingyun2,,0,0,4,0,8835,11516,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,b4,blue,adc,射手,shensheng,,0,2,4,0,6292,8600,600,26.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,b5,blue,sup,輔助,mingyun,,0,0,4,0,3230,11065,28,1.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,r1,red,top,坦克,ironclad,,1,7,0,0,8587,15342,2100,92.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,r2,red,jungle,刺客,sting,,1,2,1,1,5179,9366,1463,64.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,r3,red,mid,法師,mingyun2,,1,2,1,2,9061,10181,600,26.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,r4,red,adc,射手,shensheng,,1,1,0,2,11448,6443,300,13.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,13,r5,red,sup,輔助,mingyun,,1,2,1,0,4178,8222,600,26.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,b1,blue,top,坦克,tieshixin,,1,1,6,1,11856,33921,300,7.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,b2,blue,jungle,刺客,binghe,,1,6,9,1,17864,20185,2815,71.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,b3,blue,mid,法師,bingshuang,,1,9,7,2,32423,21725,2754,70.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,b4,blue,adc,射手,mori,,1,15,3,2,37343,20662,4500,114.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,b5,blue,sup,坦克,tixue,,1,2,8,0,10340,26643,600,15.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,r1,red,top,坦克,tieshixin,,0,12,3,1,21204,40663,3654,93.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,r2,red,jungle,刺客,binghe,,0,6,3,2,15873,21850,3079,78.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,r3,red,mid,法師,bingshuang,,0,7,8,1,25080,24564,2100,53.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,r4,red,adc,射手,mori,,0,7,10,4,27187,18568,2100,53.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,14,r5,red,sup,坦克,tixue,,0,1,9,4,10140,29653,300,7.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,b1,blue,top,坦克,bingshouweis,,0,2,1,0,9098,16684,600,26.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,b2,blue,jungle,刺客,shanying,,0,2,1,0,5108,10613,1140,49.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,b3,blue,mid,法師,mingyun2,,0,2,2,1,11339,12557,600,26.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,b4,blue,adc,射手,leiting,,0,0,2,1,6988,8463,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,b5,blue,sup,輔助,linghun,,0,1,1,0,3470,11355,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,r1,red,top,坦克,bingshouweis,,1,3,2,0,7930,14467,900,39.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,r2,red,jungle,刺客,shanying,,1,2,0,1,6103,10275,1548,67.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,r3,red,mid,法師,mingyun2,,1,1,0,2,12414,10386,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,r4,red,adc,射手,leiting,,1,1,3,0,7844,8402,300,13.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,15,r5,red,sup,輔助,linghun,,1,0,2,1,4638,11924,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,b1,blue,top,坦克,tiebi,,0,4,4,0,13296,28981,1200,35.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,b2,blue,jungle,刺客,dianguang,,0,2,4,1,11474,16889,1367,40.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,b3,blue,mid,法師,bingshuang,,0,4,4,1,18892,17281,1200,35.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,b4,blue,adc,射手,liangzi,,0,4,4,1,21227,14884,1218,36.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,b5,blue,sup,輔助,huanjing,,0,4,6,2,7424,17008,1200,35.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,r1,red,top,坦克,tiebi,,1,7,3,0,17847,31107,2118,63,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,r2,red,jungle,刺客,dianguang,,1,6,3,1,9319,17417,3010,89.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,r3,red,mid,法師,bingshuang,,1,1,3,4,19544,20306,354,10.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,r4,red,adc,射手,liangzi,,1,4,4,2,15149,13948,1228,36.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,16,r5,red,sup,輔助,huanjing,,1,4,5,2,8465,18278,1200,35.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,b1,blue,top,坦克,shengdun,,0,0,8,0,6532,20494,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,b2,blue,jungle,戰士,tielian,,0,1,3,0,7611,13067,976,37.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,b3,blue,mid,法師,mingyun2,,0,0,5,0,11735,13960,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,b4,blue,adc,射手,shengyan,,0,0,2,0,6886,9971,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,b5,blue,sup,坦克,dadi,,0,1,6,0,3928,16431,300,11.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,r1,red,top,坦克,shengdun,,1,15,0,1,11421,18629,4500,174,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,r2,red,jungle,戰士,tielian,,1,2,0,5,8698,11282,1726,66.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,r3,red,mid,法師,mingyun2,,1,2,0,6,12117,11663,600,23.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,r4,red,adc,射手,shengyan,,1,1,1,5,16082,8547,300,11.6,,,,0,,,,,,,,,,,,,,,,,,0,,
off,17,r5,red,sup,坦克,dadi,,1,4,1,1,4820,13473,1200,46.4,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,b1,blue,top,坦克,shiqiang,,0,1,1,0,4378,13934,300,14.8,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,b2,blue,jungle,戰士,greymantle,,0,0,4,1,4027,9132,568,28.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,b3,blue,mid,法師,bingshuang,,0,0,3,1,7415,9859,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,b4,blue,adc,射手,mirrorshot,,0,0,4,0,6585,6584,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,b5,blue,sup,坦克,ironclad,,0,2,4,1,4516,12474,654,32.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,r1,red,top,坦克,shiqiang,,1,5,1,1,5694,12395,1500,74.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,r2,red,jungle,戰士,greymantle,,1,5,0,3,5443,7221,2127,105.1,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,r3,red,mid,法師,bingshuang,,1,0,1,0,5474,7868,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,r4,red,adc,射手,mirrorshot,,1,2,1,4,12623,6798,600,29.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,18,r5,red,sup,坦克,ironclad,,1,4,0,0,4740,10745,1254,62,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,b1,blue,top,坦克,tiemu,,1,2,5,1,15146,30139,600,17.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,b2,blue,jungle,戰士,chichuan,,1,6,4,2,9650,14819,2611,75.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,b3,blue,mid,法師,lieyan,,1,10,3,3,22686,20190,3000,86.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,b4,blue,adc,射手,hanbing,,1,11,5,4,20567,14950,3300,95.2,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,b5,blue,sup,輔助,xuemai,,1,1,2,5,9760,17719,300,8.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,r1,red,top,坦克,tiemu,,0,4,3,2,11904,28156,1326,38.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,r2,red,jungle,戰士,chichuan,,0,6,6,0,11980,19329,2997,86.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,r3,red,mid,法師,lieyan,,0,7,6,3,18306,20538,2146,61.9,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,r4,red,adc,射手,hanbing,,0,2,11,1,22385,17895,600,17.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,19,r5,red,sup,輔助,xuemai,,0,0,4,5,9368,18009,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,b1,blue,top,坦克,longji,,0,2,4,1,10321,20686,600,23.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,b2,blue,jungle,戰士,dadi2,,0,1,6,0,6794,12161,895,35.3,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,b3,blue,mid,法師,shikong,,0,2,3,0,11134,13630,600,23.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,b4,blue,adc,射手,tianfa,,0,0,3,2,7734,8971,0,0,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,b5,blue,sup,坦克,tiemu,,0,1,4,0,4373,15666,318,12.5,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,r1,red,top,坦克,longji,,1,6,1,1,11918,18082,1800,71,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,r2,red,jungle,戰士,dadi2,,1,8,0,2,8755,10711,3442,135.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,r3,red,mid,法師,shikong,,1,2,1,4,14929,11427,600,23.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,r4,red,adc,射手,tianfa,,1,2,2,2,12247,8751,600,23.7,,,,0,,,,,,,,,,,,,,,,,,0,,
off,20,r5,red,sup,坦克,tiemu,,1,2,2,3,6291,13301,600,23.7,,,,0,,,,,,,,,,,,,,,,,,0,,
