config,seed,strategySide,over,duration_min,winner,strategyWon,kills,kills10,kills15,kills20,bK,rK,towers_blue_down,towers_red_down,towers20,blue_lane_cleared_min,red_lane_cleared_min,stall_min,guards_down_end,blue_nexus_hp_end,red_nexus_hp_end,dragons,barons,lastTowerFall_min,team_t3_20,rejected,violations,conservationFails,wallMs
off,78,,1,30.11,red,,39,4,8,17,19,20,8,7,9,,,,2,-86,7200,4,3,30.09,,0,0,0,9257
off,79,,1,25.65,red,,27,4,8,18,7,20,10,4,10,,,,2,-1385,7200,5,3,25.61,,0,0,0,8229
off,80,,1,24.83,red,,18,2,4,11,7,11,10,2,6,,,,2,-1231,7200,3,2,24.8,,0,0,0,7884
off,81,,1,32.33,red,,44,4,9,19,12,32,10,8,6,,,,3,-49,7200,5,4,32.32,,0,0,0,9976
off,82,,1,29.43,red,,25,1,4,6,8,17,10,7,11,,,,3,-931,7200,5,4,29.4,,0,0,0,8574
off,83,,1,24.9,red,,26,4,8,14,9,17,9,4,9,,,,2,-538,7200,4,3,24.87,,0,0,0,7702
off,84,,1,25.96,red,,22,4,7,13,4,18,10,4,9,,,,2,-844,7200,4,3,25.91,,0,0,0,7756
off,85,,1,22.38,red,,10,0,0,6,2,8,9,4,11,,,,2,-507,7200,3,2,22.25,,0,0,0,7320
off,86,,1,26.12,blue,,23,3,6,11,10,13,6,8,3,,,,2,7200,-119,3,2,26.09,,0,0,0,8687
off,87,,1,29.88,red,,33,2,11,15,13,20,9,6,7,,,,2,-5325,7200,5,4,29.87,,0,0,0,9044
off,88,,1,27.11,red,,28,3,5,11,10,18,9,6,8,,,,2,-66,7200,4,3,27.08,,0,0,0,7944
off,89,,1,24.55,red,,26,2,8,17,5,21,9,4,6,,,,2,-894,7200,3,3,24.53,,0,0,0,7161
off,90,,1,25.9,red,,23,3,5,12,3,20,10,4,7,,,,2,-1686,7200,4,3,25.87,,0,0,0,7399
off,91,,1,22.23,red,,20,4,6,12,5,15,9,4,11,,,,2,-857,7200,4,2,22.17,,0,0,0,7244
off,92,,1,24.27,blue,,21,3,6,16,9,12,8,9,8,,,,2,7200,-519,5,3,24.18,,0,0,0,7145
off,93,,1,24.69,red,,19,1,2,9,8,11,8,6,6,,,,2,-302,7200,3,2,24.65,,0,0,0,7126
off,94,,1,28.35,red,,28,1,6,13,7,21,10,4,5,,,,2,-1220,7200,4,3,28.33,,0,0,0,8061
off,95,,1,26.9,red,,22,3,6,11,7,15,11,4,8,26.43,,,2,-2911,7200,4,3,26.87,,0,0,0,7657
off,96,,1,34.11,blue,,44,2,5,10,20,24,6,9,11,,,,2,7200,-3416,5,4,34.09,,0,0,0,9175
off,97,,1,31.82,red,,39,6,10,17,14,25,9,6,8,,,,2,-399,7200,5,4,31.81,,0,0,0,8921
off,98,,1,23.41,red,,19,3,8,12,3,16,10,3,9,,,,2,-813,7200,4,3,23.37,,0,0,0,6754
off,99,,1,25.36,blue,,20,4,7,12,5,15,7,7,8,,,,2,7200,-206,4,3,25.28,,0,0,0,7404
off,100,,1,31.15,blue,,25,1,7,10,14,11,5,8,8,,,,2,7200,-7044,4,4,31.13,,0,0,0,8692
off,101,,1,31.09,red,,34,1,5,12,18,16,10,5,9,,,,2,-6962,7200,5,4,31.08,,0,0,0,8985
off,102,,1,24.62,red,,20,6,11,15,8,12,9,6,10,,,,2,-968,7200,3,3,24.58,,0,0,0,7163
off,103,,1,24.15,red,,19,2,4,12,12,7,9,5,7,,,,2,-419,7200,5,2,24.12,,0,0,0,6651
off,104,,1,22.7,red,,16,2,3,11,5,11,9,4,9,,,,2,-457,7200,3,2,22.64,,0,0,0,6739
off,105,,1,25.08,blue,,20,4,8,10,11,9,5,9,8,,,,2,7200,-3275,4,3,25.05,,0,0,0,6856
off,106,,1,22.63,red,,15,4,9,12,5,10,7,6,11,,,,2,-371,7200,3,2,22.58,,0,0,0,6483
off,107,,1,28.34,red,,32,5,7,12,14,18,10,8,7,,,,3,-1212,7200,5,4,28.32,,0,0,0,7647
off,108,,1,25.05,red,,19,3,8,13,8,11,9,6,8,,,,2,-1501,7200,3,3,25.03,,0,0,0,7286
off,109,,1,27.11,red,,20,3,7,12,10,10,9,6,7,,,,2,-1104,7200,5,3,27.08,,0,0,0,7449
off,110,,1,30.93,red,,40,3,10,15,10,30,9,4,9,,,,2,-2294,7200,5,4,30.9,,0,0,0,8187
off,111,,1,24.32,red,,19,2,7,13,14,5,8,5,7,,,,2,-578,7200,3,2,24.23,,0,0,0,6510
off,112,,1,28.18,red,,32,3,4,13,13,19,9,6,9,,,,2,-2235,7200,5,3,28.15,,0,0,0,7623
off,113,,1,23.63,red,,18,2,6,12,2,16,10,5,9,,,,2,-1733,7200,3,3,23.58,,0,0,0,6345
off,114,,1,25.05,red,,25,3,9,14,5,20,9,5,5,,,,2,-4980,7200,3,3,25.03,,0,0,0,6686
off,115,,1,25.13,red,,22,2,6,11,8,14,7,6,5,,,,2,-789,7200,3,2,25.09,,0,0,0,6864
off,116,,1,31.18,red,,32,1,7,12,21,11,10,7,6,,,,2,-2532,7200,4,3,31.15,,0,0,0,8589
off,117,,1,23.33,blue,,21,5,8,18,10,11,7,9,9,,,,2,7200,-71,4,2,23.23,,0,0,0,6696
off,118,,1,31.38,blue,,39,2,8,16,16,23,9,11,11,,29.88,,3,7200,-1078,4,3,31.36,,0,0,0,8347
off,119,,1,28.88,red,,28,0,2,9,6,22,9,6,10,,,,2,-1670,7200,5,4,28.43,,0,0,0,7904
off,120,,1,23.9,red,,21,3,9,14,5,16,10,5,9,,,,2,-131,7200,4,3,23.86,,0,0,0,6704
off,121,,1,29.91,red,,39,6,10,17,9,30,10,5,8,,,,2,-2220,7200,5,4,29.89,,0,0,0,8096
off,122,,1,24.47,red,,16,3,7,12,5,11,9,4,9,,,,2,-43,7200,4,3,24.41,,0,0,0,6951
off,123,,1,23.23,blue,,18,4,6,14,10,8,4,10,6,,,,2,7200,-1162,3,2,23.17,,0,0,0,7045
off,124,,1,27.89,blue,,31,2,8,17,21,10,4,10,8,,,,2,7200,-785,4,3,27.87,,0,0,0,7523
off,125,,1,26.17,blue,,17,1,8,12,13,4,4,9,10,,,,2,7200,-898,4,3,26.13,,0,0,0,7432
off,126,,1,26.9,red,,29,2,8,16,6,23,10,5,5,,,,2,-2911,7200,5,3,26.87,,0,0,0,7277
off,127,,1,24.9,red,,23,2,6,14,8,15,9,4,8,,,,2,-538,7200,4,3,24.87,,0,0,0,6588
off,128,,1,27.89,red,,33,2,5,11,10,23,10,3,9,,,,2,-785,7200,4,3,27.87,,0,0,0,7642
off,129,,1,26.63,red,,18,1,5,8,6,12,7,6,6,,,,2,-2566,7200,4,3,26.59,,0,0,0,7665
off,130,,1,27.89,blue,,28,4,7,15,17,11,5,9,8,,,,2,7200,-785,4,4,27.87,,0,0,0,7995
off,131,,1,23.41,red,,18,2,6,15,1,17,9,4,8,,,,2,-813,7200,4,3,23.37,,0,0,0,6751
off,132,,1,24.96,red,,27,4,8,16,9,18,11,2,5,24.23,,,2,-584,7200,4,3,24.9,,0,0,0,7047
off,133,,1,33.17,red,,37,3,7,11,15,22,9,6,9,,,,2,-621,7200,5,4,33.15,,0,0,0,9245
off,134,,1,23.79,red,,23,4,9,17,3,20,9,3,8,,,,2,-4,7200,4,3,23.75,,0,0,0,6525
off,135,,1,23.27,red,,15,0,4,8,4,11,9,4,9,,,,2,-586,7200,3,3,23.16,,0,0,0,6769
off,136,,1,21.86,red,,10,2,6,8,5,5,10,5,12,,,,2,-277,7200,3,2,21.73,,0,0,0,6372
off,137,,1,24.87,blue,,14,1,5,9,3,11,6,8,8,,,,2,7200,-471,4,2,24.78,,0,0,0,7008
off,138,,1,22.18,red,,16,3,7,11,4,12,8,1,7,,,,2,-1597,7200,3,3,22.14,,0,0,0,6426
off,139,,1,26.9,red,,20,4,6,13,8,12,9,5,7,,,,2,-2911,7200,5,3,26.87,,0,0,0,7378
off,140,,1,35.42,blue,,41,3,5,6,26,15,6,10,10,,,,2,7200,-2270,6,4,35.4,,0,0,0,9130
off,141,,1,23.69,red,,20,4,7,10,4,16,10,4,9,,,,2,-531,7200,4,2,23.64,,0,0,0,6497
off,142,,1,30.08,red,,25,1,6,10,10,15,9,5,6,,,,2,-5578,7200,4,4,30.06,,0,0,0,8119
off,143,,1,26.4,red,,22,3,6,12,6,16,10,6,8,,,,2,-2289,7200,5,3,26.37,,0,0,0,7005
off,144,,1,22.07,red,,23,4,10,18,5,18,9,3,8,,,,2,-355,7200,4,3,22.04,,0,0,0,5920
off,145,,1,23.23,blue,,14,4,6,11,11,3,4,9,7,,,,2,7200,-1162,3,2,23.17,,0,0,0,6436
off,146,,1,28.86,red,,35,3,9,16,12,23,9,5,11,,,,2,-2990,7200,5,4,28.83,,0,0,0,7502
off,147,,1,22.84,red,,15,3,6,10,9,6,9,5,12,,,,2,-53,7200,3,2,22.73,,0,0,0,6314
off,148,,1,27.62,red,,27,4,11,15,13,14,9,7,9,,,,2,-1633,7200,3,2,27.59,,0,0,0,7308
off,149,,1,23.69,red,,19,1,4,11,5,14,9,5,9,,,,2,-1305,7200,3,3,23.64,,0,0,0,6330
off,150,,1,27.28,blue,,29,4,10,16,11,18,5,9,7,,,,2,7200,-208,4,3,27.23,,0,0,0,7330
off,151,,1,40.85,blue,,72,2,6,13,32,40,5,10,10,,,,2,7200,-6896,7,5,40.83,,0,0,0,10055
off,152,,1,23.84,red,,18,4,8,14,3,15,9,5,9,,,,2,-32,7200,4,2,23.75,,0,0,0,6328
off,153,,1,25.12,red,,19,3,5,12,12,7,8,6,5,,,,2,-1577,7200,3,2,25.08,,0,0,0,6822
off,154,,1,32.64,blue,,29,3,6,9,12,17,5,9,9,,,,2,7200,-258,6,4,32.63,,0,0,0,8692
off,155,,1,25.08,red,,23,3,5,15,5,18,9,5,5,,,,2,-3288,7200,3,3,25.06,,0,0,0,6813
off,156,,1,35.11,red,,39,2,5,13,27,12,10,6,10,,,,2,-2035,7200,5,4,35.09,,0,0,0,8964
off,157,,1,25.21,red,,29,5,12,17,5,24,10,5,6,,,,2,-1684,7200,3,3,25.17,,0,0,0,6421
off,158,,1,26.11,red,,22,1,5,11,6,16,9,5,4,,,,2,-2858,7200,5,3,26.09,,0,0,0,7506
off,159,,1,25.35,red,,21,5,8,11,6,15,9,5,9,,,,2,-1045,7200,4,3,25.32,,0,0,0,6984
off,160,,1,29.78,red,,32,0,5,13,17,15,8,7,5,,,,2,-1235,7200,4,3,29.73,,0,0,0,8107
off,161,,1,24.13,blue,,19,4,8,12,2,17,7,8,10,,,,2,7200,-1777,4,3,24.11,,0,0,0,6857
off,162,,1,23.13,red,,10,2,2,7,2,8,8,4,10,,,,2,-1039,7200,4,2,23.08,,0,0,0,6700
off,163,,1,22.6,red,,15,4,7,12,4,11,9,5,11,,,,2,-2282,7200,4,3,22.57,,0,0,0,6427
off,164,,1,29.34,red,,34,4,9,17,10,24,10,5,9,,,,2,-4623,7200,5,4,29.33,,0,0,0,7620
off,165,,1,24.09,red,,15,3,6,11,3,12,10,5,7,,,,2,-1866,7200,4,3,24.07,,0,0,0,6514
off,166,,1,23.36,blue,,16,1,2,9,10,6,3,9,8,,,,2,7200,-2228,3,3,23.33,,0,0,0,6595
off,167,,1,23.88,red,,22,3,6,14,6,16,10,3,9,,,,2,-23,7200,4,3,23.53,,0,0,0,6430
off,168,,1,28.63,red,,25,2,7,11,4,21,9,6,9,,,,2,-252,7200,4,3,28.61,,0,0,0,7424
off,169,,1,27.67,red,,29,1,5,12,21,8,7,6,5,,,,2,-1680,7200,4,3,27.63,,0,0,0,6973
off,170,,1,28.36,red,,35,2,6,14,5,30,9,5,10,,,,2,-2432,7200,5,4,28.33,,0,0,0,6979
off,171,,1,28.33,red,,33,2,4,14,15,18,9,6,9,,,,2,-1179,7200,4,3,28.27,,0,0,0,7007
off,172,,1,31.34,red,,42,3,11,18,15,27,10,6,4,,,,2,-3687,7200,4,4,31.33,,0,0,0,7141
off,173,,1,26.67,blue,,27,1,4,14,10,17,5,9,6,,,,2,7200,-1438,4,3,26.63,,0,0,0,6827
off,174,,1,39.42,blue,,60,4,11,18,38,22,5,9,6,,,,2,7200,-5595,7,5,39.41,,0,0,0,9349
off,175,,1,27.89,red,,23,4,8,12,2,21,9,4,10,,,,2,-785,7200,4,3,27.87,,0,0,0,6919
off,176,,1,26.18,red,,23,1,5,11,8,15,9,5,7,,,,2,-1098,7200,5,3,26.14,,0,0,0,6535
off,177,,1,29.68,blue,,37,3,5,17,13,24,6,9,7,,,,2,7200,-1158,4,4,29.66,,0,0,0,7494
off,178,,1,32.61,red,,48,4,10,16,11,37,11,6,8,31.63,,,2,-2092,7200,7,4,32.58,,0,0,0,7500
off,179,,1,22.92,blue,,17,0,3,14,13,4,6,11,11,,22.78,,2,7200,-744,5,3,22.84,,0,0,0,5738
off,180,,1,25.87,red,,34,3,13,23,5,29,10,5,8,,,,2,-1646,7200,4,3,25.83,,0,0,0,6434
off,181,,1,25.14,red,,26,6,14,20,16,10,6,6,6,,,,2,-801,7200,4,3,25.1,,0,0,0,6454
off,182,,1,26.45,red,,24,2,8,14,11,13,10,5,10,,,,2,-431,7200,5,3,26.41,,0,0,0,6639
off,183,,1,28.25,red,,20,2,4,9,3,17,9,3,4,,,,2,-1107,7200,5,3,28.19,,0,0,0,7055
off,184,,1,25.61,red,,25,1,5,14,5,20,9,5,5,,,,2,-1336,7200,4,3,25.57,,0,0,0,6376
off,185,,1,25.12,red,,15,4,7,10,5,10,9,4,8,,,,2,-1577,7200,4,3,25.08,,0,0,0,6612
off,186,,1,23.69,red,,16,3,7,12,2,14,9,3,8,,,,2,-1321,7200,3,3,23.67,,0,0,0,6135
off,187,,1,29.34,red,,33,3,6,12,7,26,10,4,8,,,,2,-2201,7200,5,4,29.32,,0,0,0,7116
off,188,,1,23.86,red,,26,5,12,19,7,19,8,5,7,,,,2,-51,7200,3,2,23.77,,0,0,0,5890
off,189,,1,24.97,blue,,27,4,8,17,15,12,5,10,7,,,,2,7200,-590,5,3,24.91,,0,0,0,6574
off,190,,1,24.89,red,,23,1,7,13,5,18,10,4,9,,,,2,-528,7200,4,3,24.86,,0,0,0,6475
off,191,,1,26.9,blue,,35,3,9,14,17,18,6,9,7,,,,2,7200,-2911,5,3,26.87,,0,0,0,7067
off,192,,1,25.28,blue,,15,0,3,11,11,4,7,9,6,,,,2,7200,-1768,4,3,25.23,,0,0,0,6867
off,193,,1,22.21,red,,14,1,4,10,3,11,9,4,11,,,,2,-821,7200,3,3,22.14,,0,0,0,6047
off,194,,1,23.35,red,,15,1,2,8,5,10,9,5,12,,,,2,-91,7200,3,2,23.25,,0,0,0,6629
off,195,,1,39.69,red,,57,4,5,11,20,37,11,7,10,37.07,,,2,-7137,7200,6,6,39.67,,0,0,0,9509
off,196,,1,27.39,red,,22,4,5,10,11,11,9,5,9,,,,2,-322,7200,5,3,27.37,,0,0,0,7142
off,197,,1,25.19,blue,,23,5,8,13,12,11,4,10,6,,,,2,7200,-858,3,2,25.15,,0,0,0,6673
off,198,,1,22.72,red,,16,1,5,12,8,8,8,4,9,,,,2,-479,7200,4,2,22.66,,0,0,0,6219
off,199,,1,26.37,red,,27,3,8,14,8,19,9,4,8,,,,2,-2248,7200,4,3,26.33,,0,0,0,7028
off,200,,1,26.45,red,,25,2,5,15,9,16,11,5,4,26.05,,,2,-431,7200,4,3,26.41,,0,0,0,7217
standard,1,,1,21.98,red,,23,2,7,16,1,22,11,3,12,19.69,,,2,-1,7200,4,2,21.9,11.5,0,0,0,6678
standard,2,,1,23.97,red,,34,3,6,18,9,25,10,4,10,,,,2,-184,7200,4,3,23.9,11.5,0,0,0,7095
standard,3,,1,22.84,red,,32,3,7,21,13,19,11,3,8,21.85,,,2,-53,7200,4,2,22.73,11.5,0,0,0,7073
standard,4,,1,30.38,blue,,52,0,5,14,32,20,8,10,7,,,,3,7200,-1784,4,3,30.35,12,0,0,0,8817
standard,5,,1,23.38,blue,,31,1,4,18,6,25,7,9,12,,,,2,7200,-130,4,3,23.28,12,0,0,0,7097
standard,6,,1,25.61,blue,,34,3,8,16,17,17,10,10,10,25.57,,,3,7200,-2195,4,3,25.57,11.5,0,0,0,7735
standard,7,,1,22.68,red,,30,3,7,21,10,20,10,7,11,,,,2,-7,7200,3,3,20.7,12,0,0,0,7185
standard,8,,1,30.04,red,,59,0,1,10,31,28,11,9,10,27.43,,,4,-5531,7200,4,4,27.43,11,0,0,0,8641
standard,9,,1,26.18,red,,44,3,4,14,19,25,11,7,5,24.96,,,3,-178,7200,3,2,26.15,11,0,0,0,8012
standard,10,,1,25.15,red,,38,3,6,16,16,22,10,6,9,,,,2,-1618,7200,3,2,25.12,11.5,0,0,0,7320
standard,11,,1,22.63,blue,,21,2,8,14,8,13,7,8,10,,,,2,7200,-382,3,2,22.59,11.5,0,0,0,6749
standard,12,,1,24.6,blue,,41,3,9,19,24,17,8,9,7,,,,3,7200,-2582,3,3,24.58,11,0,0,0,7254
standard,13,,1,21.72,red,,24,2,8,18,7,17,10,6,14,,,,2,-127,7200,3,2,21.65,12,0,0,0,6549
standard,14,,1,22.37,blue,,20,3,4,14,12,8,4,10,10,,,,2,7200,-39,3,2,22.33,11.5,0,0,0,7043
standard,15,,1,22.29,red,,23,3,3,13,4,19,10,8,14,,,,3,-1434,7200,3,2,22.18,12,0,0,0,6785
standard,16,,1,24.32,blue,,34,3,8,17,24,10,5,9,10,,,,2,7200,-578,4,2,24.23,13.5,0,0,0,6964
standard,17,,1,23.69,blue,,24,0,2,13,11,13,5,9,9,,,,2,7200,-531,4,3,23.64,12,0,0,0,6623
standard,18,,1,22.83,blue,,18,2,4,10,5,13,5,11,14,,22.53,,2,7200,-33,4,2,22.63,11.5,0,0,0,6405
standard,19,,1,23.33,red,,33,1,4,20,14,19,8,7,11,,,,2,-3531,7200,3,3,23.31,13,0,0,0,6181
