config,seed,strategySide,over,duration_min,winner,strategyWon,kills,kills10,kills15,kills20,bK,rK,towers_blue_down,towers_red_down,towers20,blue_lane_cleared_min,red_lane_cleared_min,stall_min,guards_down_end,blue_nexus_hp_end,red_nexus_hp_end,dragons,barons,lastTowerFall_min,team_t3_20,rejected,violations,conservationFails,wallMs
standard,15,,1,24.21,red,,37,2,6,17,8,29,11,6,9,23.83,,,2,-1174,7200,3,2,24.16,12.5,0,0,0,6823
standard,16,,1,21.04,red,,23,0,6,19,7,16,10,5,13,,,,2,-363,7200,3,2,20.91,13.5,0,0,0,6077
standard,17,,1,24.91,red,,37,1,9,17,11,26,10,7,9,,,,2,-547,7200,4,3,24.88,11.5,0,0,0,7107
standard,18,,1,22.41,blue,,15,1,3,11,10,5,6,10,10,,,,2,7200,-90,3,2,22.37,12.5,0,0,0,7321
standard,19,,1,19.94,red,,12,2,5,,3,9,10,4,,,,,2,-717,7200,3,2,19.87,0,0,0,0,6299
standard,20,,1,24.7,blue,,25,1,5,8,10,15,8,11,7,,22.1,,2,7200,-311,3,2,24.66,11.5,0,0,0,7527
standard,21,,1,24.4,red,,36,2,8,20,8,28,10,5,11,,,,2,-711,7200,4,3,24.37,13.5,0,0,0,7383
standard,22,,1,18.97,blue,,7,1,4,,5,2,6,10,,,,,2,7200,-262,3,2,18.88,0,0,0,0,5799
standard,23,,1,22.86,red,,24,0,2,16,5,19,9,5,9,,,,2,-1479,7200,3,3,22.86,12,0,0,0,6844
standard,24,,1,25.36,red,,45,3,6,16,24,21,11,6,11,22.43,,,2,-206,7200,5,3,25.28,12.5,0,0,0,7614
standard,25,,1,34.85,red,,88,2,6,19,29,59,11,9,10,25.98,22.94,8.87,2,-2747,7200,7,5,34.84,13,0,0,0,8726
standard,26,,1,22.42,red,,26,1,5,13,4,22,11,5,10,21.88,,,2,-1139,7200,4,2,22.37,12.5,0,0,0,6089
standard,27,,1,28.84,blue,,41,1,3,7,17,24,7,11,11,,26.38,,2,7200,-1700,4,3,28.82,11.5,0,0,0,7672
standard,28,,1,21.85,red,,20,0,6,15,6,14,10,7,15,,,,2,-60,7200,3,3,21.83,13.5,0,0,0,6245
standard,29,,1,21.41,red,,25,3,8,19,9,16,11,7,14,21.23,,,2,-422,7200,3,3,21.38,13.5,0,0,0,5835
standard,30,,1,25.76,blue,,38,3,9,18,19,19,6,10,10,,,,2,7200,-623,3,3,25.68,12.5,0,0,0,6686
standard,31,,1,21.88,red,,20,1,9,16,4,16,11,8,11,20.47,,,2,-373,7200,3,2,21.83,13,0,0,0,5891
standard,32,,1,26.61,blue,,34,0,1,15,18,16,7,11,8,,25.28,,2,7200,-600,4,3,26.58,12.5,0,0,0,6917
standard,33,,1,23.08,red,,23,1,6,11,10,13,11,5,12,21.71,,,2,-1779,7200,3,3,22.93,12,0,0,0,5918
standard,34,,1,20.97,red,,20,2,7,15,5,15,9,2,9,,,,2,-694,7200,2,2,20.88,12.5,0,0,0,5537
standard,35,,1,19.48,red,,17,3,6,,1,16,10,4,,,,,2,-140,7200,3,2,19.37,0,0,0,0,5300
standard,36,,1,22.33,red,,25,0,2,17,5,20,11,5,10,21.13,,,2,-438,7200,3,2,22.21,13,0,0,0,5810
standard,37,,1,21.43,red,,26,3,7,21,8,18,10,5,12,,,,2,-1039,7200,3,2,21.37,13,0,0,0,5398
standard,38,,1,19.94,red,,23,3,10,,5,18,10,5,,,,,2,-717,7200,3,2,19.87,0,0,0,0,5149
standard,39,,1,18.86,red,,14,4,6,,1,13,7,1,,,,,2,-303,7200,3,2,18.82,0,0,0,0,5151
standard,40,,1,24.87,blue,,28,2,7,13,11,17,7,10,9,,,,2,7200,-501,3,3,24.83,11,0,0,0,6564
standard,41,,1,24.33,red,,35,1,6,13,15,20,10,6,13,,,,2,-1322,7200,3,2,24.28,11.5,0,0,0,6016
standard,42,,1,22.42,blue,,17,0,3,12,11,6,5,10,10,,,,2,7200,-1139,4,2,22.37,11,0,0,0,5689
standard,43,,1,21.88,red,,17,0,4,13,3,14,10,4,12,,,,2,-373,7200,3,2,21.83,13,0,0,0,5396
standard,44,,1,22.28,blue,,26,4,10,17,8,18,7,10,10,,,,2,7200,-880,3,2,22.15,12,0,0,0,5611
standard,45,,1,21.64,blue,,18,1,3,10,7,11,7,11,14,,21.64,,2,7200,-489,3,2,21.64,12,0,0,0,5406
standard,46,,1,21.41,red,,20,4,8,17,2,18,9,3,10,,,,2,-85,7200,3,2,21.27,12.5,0,0,0,5502
standard,47,,1,21.86,red,,23,2,5,16,9,14,10,5,13,,,,2,-277,7200,3,2,21.73,13.5,0,0,0,5554
standard,48,,1,22.37,red,,28,1,5,17,8,20,10,7,9,,,,2,-39,7200,3,2,22.33,11.5,0,0,0,5860
standard,49,,1,21.95,blue,,32,2,11,25,12,20,6,10,11,,,,2,7200,-453,3,2,21.88,13,0,0,0,5565
standard,50,,1,19.74,blue,,15,1,3,,4,11,5,9,,,,,2,7200,-30,3,2,19.64,0,0,0,0,5407
standard,51,,1,24.28,red,,38,3,11,26,11,27,10,7,10,,,,2,-538,7200,4,3,24.19,13,0,0,0,5940
standard,52,,1,22.42,red,,29,1,8,17,7,22,11,5,11,21.35,,,2,-1139,7200,3,2,22.37,12.5,0,0,0,5513
standard,53,,1,22.68,red,,28,1,6,17,9,19,10,5,9,,,,2,-424,7200,3,2,22.62,12,0,0,0,5693
standard,54,,1,22.01,red,,30,2,8,21,8,22,10,4,8,,,,2,-20,7200,3,2,21.91,12.5,0,0,0,5546
standard,55,,1,20.4,red,,21,1,8,20,5,16,10,4,12,,,,2,-525,7200,3,2,20.33,13,0,0,0,5390
standard,56,,1,21.92,blue,,24,0,1,16,14,10,6,10,12,,,,2,7200,-420,3,2,21.87,12,0,0,0,5532
standard,57,,1,21.88,red,,33,3,7,24,7,26,10,4,12,,,,2,-1310,7200,3,2,21.83,13,0,0,0,5453
standard,58,,1,20.4,red,,17,2,6,17,3,14,11,5,12,20.11,,,2,-525,7200,3,2,20.38,13,0,0,0,5495
standard,59,,1,20.9,red,,22,3,6,17,5,17,9,3,9,,,,2,-220,7200,4,3,20.84,13,0,0,0,5214
standard,60,,1,20.93,red,,21,3,5,17,2,19,11,4,12,20.08,,,2,-258,7200,4,2,20.87,14,0,0,0,5511
standard,61,,1,21.46,red,,21,1,3,14,4,17,11,3,11,21.06,,,2,-640,7200,3,2,21.38,13,0,0,0,5286
standard,62,,1,21.64,blue,,18,0,4,12,10,8,5,10,8,,,,2,7200,-489,3,2,21.59,12,0,0,0,5861
standard,63,,1,21.22,red,,25,2,8,18,9,16,9,5,11,,,,2,-277,7200,4,2,21.14,13,0,0,0,5283
standard,64,,1,18.97,red,,15,3,10,,2,13,9,5,,,,,2,-262,7200,3,2,18.88,0,0,0,0,4892
standard,65,,1,20.88,red,,21,0,1,17,5,16,11,3,12,19.85,,,2,-1365,7200,3,2,20.83,13,0,0,0,5352
standard,66,,1,20.43,red,,12,1,4,11,4,8,11,6,15,19.19,,,2,-581,7200,3,2,20.37,13,0,0,0,5516
standard,67,,0,60,,,254,1,6,16,125,129,9,9,9,24.43,27.03,32.98,0,7200,7200,10,8,27.03,12,0,0,0,12924
standard,68,,1,24.62,blue,,30,1,5,12,9,21,7,9,9,,,,2,7200,-968,3,3,24.58,12,0,0,0,6075
standard,69,,1,25.22,blue,,28,0,5,11,14,14,7,11,13,,22.93,,2,7200,-61,3,3,25.14,12.5,0,0,0,6208
standard,70,,1,21.39,red,,20,1,6,17,2,18,11,4,13,19.55,,,2,-986,7200,3,2,21.33,13.5,0,0,0,5354
standard,71,,1,20.43,red,,17,3,9,17,4,13,9,6,11,,,,2,-918,7200,3,2,20.36,13,0,0,0,5404
standard,72,,1,21.43,blue,,21,0,3,15,10,11,6,9,10,,,,2,7200,-1039,3,2,21.37,13,0,0,0,5754
standard,73,,1,18.83,red,,16,2,8,,3,13,8,4,,,,,2,-237,7200,2,2,18.78,0,0,0,0,5002
standard,74,,1,22.77,blue,,20,3,8,13,8,12,5,7,9,,,,2,7200,-506,3,2,22.65,12,0,0,0,6338
standard,75,,1,27.12,blue,,42,1,2,17,19,23,7,11,8,,25.88,,2,7200,-2824,4,3,26.18,12.5,0,0,0,6872
standard,76,,1,22.72,blue,,21,1,3,12,6,15,4,8,10,,,,2,7200,-479,4,2,22.66,11.5,0,0,0,6045
standard,77,,1,22.09,red,,26,3,7,19,2,24,9,8,12,,,,2,-1473,7200,3,3,22.07,13.5,0,0,0,5527
standard,78,,1,22.42,blue,,20,0,4,13,8,12,6,9,10,,,,2,7200,-1139,3,2,22.37,12,0,0,0,5735
standard,79,,1,23.42,blue,,24,1,6,15,8,16,7,9,9,,,,2,7200,-824,3,2,23.38,12.5,0,0,0,6069
standard,80,,1,24.37,red,,29,2,6,17,10,19,10,6,10,,,,2,-2098,7200,4,3,24.35,13.5,0,0,0,6453
standard,81,,1,19.91,red,,20,0,7,,2,18,10,4,,,,,2,-657,7200,3,2,19.83,0,0,0,0,5237
standard,82,,1,19.98,red,,20,6,7,,4,16,10,3,,,,,2,-448,7200,4,2,19.88,0,0,0,0,5387
standard,83,,1,26.44,blue,,41,1,4,12,23,18,6,10,11,,,,2,7200,-425,4,3,26.4,12.5,0,0,0,6611
standard,84,,1,20.43,red,,20,3,8,18,3,17,10,5,13,,,,2,-918,7200,3,2,20.36,12.5,0,0,0,5150
standard,85,,1,23.41,red,,33,1,3,15,8,25,10,5,10,,,,2,-813,7200,3,2,23.37,12.5,0,0,0,5892
standard,86,,1,27.84,blue,,41,3,3,9,17,24,8,11,10,,23.87,,2,7200,-738,4,3,27.82,12,0,0,0,7121
standard,87,,1,22.72,blue,,32,3,5,21,20,12,7,9,13,,,,2,7200,-479,3,2,22.66,13,0,0,0,5997
standard,88,,1,24.68,blue,,38,0,3,15,20,18,6,9,9,,,,2,7200,-293,3,2,24.64,12,0,0,0,6223
standard,89,,1,22.72,blue,,18,0,2,11,10,8,5,8,11,,,,2,7200,-479,3,2,22.66,12.5,0,0,0,6111
standard,90,,1,21.43,red,,24,0,5,18,4,20,9,4,11,,,,2,-1039,7200,3,2,21.37,12.5,0,0,0,5433
standard,91,,1,23.13,red,,34,2,5,21,8,26,9,6,13,,,,2,-1039,7200,4,3,23.08,12.5,0,0,0,5806
standard,92,,1,24.65,red,,26,0,2,9,15,11,9,6,9,,,,2,-1008,7200,3,2,24.62,11,0,0,0,6172
standard,93,,1,18.97,red,,14,2,5,,4,10,9,4,,,,,2,-262,7200,3,2,18.88,0,0,0,0,4940
standard,94,,1,21.42,red,,18,3,7,14,2,16,10,5,11,,,,2,-164,7200,3,2,21.37,12.5,0,0,0,5486
standard,95,,1,21.08,red,,24,2,6,19,6,18,10,5,12,,,,2,-3532,7200,3,3,21.06,12.5,0,0,0,5467
standard,96,,1,22.01,red,,31,2,4,20,4,27,11,4,11,21.68,,,2,-20,7200,5,2,21.91,14,0,0,0,5511
standard,97,,1,20.15,blue,,12,1,5,12,9,3,4,8,10,,,,2,7200,-441,2,1,20.08,12.5,0,0,0,5572
standard,98,,1,23.48,red,,35,1,6,17,6,29,10,5,11,,,,2,-257,7200,3,2,23.41,12.5,0,0,0,6077
standard,99,,1,22.5,red,,32,2,5,20,6,26,10,6,10,,,,2,-165,7200,3,2,22.41,13,0,0,0,5727
standard,100,,1,20.69,blue,,17,3,4,15,8,9,6,9,13,,,,2,7200,-257,2,2,20.61,12,0,0,0,5559
standard,101,,1,19.88,red,,13,4,6,,7,6,9,6,,,,,2,-396,7200,3,2,19.85,0,0,0,0,5332
standard,102,,1,22.85,blue,,28,2,4,18,15,13,6,9,9,,,,2,7200,-212,3,3,22.8,11.5,0,0,0,5818
standard,103,,1,20.89,blue,,9,0,2,7,1,8,5,9,11,,,,2,7200,-207,3,2,20.83,11.5,0,0,0,5636
standard,104,,1,19.37,red,,10,2,7,,3,7,10,3,,,,,2,-731,7200,2,2,19.33,0,0,0,0,5135
standard,105,,1,25.31,red,,39,3,6,16,13,26,9,5,7,,,,2,-154,7200,3,2,25.23,12.5,0,0,0,6326
standard,106,,1,22.31,red,,23,2,7,17,11,12,11,6,14,21.56,,,2,-690,7200,3,3,22.28,13.5,0,0,0,5840
standard,107,,1,22.86,red,,26,2,10,17,5,21,10,7,13,,,,2,-2719,7200,4,3,22.83,13.5,0,0,0,5926
standard,108,,1,21.62,red,,22,1,7,16,2,20,9,5,11,,,,2,-741,7200,3,3,21.59,14,0,0,0,5612
standard,109,,1,21.87,red,,20,0,5,15,7,13,10,4,11,,,,2,-289,7200,3,2,21.73,13.5,0,0,0,5631
standard,110,,1,20.57,red,,15,2,4,15,2,13,9,5,12,,,,2,-834,7200,2,2,20.53,13,0,0,0,5257
standard,111,,1,20.91,red,,23,1,7,18,4,19,9,7,12,,,,2,-1409,7200,4,2,20.85,12.5,0,0,0,5277
standard,112,,1,18.07,blue,,7,1,2,,1,6,2,8,,,,,2,7200,-80,2,1,17.74,0,0,0,0,4793
standard,113,,1,22.13,red,,21,0,3,16,7,14,9,6,12,,,,2,-728,7200,4,2,22.08,13.5,0,0,0,5772
standard,114,,1,20.43,red,,29,1,10,26,9,20,9,5,12,,,,2,-581,7200,3,2,20.37,15,0,0,0,5309
standard,115,,1,24.38,red,,38,0,3,18,9,29,11,7,9,23.55,,,2,-597,7200,4,3,23.92,13.5,0,0,0,5980
standard,116,,1,22.9,red,,23,1,3,16,4,19,10,5,8,,,,2,-1541,7200,3,3,22.88,13.5,0,0,0,5652
standard,117,,1,22.88,blue,,23,2,9,15,17,6,4,11,8,,21.36,,2,7200,-138,3,2,22.83,13,0,0,0,5776
standard,118,,1,21.93,blue,,12,1,2,7,4,8,5,9,10,,,,2,7200,-920,3,2,21.88,11.5,0,0,0,5525
standard,119,,1,22.63,red,,25,0,4,13,6,19,9,4,11,,,,2,-382,7200,4,2,22.59,12,0,0,0,5759
standard,120,,1,21.24,red,,16,2,7,14,4,12,10,7,15,,,,2,-314,7200,3,2,21.17,13,0,0,0,5383
standard,121,,1,22.34,red,,19,0,6,18,6,13,11,6,14,22.14,,,2,-461,7200,3,2,22.22,13.5,0,0,0,5814
standard,122,,1,22.84,red,,28,1,6,16,10,18,9,7,10,,,,2,-1782,7200,3,2,22.8,12,0,0,0,5752
standard,123,,1,23.63,red,,25,0,3,11,13,12,9,6,11,,,,2,-1745,7200,3,2,23.59,12,0,0,0,5935
standard,124,,1,22.42,red,,24,0,3,15,6,18,10,4,9,,,,2,-1139,7200,4,2,22.37,12.5,0,0,0,5645
standard,125,,1,23.4,red,,28,3,6,19,8,20,11,6,10,21.15,,,2,-3647,7200,3,3,23.38,12,0,0,0,5854
standard,126,,1,26.33,blue,,39,1,1,10,15,24,6,9,11,,,,2,7200,-321,4,3,26.3,12,0,0,0,6350
standard,127,,1,21.43,blue,,20,1,5,17,18,2,3,9,9,,,,2,7200,-1039,3,2,21.37,12,0,0,0,5693
standard,128,,1,20.91,red,,17,0,3,14,6,11,10,4,12,,,,2,-552,7200,3,2,20.42,11.5,0,0,0,5382
standard,129,,1,24.12,red,,31,0,7,16,6,25,11,6,10,22.28,,,2,-381,7200,4,3,24.08,12.5,0,0,0,6123
standard,130,,1,20.43,red,,20,1,5,19,6,14,9,5,11,,,,2,-567,7200,3,2,20.36,11.5,0,0,0,5422
standard,131,,1,18.59,red,,8,1,5,,2,6,10,1,,,,,2,-137,7200,2,2,18.41,0,0,0,0,4853
standard,132,,1,23.68,red,,31,0,4,16,11,20,9,6,9,,,,2,-521,7200,3,2,23.63,12,0,0,0,5924
standard,133,,1,24.39,blue,,33,0,4,15,18,15,7,11,9,,22.78,,2,7200,-701,4,2,24.36,11.5,0,0,0,6338
standard,134,,1,23.32,red,,27,1,4,12,9,18,9,6,13,,,,2,-51,7200,3,2,23.22,12.5,0,0,0,5856
standard,135,,1,28.28,red,,64,3,9,21,21,43,10,6,10,,,,2,-1139,7200,4,3,28.23,12.5,0,0,0,6411
standard,136,,1,23.33,red,,29,2,4,18,5,24,11,4,9,22.38,,,2,-2177,7200,4,3,23.3,12.5,0,0,0,5746
standard,137,,1,21.39,red,,26,0,7,20,3,23,11,4,11,20.14,,,2,-986,7200,3,2,21.33,12,0,0,0,5249
standard,138,,1,29.33,red,,61,2,8,17,26,35,11,8,7,26.85,,,2,-2193,7200,4,3,29.31,12.5,0,0,0,7054
standard,139,,1,22.4,red,,22,0,4,10,5,17,11,5,12,20.54,,,2,-80,7200,3,2,22.36,12.5,0,0,0,5739
standard,140,,1,21.53,red,,19,2,3,16,4,15,9,5,12,,,,2,-258,7200,3,2,21.41,11.5,0,0,0,5519
standard,141,,1,25.83,red,,41,3,5,14,20,21,10,6,12,,,,2,-1597,7200,4,3,25.79,12,0,0,0,6343
standard,142,,1,23.88,red,,31,0,3,12,8,23,10,7,9,,,,2,-23,7200,4,3,23.62,11,0,0,0,5941
standard,143,,1,26.33,blue,,42,2,5,18,22,20,8,11,9,,23.31,,2,7200,-1085,4,3,26.32,12,0,0,0,6456
standard,144,,1,23.38,red,,25,2,5,15,9,16,9,5,10,,,,2,-1382,7200,3,3,23.33,12,0,0,0,5793
standard,145,,1,21.42,red,,25,3,7,20,7,18,11,4,8,21.24,,,2,-164,7200,3,2,21.37,12.5,0,0,0,5310
standard,146,,1,23.48,red,,29,1,3,18,9,20,9,6,9,,,,2,-257,7200,4,2,23.41,12.5,0,0,0,5858
standard,147,,1,21.33,red,,23,2,5,20,1,22,11,6,13,19.43,,,2,-319,7200,4,3,21.31,13,0,0,0,5271
standard,148,,1,22.69,red,,20,2,4,12,6,14,8,8,12,,,,2,-14,7200,3,3,22.64,12,0,0,0,5703
standard,149,,1,20.93,red,,23,0,4,17,11,12,9,5,12,,,,2,-258,7200,3,2,20.87,13.5,0,0,0,5260
standard,150,,1,21.43,red,,15,1,3,12,2,13,11,8,14,21.25,,,2,-1039,7200,3,2,21.37,12,0,0,0,5596
standard,151,,1,20.07,red,,18,1,7,18,5,13,11,6,17,18.96,,,2,-2508,7200,3,2,19.91,13.5,0,0,0,5107
standard,152,,1,19.94,red,,25,2,10,,3,22,10,2,,,,,2,-717,7200,3,2,19.87,0,0,0,0,5096
standard,153,,1,27.61,red,,45,0,1,13,16,29,11,8,9,25.3,,,2,-1624,7200,4,3,27.58,12,0,0,0,6560
standard,154,,1,25.33,red,,39,2,4,18,13,26,10,6,11,,,,2,-37,7200,3,3,25.31,12.5,0,0,0,6317
standard,155,,1,24.42,blue,,32,1,4,15,19,13,8,11,13,,23.64,,2,7200,-4,4,3,24.38,12.5,0,0,0,6483
standard,156,,1,21.36,blue,,23,1,3,17,9,14,5,9,12,,,,2,7200,-14,3,2,21.22,12.5,0,0,0,5764
standard,157,,1,21.53,red,,20,0,5,13,2,18,11,2,9,21.28,,,2,-258,7200,3,2,21.41,12,0,0,0,5501
standard,158,,1,25.38,blue,,39,1,7,19,14,25,8,11,10,,22.83,,2,7200,-1900,3,3,25.34,13,0,0,0,6427
standard,159,,1,22.58,red,,19,1,3,12,4,15,10,6,12,,,,2,-1080,7200,4,3,22.56,13.5,0,0,0,5881
standard,160,,1,21.39,blue,,20,1,5,15,8,12,7,10,11,,,,2,7200,-986,3,2,21.33,13,0,0,0,5468
standard,161,,1,20.43,red,,17,0,4,16,2,15,10,4,12,,,,2,-581,7200,3,2,20.37,13,0,0,0,5207
standard,162,,1,20.89,red,,17,0,5,14,8,9,11,3,10,20.68,,,2,-594,7200,3,2,20.83,11.5,0,0,0,5393
standard,163,,1,18.47,red,,16,3,5,,2,14,9,5,,,,,2,-173,7200,3,2,18.42,0,0,0,0,4866
standard,164,,1,22.91,red,,25,0,8,15,8,17,9,7,12,,,,2,-746,7200,3,2,22.87,12.5,0,0,0,5591
standard,165,,1,20.36,red,,15,0,5,14,3,12,11,5,16,18.4,,,2,-1168,7200,3,2,19.92,13,0,0,0,5176
standard,166,,1,43.34,blue,,126,1,2,11,66,60,9,11,11,26.65,26.49,16.69,2,7200,-10978,7,6,43.33,12,0,0,0,9796
standard,167,,1,20.56,red,,18,2,6,17,1,17,10,3,10,,,,2,-343,7200,3,2,20.41,13,0,0,0,5319
standard,168,,1,24.89,red,,23,1,6,11,6,17,9,7,11,,,,2,-1310,7200,4,3,24.88,12,0,0,0,6286
standard,169,,1,26.12,red,,36,3,8,14,12,24,9,6,10,,,,2,-119,7200,4,3,26.09,12,0,0,0,6413
standard,170,,1,21.42,red,,16,1,4,14,1,15,11,2,9,20.18,,,2,-164,7200,3,2,21.37,13,0,0,0,5638
standard,171,,1,22.97,red,,23,0,4,15,5,18,11,7,12,20.43,,,2,-808,7200,3,2,22.9,12,0,0,0,5981
standard,172,,1,22.4,blue,,25,0,0,16,15,10,3,9,9,,,,2,7200,-80,3,2,22.36,12.5,0,0,0,5749
standard,173,,1,20.56,red,,23,1,6,19,9,14,10,4,11,,,,2,-343,7200,3,2,20.41,13.5,0,0,0,5247
standard,174,,1,18.98,red,,9,1,5,,1,8,11,5,,17.85,,,2,-834,7200,3,2,18.9,0,0,0,0,5155
standard,175,,1,21.88,red,,26,0,1,14,8,18,10,5,10,,,,2,-373,7200,3,2,21.83,11.5,0,0,0,5497
standard,176,,1,21.04,red,,21,3,6,18,4,17,9,5,11,,,,2,-363,7200,3,2,20.91,12,0,0,0,5155
standard,177,,1,22.01,red,,31,3,9,21,10,21,10,7,9,,,,2,-20,7200,3,2,21.91,13.5,0,0,0,5430
standard,178,,1,22.23,red,,25,1,6,14,8,17,11,6,15,19.98,,,2,-857,7200,3,2,22.17,12,0,0,0,5678
standard,179,,1,19.43,red,,17,4,6,,4,13,10,4,,,,,2,-98,7200,4,2,19.37,0,0,0,0,4788
standard,180,,1,21.88,red,,20,1,5,15,13,7,9,5,11,,,,2,-312,7200,4,2,21.75,11.5,0,0,0,5360
standard,181,,1,24.23,blue,,38,3,7,19,7,31,7,9,13,,,,2,7200,-481,6,3,24.14,13,0,0,0,5715
standard,182,,1,21.39,red,,19,1,4,17,7,12,10,7,13,,,,2,-986,7200,3,2,21.33,12,0,0,0,5496
standard,183,,1,26.62,red,,35,1,5,13,15,20,9,7,9,,,,2,-2556,7200,3,2,26.58,11.5,0,0,0,6358
standard,184,,1,22.91,red,,30,1,7,19,13,17,10,6,10,,,,2,-179,7200,3,2,22.87,11,0,0,0,5528
standard,185,,1,20.43,red,,19,1,5,16,4,15,9,4,11,,,,2,-581,7200,3,2,20.37,12.5,0,0,0,5065
standard,186,,1,21.92,red,,28,3,9,20,4,24,10,3,9,,,,2,-420,7200,3,2,21.87,12.5,0,0,0,5276
standard,187,,1,21.92,red,,20,1,2,13,5,15,10,6,11,,,,2,-420,7200,3,2,21.87,12,0,0,0,5428
standard,188,,1,25.65,blue,,45,2,6,17,14,31,7,10,7,,,,2,7200,-1385,4,3,25.61,12,0,0,0,5803
standard,189,,1,26.44,red,,47,0,3,12,22,25,10,6,12,,,,2,-425,7200,4,3,26.4,12,0,0,0,6362
standard,190,,1,19.96,blue,,18,1,5,,12,6,4,8,,,,,2,7200,-1206,2,2,19.9,0,0,0,0,4979
standard,191,,1,21.43,red,,14,2,2,10,5,9,10,6,12,,,,2,-1039,7200,3,2,21.37,12,0,0,0,5283
standard,192,,1,22.91,red,,30,4,10,19,8,22,11,7,11,21.64,,,2,-179,7200,3,2,22.87,13,0,0,0,5352
standard,193,,1,22.65,blue,,26,0,5,18,21,5,7,10,12,,,,2,7200,-2364,3,3,22.62,13.5,0,0,0,5489
standard,194,,1,22.92,blue,,29,1,8,18,13,16,7,10,10,,,,2,7200,-190,3,2,22.88,12.5,0,0,0,5626
standard,195,,1,24.39,blue,,36,0,3,17,24,12,8,9,11,,,,2,7200,-3869,4,3,24.37,12.5,0,0,0,5748
standard,196,,1,21.71,red,,25,0,5,20,3,22,10,5,11,,,,2,-115,7200,3,2,21.64,13.5,0,0,0,5057
standard,197,,1,21.43,red,,17,1,7,13,3,14,11,4,9,20.59,,,2,-1039,7200,3,2,21.37,12,0,0,0,5218
standard,198,,0,60,,,221,1,7,16,103,118,9,9,5,23.38,23.53,36.48,0,7200,7200,9,8,23.53,12,0,0,0,8899
standard,199,,1,21.39,blue,,24,1,6,20,13,11,4,9,11,,,,2,7200,-1425,3,2,21.34,12.5,0,0,0,4037
standard,200,,1,20.43,blue,,16,1,8,16,12,4,3,9,10,,,,2,7200,-932,3,2,20.37,11.5,0,0,0,3714
