config,seed,pid,side,role,arch,heroId,strategy,won,k,d,a,dmg,taken_approx,gold,goldPerMin,t3_1_min,t3_2_min,t3_3_min,t3Count,completed10,completed15,completed20,completedEnd,unspent10,unspent15,unspent20,unspentEnd,earned10,earned15,earned20,earned20_passive,earned20_minion,earned20_kill,earned20_assist,earned20_tower,earned20_camp,earned20_objective,earned20_tithe,counterPlanned
standard,2,b1,blue,top,戰士,cinderfist,standard,0,3,0,0,13077,25639,8948,383.2,12.38,17.83,,2,0,1,2,2,922,146,283,668,2972,4796,7783,5266,549,1440,,400,,128,,t3_shieldbreaker|t3_finalstring
standard,2,b2,blue,jungle,戰士,chichuan,standard,0,0,3,0,8456,16926,7712,330.3,10.02,20.54,,2,0,1,1,2,1355,264,1110,261,3355,4914,6660,5266,272,,,,994,128,,t3_shieldbreaker|t3_finalstring
standard,2,b3,blue,mid,法師,ronghuo,standard,0,2,3,0,18394,14494,9231,395.3,13.18,22.23,,2,0,1,1,2,830,156,222,1200,3090,4706,6722,5266,848,480,,,,128,,t3_psyward
standard,2,b4,blue,adc,射手,leiting,standard,0,3,3,1,19179,12124,9863,422.4,11.69,19.27,,2,0,1,2,2,866,200,376,1282,3026,4930,6626,5266,592,,240,400,,128,,t3_shieldbreaker|t3_rendspear
standard,2,b5,blue,sup,輔助,linghun,standard,0,0,2,1,7568,20049,8805,377.1,8.56,14.68,20.79,3,1,2,2,3,384,368,714,325,3784,5768,7744,5266,42,,240,,,128,2067,t3_calmveil
standard,2,r1,red,top,戰士,cinderfist,standard,1,4,1,1,14880,25800,10177,435.9,11.2,20.76,,2,0,1,1,2,1312,494,2346,1577,3362,5074,7826,5266,512,960,,960,,128,,t3_shieldbreaker|t3_finalstring
standard,2,r2,red,jungle,戰士,chichuan,standard,1,3,0,0,10890,18075,9656,413.5,10.58,17.38,,2,0,1,2,2,1080,709,485,1105,3080,6139,8435,5266,32,1440,,160,1196,341,,t3_shieldbreaker|t3_finalstring
standard,2,r3,red,mid,法師,ronghuo,standard,1,0,2,1,18284,12486,8199,351.1,11.48,21.83,,2,0,1,1,2,846,176,579,648,3106,5506,7079,5266,672,,240,560,,341,,t3_psyward
standard,2,r4,red,adc,射手,leiting,standard,1,4,4,1,22618,10709,10487,449.1,11.37,20.73,,2,0,1,1,2,850,206,1426,1586,3010,5106,7106,5266,512,,240,960,,128,,t3_shieldbreaker|t3_rendspear
standard,2,r5,red,sup,輔助,linghun,standard,1,0,1,1,8140,12908,9216,394.7,7.2,14.05,19.92,3,1,2,3,3,1231,555,144,735,3731,5955,8144,5266,96,,240,160,,341,2040,t3_calmveil
standard,3,b1,blue,top,戰士,leimingcf,standard,1,0,2,0,12461,26396,7504,339,11.22,20.24,,2,0,1,1,2,880,134,1290,403,2930,4834,6770,5266,480,,,640,,384,,t3_shieldbreaker|t3_finalstring
standard,3,b2,blue,jungle,戰士,jufeng,standard,1,1,2,0,7097,12347,8164,368.9,10.89,21.3,,2,0,1,1,2,1111,558,1395,514,3111,5088,6825,5266,208,,,240,727,384,,t3_shieldbreaker|t3_finalstring
standard,3,b3,blue,mid,法師,gambler,standard,1,2,2,0,17515,13206,8849,399.8,11.99,20.24,,2,0,1,1,2,809,193,1135,348,3069,5523,7635,5266,800,480,,640,65,384,,t3_psyward
standard,3,b4,blue,adc,射手,liangzi,standard,1,7,2,0,15063,9586,11424,516.1,11.21,17.85,20.93,3,0,1,2,3,794,242,398,943,2954,5922,9298,5266,608,2400,,640,,384,,t3_shieldbreaker|t3_rendspear
standard,3,b5,blue,sup,輔助,shiguang,standard,1,0,0,2,5562,13657,9460,427.4,6.92,13.72,18.06,3,1,2,3,3,371,299,486,710,3771,6179,8486,5266,144,,240,640,,384,1812,t3_calmveil
standard,3,r1,red,top,戰士,leimingcf,standard,0,3,0,0,15453,24856,8806,397.9,11.5,18.13,,2,0,1,2,2,1008,554,510,505,3058,6034,8210,5266,640,1440,,800,,64,,t3_shieldbreaker|t3_finalstring
standard,3,r2,red,jungle,戰士,jufeng,standard,0,1,1,2,13199,14477,8694,392.8,9,19.59,,2,1,1,2,2,328,625,149,743,3428,5755,7499,5266,338,,480,,1350,64,,t3_shieldbreaker|t3_finalstring
standard,3,r3,red,mid,法師,gambler,standard,0,0,4,0,12493,13632,7424,335.4,13.03,,,1,0,1,1,1,910,108,250,923,3170,4658,6450,5266,720,,,400,,64,,t3_psyward
standard,3,r4,red,adc,射手,liangzi,standard,0,4,4,0,14540,9776,8752,395.4,11.64,20.93,,2,0,1,1,2,890,422,994,201,3050,4722,6674,5266,664,480,,200,,64,,t3_shieldbreaker|t3_rendspear
standard,3,r5,red,sup,輔助,shiguang,standard,0,0,1,0,4524,11472,8774,396.4,7.7,13.88,,2,1,2,2,2,1343,632,770,1744,3843,6032,7800,5266,261,,,200,,64,2009,t3_calmveil
standard,4,b1,blue,top,戰士,dadi2,standard,0,0,2,0,8790,21009,7413,338.3,12.08,21.23,,2,0,1,1,2,864,124,968,263,2914,4754,6498,5266,352,,,800,,80,,t3_shieldbreaker|t3_finalstring
standard,4,b2,blue,jungle,戰士,langwang,standard,0,0,0,0,7356,15369,6988,318.8,10.48,21.48,,2,0,1,1,2,1141,399,754,387,3141,4799,6354,5266,288,,,,720,80,,t3_shieldbreaker|t3_finalstring
standard,4,b3,blue,mid,法師,ronghuo,standard,0,0,3,0,13291,14541,7085,323.3,13.32,,,1,0,1,1,1,822,704,490,1005,3082,4554,6570,5266,904,,,400,,0,,t3_psyward
standard,4,b4,blue,adc,射手,shengyan,standard,0,2,5,0,10866,12701,8267,377.2,12.08,20.61,,2,0,1,1,2,922,112,959,586,3082,4892,6759,5266,813,,,600,,80,,t3_shieldbreaker|t3_rendspear
standard,4,b5,blue,sup,坦克,dadi,standard,0,0,0,0,4319,18658,8736,398.6,8.31,14.95,21.74,3,1,2,2,3,275,196,980,135,3875,6096,8220,5266,298,,,600,,80,1975,t3_calmveil|t3_thornmail
standard,4,r1,red,top,戰士,dadi2,standard,1,1,0,0,9377,18474,8533,389.4,11.42,19.69,,2,0,1,2,2,1072,236,592,483,3122,4866,7442,5266,672,480,,640,,384,,t3_shieldbreaker|t3_finalstring
standard,4,r2,red,jungle,戰士,langwang,standard,1,0,0,0,6653,10350,8098,369.5,11.4,20.63,,2,0,1,1,2,1259,1051,1703,397,3259,5331,7183,5266,208,,,240,1084,384,,t3_shieldbreaker|t3_finalstring
standard,4,r3,red,mid,法師,ronghuo,standard,1,1,1,1,20086,11054,8285,378,13.42,21.42,,2,0,1,1,2,798,144,414,435,3058,4994,6914,5266,784,,240,240,,384,,t3_psyward
standard,4,r4,red,adc,射手,shengyan,standard,1,8,1,0,25697,10267,12243,558.6,9.73,15.94,20.18,3,1,1,2,3,420,879,1147,862,3770,6559,10047,5266,957,2400,,1040,,384,,t3_shieldbreaker|t3_rendspear
standard,4,r5,red,sup,坦克,dadi,standard,1,0,0,0,6735,17391,9806,447.4,7.73,14.44,19.93,3,1,2,3,3,251,265,77,305,3851,6165,8677,5266,130,,,640,,384,2256,t3_calmveil|t3_thornmail
standard,5,b1,blue,top,戰士,ronggang,standard,0,2,4,0,10224,30033,9133,352.7,11.93,19.43,,2,0,1,2,2,864,338,338,532,2914,5218,7138,5266,448,960,,400,,64,,t3_shieldbreaker|t3_finalstring
standard,5,b2,blue,jungle,戰士,tielian,standard,0,0,6,1,7921,21044,8397,324.3,10.34,21.24,,2,0,1,1,2,1023,886,1045,447,3023,4936,6475,5266,256,,240,,648,64,,t3_shieldbreaker|t3_finalstring
standard,5,b3,blue,mid,法師,gambler,standard,0,3,7,2,20058,18019,10335,399.2,11.93,21.08,,2,0,1,1,2,942,284,1122,1035,3202,4834,7202,5266,752,480,240,400,,64,,t3_psyward
standard,5,b4,blue,adc,射手,mirrorshot,standard,0,3,8,2,22822,13937,9525,367.9,12.09,21.61,,2,0,1,1,2,690,306,386,944,2850,4306,6186,5266,416,,240,200,,64,,t3_shieldbreaker|t3_rendspear
standard,5,b5,blue,sup,輔助,mantra,standard,0,0,5,3,6271,22621,10578,408.5,7.05,14.93,19.33,3,1,2,3,3,427,299,324,1537,3827,6179,8324,5266,208,,,1000,,64,1786,t3_calmveil
standard,5,r1,red,top,戰士,ronggang,standard,1,6,1,2,17415,26898,12445,480.6,9.32,17.18,21.11,3,1,1,2,3,237,127,606,1044,3387,5307,8906,5266,521,1920,80,720,14,384,,t3_shieldbreaker|t3_finalstring
standard,5,r2,red,jungle,戰士,tielian,standard,1,2,2,1,14335,19295,10740,414.8,11.48,17.87,23.33,3,0,1,2,3,1400,1000,809,710,3400,5950,8459,5266,246,960,120,320,1162,384,,t3_shieldbreaker|t3_finalstring
standard,5,r3,red,mid,法師,gambler,standard,1,8,4,3,21338,16552,12864,496.9,11.94,18.42,22.73,3,0,1,2,3,852,216,258,1264,3112,5816,9008,5266,678,1920,440,320,,384,,t3_psyward
standard,5,r4,red,adc,射手,mirrorshot,standard,1,13,1,0,42399,10259,15331,592.1,12.11,19.58,24.82,4,0,1,2,4,808,356,384,1480,2968,5256,7384,5266,534,480,,720,,384,,t3_shieldbreaker|t3_rendspear
standard,5,r5,red,sup,輔助,mantra,standard,1,1,0,7,8479,17201,12159,469.6,7.97,14.5,18.5,4,1,2,3,4,350,302,808,779,3750,6182,8508,5266,67,,560,320,,384,1911,t3_calmveil
standard,6,b1,blue,top,戰士,jingci,standard,1,2,2,1,13500,24297,9666,414.3,11.68,17.83,23.24,3,0,1,2,3,1056,170,198,66,3106,5650,8498,5266,640,960,240,1200,,192,,t3_shieldbreaker|t3_finalstring
standard,6,b2,blue,jungle,戰士,greymantle,standard,1,0,2,2,10403,14836,8621,369.5,9.57,19.27,,2,1,1,2,2,232,697,501,971,3332,5227,7251,5266,384,,480,,929,192,,t3_shieldbreaker|t3_finalstring
standard,6,b3,blue,mid,法師,ronghuo,standard,1,0,5,1,17060,16600,7677,329,12.73,,,1,0,1,1,1,872,150,396,1596,3132,4700,6476,5266,778,,240,,,192,,t3_psyward
standard,6,b4,blue,adc,射手,hanbing,standard,1,6,5,0,21871,11040,10368,444.4,11.41,20.78,,2,0,1,1,2,898,110,1568,1468,3058,5010,7248,5266,608,960,,200,22,192,,t3_shieldbreaker|t3_rendspear
standard,6,b5,blue,sup,輔助,xuemai,standard,1,1,4,0,6693,18112,10281,440.6,8.76,14.87,18.77,3,1,2,3,3,116,100,226,1050,3816,5800,8976,5266,181,480,,600,,192,2256,t3_calmveil
standard,6,r1,red,top,戰士,jingci,standard,0,4,0,0,11796,27003,9504,407.3,9.82,15.98,,2,1,1,2,2,228,470,238,903,3378,5650,7938,5266,400,1440,,640,,192,,t3_shieldbreaker|t3_finalstring
standard,6,r2,red,jungle,戰士,greymantle,standard,0,7,1,0,15593,16818,11436,490.1,8.93,15.88,20.58,3,1,1,2,3,527,1697,560,985,3627,7127,9110,5266,296,2400,,240,716,192,,t3_shieldbreaker|t3_finalstring
standard,6,r3,red,mid,法師,ronghuo,standard,0,1,4,2,16943,14096,8853,379.4,12.51,21.42,,2,0,1,1,2,798,1122,520,1002,3058,4972,7020,5266,682,,240,640,,192,,t3_psyward
standard,6,r4,red,adc,射手,hanbing,standard,0,6,2,0,14959,9609,10122,433.8,12.33,19.23,,2,0,1,2,2,850,534,394,1222,3010,4834,7714,5266,576,1440,,240,,192,,t3_shieldbreaker|t3_rendspear
standard,6,r5,red,sup,輔助,xuemai,standard,0,0,2,3,7466,13753,10159,435.4,8.63,13.09,19.07,3,1,2,3,3,631,968,338,929,3731,6368,8338,5266,157,,480,240,,192,2002,t3_calmveil
standard,7,b1,blue,top,戰士,longyi,standard,0,0,3,0,10775,25572,7585,338.4,9.9,19.18,,2,1,1,2,2,36,292,253,335,3186,5042,6903,5266,773,,,800,,64,,t3_shieldbreaker|t3_finalstring
standard,7,b2,blue,jungle,刺客,jingxiang,standard,0,0,8,0,6611,11467,7316,326.4,10.58,21.18,,2,0,1,1,2,1326,521,918,316,3256,4901,6548,5266,280,,,,937,64,,t3_finalstring
standard,7,b3,blue,mid,法師,haixiao,standard,0,0,4,0,16245,15758,7319,326.5,12.44,21.2,,2,0,1,1,2,1022,272,872,668,3282,4722,6652,5266,922,,,400,,64,,t3_psyward
standard,7,b4,blue,adc,射手,xuanfeng,standard,0,2,6,0,12014,12610,8647,385.7,12.12,21.53,,2,0,1,1,2,882,118,900,66,3042,4418,6700,5266,490,480,,400,,64,,t3_shieldbreaker|t3_rendspear
standard,7,b5,blue,sup,坦克,longji,standard,0,0,2,0,4896,18957,8373,373.5,9.1,15.58,22.3,3,1,1,2,3,967,461,311,172,3867,5811,7691,5266,189,,,,,64,2171,t3_calmveil|t3_thornmail
standard,7,r1,red,top,戰士,longyi,standard,1,7,0,0,16477,22092,11884,530.1,10,15.28,19.17,3,1,1,3,3,116,1272,116,1933,3266,6802,10066,5266,896,2880,,640,,384,,t3_shieldbreaker|t3_finalstring
standard,7,r2,red,jungle,刺客,jingxiang,standard,1,4,0,3,8758,9799,10831,483.2,10.73,16.13,,2,0,1,2,2,1476,833,375,2451,3406,6463,8755,5266,133,960,560,240,1211,384,,t3_finalstring
standard,7,r3,red,mid,法師,haixiao,standard,1,6,0,5,19770,12040,12025,536.4,12.93,19.26,21.59,3,0,1,2,3,910,396,332,595,3170,5996,9132,5266,842,1440,560,640,,384,,t3_psyward
standard,7,r4,red,adc,射手,xuanfeng,standard,1,5,2,7,25077,7971,11500,513,10.88,19.61,21.53,3,0,1,2,3,951,179,419,299,3111,5559,9319,5266,629,1440,1160,440,,384,,t3_shieldbreaker|t3_rendspear
standard,7,r5,red,sup,坦克,longji,standard,1,1,0,7,6989,16773,11442,510.4,9.15,14.69,18.61,3,1,2,3,3,927,133,113,1462,3827,6493,9613,5266,186,480,600,440,,384,2256,t3_calmveil|t3_thornmail
standard,8,b1,blue,top,戰士,chichuan,standard,1,0,3,1,11902,24536,8451,352.3,10.73,22.06,,2,0,1,1,2,928,180,872,401,2978,4930,6402,5266,432,,240,160,,304,,t3_shieldbreaker|t3_finalstring
standard,8,b2,blue,jungle,刺客,guihuo,standard,1,1,5,1,5455,10248,8668,361.3,10.88,19.71,,2,0,1,2,2,1147,765,245,587,3077,5445,7245,5266,160,480,240,160,875,64,,t3_finalstring
standard,8,b3,blue,mid,法師,leiming,standard,1,2,4,0,17543,13710,9342,389.4,12.12,21.36,,2,0,1,1,2,886,130,928,1011,3146,5460,7428,5266,818,480,,560,,304,,t3_psyward
standard,8,b4,blue,adc,射手,dawnstrike,standard,1,8,3,1,25304,11126,12171,507.3,10.57,20.07,22.44,3,0,1,1,3,1082,206,2410,971,3242,4986,8090,5266,680,1440,240,160,,304,,t3_shieldbreaker|t3_rendspear
standard,8,b5,blue,sup,坦克,thornwall,standard,1,1,2,0,9238,21696,10976,457.5,8.68,13.36,19.04,3,1,2,3,3,1007,224,432,995,3907,6584,9512,5266,245,480,,960,,304,2256,t3_calmveil|t3_thornmail
standard,8,r1,red,top,戰士,chichuan,standard,0,5,1,1,14511,25393,11219,467.6,9.47,18.52,22.35,3,1,1,2,3,260,308,308,1269,3410,5538,8658,5266,688,2400,240,,,64,,t3_shieldbreaker|t3_finalstring
standard,8,r2,red,jungle,刺客,guihuo,standard,0,4,2,1,9182,13404,10489,437.2,10.1,18.77,22.53,3,0,1,2,3,1450,196,841,309,3380,5046,8021,5266,272,960,240,133,1085,64,,t3_finalstring
standard,8,r3,red,mid,法師,leiming,standard,0,3,6,2,18475,16946,9614,400.7,12.81,21.01,,2,0,1,1,2,920,74,1056,213,3180,5404,7556,5266,866,480,480,400,,64,,t3_psyward
standard,8,r4,red,adc,射手,dawnstrike,standard,0,4,3,3,18687,10112,10505,437.8,12.21,22.88,,2,0,1,1,2,794,198,1159,1604,2954,4498,6839,5266,656,480,240,133,,64,,t3_shieldbreaker|t3_rendspear
standard,8,r5,red,sup,坦克,thornwall,standard,0,1,0,0,6311,20062,10575,440.8,9.23,16.14,21.18,3,1,1,2,3,972,637,1305,595,3872,5987,8545,5266,301,480,,133,43,64,2256,t3_calmveil|t3_thornmail
standard,9,b1,blue,top,戰士,xueyue,standard,0,1,2,0,11705,26996,8369,358,10.19,20.81,,2,0,1,1,2,1136,310,898,368,3186,5010,6378,5266,648,,,400,,64,,t3_shieldbreaker|t3_finalstring
standard,9,b2,blue,jungle,刺客,jiansheng,standard,0,0,2,1,4919,12731,7604,325.3,10.49,20.83,,2,0,1,1,2,1287,191,755,54,3217,4641,6335,5266,226,,,,778,64,,t3_finalstring
standard,9,b3,blue,mid,法師,haixiao,standard,0,4,5,0,19344,16208,9200,393.6,13.28,20.68,,2,0,1,1,2,926,776,1158,750,3186,4626,7658,5266,888,1440,,,,64,,t3_psyward
standard,9,b4,blue,adc,射手,yanfeng,standard,0,5,5,1,16152,9994,10720,458.6,11.96,18.61,22.96,3,0,1,2,3,914,98,188,400,3074,5298,7508,5266,578,960,240,400,,64,,t3_shieldbreaker|t3_rendspear
standard,9,b5,blue,sup,輔助,shengming,standard,0,0,2,1,4905,18511,8469,362.3,7.91,14.71,21.36,3,1,2,2,3,84,304,369,469,3784,5704,7399,5266,90,,,,,64,1978,t3_calmveil
standard,9,r1,red,top,戰士,xueyue,standard,1,5,1,0,11469,26531,10879,465.4,10.86,19.34,22.42,3,0,1,2,3,1034,311,351,498,3084,5011,8051,5266,753,1440,,240,,352,,t3_shieldbreaker|t3_finalstring
standard,9,r2,red,jungle,刺客,jiansheng,standard,1,0,1,2,8721,11537,9086,388.7,9.74,18.25,,2,1,1,2,2,131,527,552,1055,3331,5457,7682,5266,152,,480,240,1192,352,,t3_finalstring
standard,9,r3,red,mid,法師,haixiao,standard,1,4,1,0,21150,12668,10451,447.1,13.33,19.97,,2,0,1,2,2,862,812,276,1050,3122,5362,7826,5266,768,960,,640,,192,,t3_psyward
standard,9,r4,red,adc,射手,yanfeng,standard,1,7,6,0,20060,10045,11355,485.8,11.83,19.91,22.96,3,0,1,2,3,754,74,102,1354,2914,5274,7722,5266,504,960,,640,,352,,t3_shieldbreaker|t3_rendspear
standard,9,r5,red,sup,輔助,shengming,standard,1,0,1,3,7554,12748,9729,416.2,7.08,14.84,20.14,3,1,2,2,3,336,249,1226,688,3736,6129,8256,5266,126,,480,240,,352,1791,t3_calmveil
standard,10,b1,blue,top,戰士,langwang,standard,1,4,1,0,12313,20712,9121,441.7,10.71,,,1,0,1,1,1,960,264,3192,3590,3010,5794,8722,5266,480,1920,,640,,416,,t3_shieldbreaker|t3_finalstring
standard,10,b2,blue,jungle,刺客,youming,standard,1,0,4,0,5188,7836,7354,356.1,10.4,20.13,,2,0,1,1,2,1209,782,1296,653,3139,5162,6926,5266,88,,,240,915,416,,t3_finalstring
standard,10,b3,blue,mid,法師,leiming,standard,1,3,1,3,16289,10684,8861,429.1,11.25,20.05,,2,0,1,1,2,1418,238,1782,360,3678,5838,7982,5266,780,960,480,240,,256,,t3_psyward
standard,10,b4,blue,adc,射手,siwang,standard,1,3,3,2,12545,7845,8607,416.8,11.81,18.63,,2,0,1,2,2,746,256,908,1307,2906,4856,8208,5266,472,1440,360,240,14,416,,t3_shieldbreaker|t3_rendspear
standard,10,b5,blue,sup,坦克,tiemu,standard,1,0,0,3,4047,13713,10023,485.4,7.69,13.93,17.72,3,1,2,3,3,193,441,544,942,4093,7101,9624,5266,196,,600,1440,22,416,1683,t3_calmveil|t3_thornmail
standard,10,r1,red,top,戰士,langwang,standard,0,3,1,0,12437,20526,7879,381.5,9.7,17.87,,2,1,1,2,2,228,696,254,428,3378,6226,7704,5266,554,1440,,400,43,0,,t3_shieldbreaker|t3_finalstring
standard,10,r2,red,jungle,刺客,youming,standard,0,1,2,4,7923,9683,8289,401.4,10.45,18.63,,2,0,1,2,2,1451,623,171,509,3381,5473,7951,5266,314,480,680,,1210,0,,t3_finalstring
standard,10,r3,red,mid,法師,leiming,standard,0,1,4,1,11265,11328,7292,353.1,12,,,1,0,1,1,1,896,338,616,791,3156,5188,7116,5266,890,480,80,400,,0,,t3_psyward
standard,10,r4,red,adc,射手,siwang,standard,0,2,2,1,6678,9155,7388,357.8,11.1,19.53,,2,0,1,2,2,1428,852,212,67,3108,4852,7212,5266,506,960,80,400,,0,,t3_shieldbreaker|t3_rendspear
standard,10,r5,red,sup,坦克,tiemu,standard,0,2,1,2,4827,15662,9306,450.7,10.06,14.04,19.84,3,0,2,3,3,2663,415,140,406,4243,6315,9040,5266,197,960,360,,,0,2256,t3_calmveil|t3_thornmail
standard,11,b1,blue,top,戰士,rongyan,standard,0,1,5,0,11137,28171,8484,362.4,10.62,20.2,,2,0,1,1,2,957,145,1053,453,3007,4895,6703,5266,493,480,,400,,64,,t3_shieldbreaker|t3_finalstring
standard,11,b2,blue,jungle,刺客,yueying,standard,0,0,4,1,5612,11635,7901,337.5,10.62,21.01,,2,0,1,1,2,1408,438,884,420,3338,4818,6514,5266,320,,,,864,64,,t3_finalstring
standard,11,b3,blue,mid,法師,haixiao,standard,0,2,8,0,19243,15581,8694,371.4,12.28,21.14,,2,0,1,1,2,1086,252,786,294,3346,4802,7266,5266,1056,480,,400,,64,,t3_psyward
standard,11,b4,blue,adc,射手,maestro,standard,0,1,7,1,15575,14614,7774,332.1,13.35,20.86,,2,0,1,1,2,778,320,796,394,2938,4570,5946,5266,376,,240,,,64,,t3_shieldbreaker|t3_rendspear
standard,11,b5,blue,sup,坦克,suishan,standard,0,3,1,0,5207,21223,10850,463.5,7.88,14.14,17.23,3,1,2,3,3,253,429,370,1270,3853,6329,9470,5266,218,1440,,400,43,64,2038,t3_calmveil|t3_thornmail
standard,11,r1,red,top,戰士,rongyan,standard,1,7,0,0,12279,26155,11777,503.1,10.26,16.62,19.89,3,0,1,3,3,1392,1080,78,327,3442,6610,10028,5266,570,2880,,960,,352,,t3_shieldbreaker|t3_finalstring
standard,11,r2,red,jungle,刺客,yueying,standard,1,5,2,0,7380,9168,11362,485.4,9.31,17.59,21.13,3,1,1,2,3,304,1094,1134,1182,4204,6724,9514,5266,309,1920,,360,1306,352,,t3_finalstring
standard,11,r3,red,mid,法師,haixiao,standard,1,6,0,4,27574,14618,11990,512.2,11.44,18.27,22.68,3,0,1,2,3,942,302,524,1440,3202,6802,8674,5266,896,960,840,360,,352,,t3_psyward
standard,11,r4,red,adc,射手,maestro,standard,1,6,4,3,20890,8961,10882,464.9,11.1,18.28,22.83,3,0,1,2,3,866,478,1205,401,3026,5858,8205,5266,504,1440,600,160,43,192,,t3_shieldbreaker|t3_rendspear
standard,11,r5,red,sup,坦克,suishan,standard,1,1,1,4,7641,16950,11271,481.5,9.38,14.52,18.91,3,1,2,3,3,932,520,730,1291,3832,6880,9330,5266,215,480,720,560,,352,1736,t3_calmveil|t3_thornmail
standard,12,b1,blue,top,戰士,embercoil,standard,0,0,3,0,13684,32058,8366,336.2,10.51,21.41,,2,0,1,1,2,1216,322,1082,365,3266,4722,6562,5266,704,,,400,,192,,t3_shieldbreaker|t3_finalstring
standard,12,b2,blue,jungle,刺客,yeiren,standard,0,0,4,0,6885,11808,8366,336.2,10.94,20.28,,2,0,1,1,2,1361,126,1051,336,3291,4926,6631,5266,344,,,,828,192,,t3_finalstring
standard,12,b3,blue,mid,法師,leiming,standard,0,9,5,0,17991,17416,12846,516.2,11.97,19.27,22.56,3,0,1,2,3,966,300,1192,365,3226,4850,9042,5266,864,1920,,800,,192,,t3_psyward
standard,12,b4,blue,adc,射手,liuxing,standard,0,7,5,2,26951,12622,11926,479.3,11.33,19.27,23.46,3,0,1,2,3,948,180,658,726,3108,4780,7658,5266,626,480,480,600,13,192,,t3_shieldbreaker|t3_rendspear
standard,12,b5,blue,sup,輔助,mingyunyindao,standard,0,0,3,0,8141,19928,9793,393.6,10.99,13.49,20.13,3,0,2,2,3,1836,160,858,753,3816,6040,7888,5266,117,,,200,22,192,2090,t3_calmveil
standard,12,r1,red,top,戰士,embercoil,standard,1,6,2,0,21813,30322,12155,488.5,10.3,18.72,24.31,3,0,1,2,3,1328,380,396,754,3378,5260,8996,5266,1202,1920,,320,,288,,t3_shieldbreaker|t3_finalstring
standard,12,r2,red,jungle,刺客,yeiren,standard,1,2,0,2,7901,11373,10407,418.2,10.45,18.64,24.18,3,0,1,2,3,1376,1468,758,156,3306,5318,7708,5266,88,480,240,320,1026,288,,t3_finalstring
standard,12,r3,red,mid,法師,leiming,standard,1,5,7,0,19047,15526,10843,435.7,12.09,20.08,24.59,3,0,1,1,3,870,916,1350,292,3130,5466,7850,5266,776,960,,720,,128,,t3_psyward
standard,12,r4,red,adc,射手,liuxing,standard,1,7,6,1,21119,11731,11779,473.4,11.78,20.31,23.61,3,0,1,1,3,738,342,1666,398,2898,4642,7346,5266,352,480,240,720,,288,,t3_shieldbreaker|t3_rendspear
standard,12,r5,red,sup,輔助,mingyunyindao,standard,1,0,1,5,6565,14401,11201,450.1,7.97,14.43,19.44,4,1,2,3,4,355,356,451,321,3755,6056,8611,5266,109,,720,320,,288,1907,t3_calmveil
